x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2016,precipitation_2016,air_temperature_2016,ocean_temperature_2016,bed_rock_elevation_2017,precipitation_2017,air_temperature_2017,ocean_temperature_2017,bed_rock_elevation_2018,precipitation_2018,air_temperature_2018,ocean_temperature_2018,ice_velocity
-243200.0,2067200.0,-273.118438721,491.494384766,252.523529053,272.350097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,571.48059082,251.27130127,272.572235107,-282.730438232,313.329284668,252.4009552,272.386016846,229.827178955,277.201171875,250.125198364,272.553436279,432.628936768,488.882263184,245.347366333,272.617706299,-273.118438721,699.307434082,253.964797974,272.689849854,-273.118438721,436.8543396,253.448242188,272.610198975,-273.118438721,410.801391602,253.281814575,272.622894287,4.60777950287
-121600.0,2067200.0,-343.003112793,571.48059082,251.27130127,272.572235107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,491.494384766,252.523529053,272.350097656,-707.978820801,364.058898926,250.473312378,272.731567383,229.827178955,277.201171875,250.125198364,272.553436279,432.628936768,488.882263184,245.347366333,272.617706299,475.364776611,273.790435791,246.326675415,272.827301025,-343.003112793,807.237854004,252.556900024,272.703186035,-343.003112793,617.938171387,252.313217163,272.658111572,-343.003112793,483.833526611,252.216217041,272.675292969,0.0218816772103
0.0,2067200.0,-707.978820801,364.058898926,250.473312378,272.731567383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,571.48059082,251.27130127,272.572235107,-359.786651611,294.093780518,251.891143799,273.341888428,432.628936768,488.882263184,245.347366333,272.617706299,475.364776611,273.790435791,246.326675415,272.827301025,1868.30334473,148.781723022,240.087280273,273.095825195,-707.978820801,528.030151367,251.685501099,272.778656006,-707.978820801,429.691802979,251.526153564,272.747619629,-707.978820801,299.976318359,251.63470459,272.755767822,311.677398682
121600.0,2067200.0,-359.786651611,294.093780518,251.891143799,273.341888428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.978820801,364.058898926,250.473312378,272.731567383,-439.278869629,411.272918701,250.756362915,273.678863525,475.364776611,273.790435791,246.326675415,272.827301025,1868.30334473,148.781723022,240.087280273,273.095825195,2459.96337891,239.155532837,238.266616821,273.314361572,-359.786651611,428.405334473,253.035583496,273.478027344,-359.786651611,340.754486084,252.96774292,273.39642334,-359.786651611,187.766326904,253.046707153,273.398284912,50.0006217957
243200.0,2067200.0,-439.278869629,411.272918701,250.756362915,273.678863525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359.786651611,294.093780518,251.891143799,273.341888428,183.40864563,223.010025024,251.621490479,273.593322754,1868.30334473,148.781723022,240.087280273,273.095825195,2459.96337891,239.155532837,238.266616821,273.314361572,1394.18005371,100.226776123,239.541946411,273.446594238,-439.278869629,580.16784668,251.944122314,273.772583008,-439.278869629,485.554534912,251.831726074,273.706848145,-439.278869629,312.403198242,251.85697937,273.707458496,1761.04260254
364800.0,2067200.0,183.40864563,223.010025024,251.621490479,273.593322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-439.278869629,411.272918701,250.756362915,273.678863525,-646.074645996,239.861541748,252.469558716,273.4871521,2459.96337891,239.155532837,238.266616821,273.314361572,1394.18005371,100.226776123,239.541946411,273.446594238,513.421081543,285.507385254,243.240783691,273.526489258,183.40864563,403.18762207,252.856430054,273.930999756,183.40864563,324.936584473,252.822052002,273.696350098,183.40864563,145.106903076,252.816467285,273.64553833,32.0065765381
486400.0,2067200.0,-646.074645996,239.861541748,252.469558716,273.4871521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.40864563,223.010025024,251.621490479,273.593322754,-302.341949463,255.043365479,252.269561768,273.629455566,1394.18005371,100.226776123,239.541946411,273.446594238,513.421081543,285.507385254,243.240783691,273.526489258,148.647033691,186.533554077,247.809188843,273.77154541,-646.074645996,466.159820557,253.77722168,273.564605713,-646.074645996,407.082641602,253.837600708,273.513000488,-646.074645996,192.734375,253.759216309,273.494720459,12.6248931885
608000.0,2067200.0,-302.341949463,255.043365479,252.269561768,273.629455566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-646.074645996,239.861541748,252.469558716,273.4871521,0.0,0.0,0.0,0.0,513.421081543,285.507385254,243.240783691,273.526489258,148.647033691,186.533554077,247.809188843,273.77154541,-593.490539551,295.927978516,251.067749023,274.1953125,-302.341949463,491.627075195,253.574035645,273.705047607,-302.341949463,479.20904541,253.815826416,273.656646729,-302.341949463,248.719787598,253.701019287,273.636566162,1.48935472965
-364800.0,1945600.0,-282.730438232,313.329284668,252.4009552,272.386016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,491.494384766,252.523529053,272.350097656,0.0,0.0,0.0,0.0,229.827178955,277.201171875,250.125198364,272.553436279,-383.442077637,460.331054688,251.405059814,272.656646729,-738.273742676,325.387878418,250.971328735,272.675445557,1042.06860352,161.979263306,244.245849609,272.598022461,-282.730438232,398.430419922,253.967041016,272.475585938,-282.730438232,198.309768677,253.466796875,272.483947754,-282.730438232,349.546813965,253.463256836,272.537445068,277.373016357
-243200.0,1945600.0,229.827178955,277.201171875,250.125198364,272.553436279,0.0,0.0,0.0,0.0,-273.118438721,491.494384766,252.523529053,272.350097656,-343.003112793,571.48059082,251.27130127,272.572235107,-282.730438232,313.329284668,252.4009552,272.386016846,432.628936768,488.882263184,245.347366333,272.617706299,-738.273742676,325.387878418,250.971328735,272.675445557,1042.06860352,161.979263306,244.245849609,272.598022461,17.8515644073,190.999176025,238.530731201,272.651306152,229.827178955,453.647949219,251.425613403,272.680450439,229.827178955,222.963592529,251.209411621,272.478515625,229.827178955,254.465713501,251.107925415,272.558441162,5.37276792526
