x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2059,precipitation_2059,air_temperature_2059,ocean_temperature_2059,bed_rock_elevation_2060,precipitation_2060,air_temperature_2060,ocean_temperature_2060,bed_rock_elevation_2061,precipitation_2061,air_temperature_2061,ocean_temperature_2061,ice_velocity
-364800.0,2067200.0,-352.279754639,620.849853516,264.586334229,272.837127686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,666.595581055,256.679626465,273.038085938,0.0,0.0,0.0,0.0,-283.138397217,440.284515381,256.327453613,272.829284668,229.101867676,467.262420654,253.807098389,273.097961426,-352.279754639,574.555541992,265.813812256,272.859344482,-352.279754639,460.803833008,263.360168457,272.783172607,-352.279754639,479.660522461,263.704284668,272.868347168,183.209396362
-243200.0,2067200.0,-273.185760498,666.595581055,256.679626465,273.038085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352.279754639,620.849853516,264.586334229,272.837127686,-342.939575195,827.424438477,255.166549683,273.078552246,-283.138397217,440.284515381,256.327453613,272.829284668,229.101867676,467.262420654,253.807098389,273.097961426,431.719024658,737.036437988,249.085418701,273.172180176,-273.185760498,529.217773438,256.67401123,273.02230835,-273.185760498,381.477722168,254.863006592,272.900848389,-273.185760498,403.460388184,255.435134888,273.074676514,3.05751895905
-121600.0,2067200.0,-342.939575195,827.424438477,255.166549683,273.078552246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,666.595581055,256.679626465,273.038085938,-707.554443359,534.386047363,254.260040283,273.023223877,229.101867676,467.262420654,253.807098389,273.097961426,431.719024658,737.036437988,249.085418701,273.172180176,474.931243896,459.215759277,250.13633728,273.511047363,-342.939575195,573.078125,254.989105225,273.01675415,-342.939575195,516.775756836,253.796066284,272.984161377,-342.939575195,488.956054688,254.390731812,273.079650879,0.0576983503997
0.0,2067200.0,-707.554443359,534.386047363,254.260040283,273.023223877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.939575195,827.424438477,255.166549683,273.078552246,-356.683135986,373.28817749,255.54234314,273.862182617,431.719024658,737.036437988,249.085418701,273.172180176,474.931243896,459.215759277,250.13633728,273.511047363,1869.20385742,252.673904419,243.909408569,273.769134521,-707.554443359,353.017089844,254.120178223,272.960845947,-707.554443359,298.450897217,253.29486084,272.949829102,-707.554443359,313.749511719,253.923171997,272.996459961,1119.82006836
121600.0,2067200.0,-356.683135986,373.28817749,255.54234314,273.862182617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.554443359,534.386047363,254.260040283,273.023223877,0.0,0.0,0.0,0.0,474.931243896,459.215759277,250.13633728,273.511047363,1869.20385742,252.673904419,243.909408569,273.769134521,2461.46948242,325.440979004,241.970123291,273.93850708,-356.683135986,228.777282715,255.437347412,273.78112793,-356.683135986,190.454193115,254.919754028,273.752868652,-356.683135986,199.764526367,255.507354736,273.846160889,32.1727676392
364800.0,2067200.0,186.058410645,326.616149902,255.278335571,274.51574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,426.690582275,256.070281982,273.865875244,2461.46948242,325.440979004,241.970123291,273.93850708,1395.2364502,191.357070923,243.095748901,274.236358643,514.409973145,407.2734375,246.95072937,274.404846191,186.058410645,221.830169678,255.324554443,274.444976807,186.058410645,267.790344238,254.965911865,274.225769043,186.058410645,291.871063232,255.665435791,274.379669189,28.1221981049
486400.0,2067200.0,-644.058837891,426.690582275,256.070281982,273.865875244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.058410645,326.616149902,255.278335571,274.51574707,-299.899719238,511.395507812,256.223327637,274.017608643,1395.2364502,191.357070923,243.095748901,274.236358643,514.409973145,407.2734375,246.95072937,274.404846191,150.4427948,362.411499023,251.326171875,274.795379639,-644.058837891,326.914550781,255.952423096,273.777160645,-644.058837891,380.214569092,255.848129272,273.778564453,-644.058837891,370.120178223,256.626159668,273.834136963,28.0117015839
608000.0,2067200.0,-299.899719238,511.395507812,256.223327637,274.017608643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,426.690582275,256.070281982,273.865875244,0.0,0.0,0.0,0.0,514.409973145,407.2734375,246.95072937,274.404846191,150.4427948,362.411499023,251.326171875,274.795379639,-591.187133789,494.586242676,254.722061157,274.581726074,-299.899719238,403.809783936,255.932037354,273.925598145,-299.899719238,498.489929199,255.96572876,273.928375244,-299.899719238,440.19543457,256.838378906,273.982910156,176.233703613
-364800.0,1945600.0,-283.138397217,440.284515381,256.327453613,272.829284668,0.0,0.0,0.0,0.0,-352.279754639,620.849853516,264.586334229,272.837127686,-273.185760498,666.595581055,256.679626465,273.038085938,0.0,0.0,0.0,0.0,229.101867676,467.262420654,253.807098389,273.097961426,-383.368621826,608.187927246,255.684463501,273.068817139,-738.620666504,447.183380127,254.534515381,273.091461182,1041.51989746,279.869445801,247.797042847,273.061981201,-283.138397217,338.927703857,256.713500977,272.802124023,-283.138397217,224.758575439,254.524017334,272.800201416,-283.138397217,261.34197998,255.151306152,272.82711792,13.1723814011
-243200.0,1945600.0,229.101867676,467.262420654,253.807098389,273.097961426,-352.279754639,620.849853516,264.586334229,272.837127686,-273.185760498,666.595581055,256.679626465,273.038085938,-342.939575195,827.424438477,255.166549683,273.078552246,-283.138397217,440.284515381,256.327453613,272.829284668,431.719024658,737.036437988,249.085418701,273.172180176,-738.620666504,447.183380127,254.534515381,273.091461182,1041.51989746,279.869445801,247.797042847,273.061981201,17.3202571869,354.397644043,242.154876709,273.18762207,229.101867676,269.729705811,253.829910278,273.034637451,229.101867676,234.215927124,252.48248291,272.855072021,229.101867676,214.519577026,253.125457764,272.891082764,5.51057672501
-121600.0,1945600.0,431.719024658,737.036437988,249.085418701,273.172180176,-273.185760498,666.595581055,256.679626465,273.038085938,-342.939575195,827.424438477,255.166549683,273.078552246,-707.554443359,534.386047363,254.260040283,273.023223877,229.101867676,467.262420654,253.807098389,273.097961426,474.931243896,459.215759277,250.13633728,273.511047363,1041.51989746,279.869445801,247.797042847,273.061981201,17.3202571869,354.397644043,242.154876709,273.18762207,251.066421509,302.617767334,240.226455688,273.502044678,431.719024658,471.590881348,249.008605957,273.098571777,431.719024658,482.229370117,248.039138794,272.998931885,431.719024658,446.1796875,248.728851318,273.045898438,0.0189899131656
0.0,1945600.0,474.931243896,459.215759277,250.13633728,273.511047363,-342.939575195,827.424438477,255.166549683,273.078552246,-707.554443359,534.386047363,254.260040283,273.023223877,-356.683135986,373.28817749,255.54234314,273.862182617,431.719024658,737.036437988,249.085418701,273.172180176,1869.20385742,252.673904419,243.909408569,273.769134521,17.3202571869,354.397644043,242.154876709,273.18762207,251.066421509,302.617767334,240.226455688,273.502044678,1087.09570312,160.876235962,237.05305481,273.61416626,474.931243896,247.875427246,249.898544312,273.466827393,474.931243896,248.095733643,249.216247559,273.246185303,474.931243896,258.256469727,249.842285156,273.376739502,0.0451296046376
121600.0,1945600.0,1869.20385742,252.673904419,243.909408569,273.769134521,-707.554443359,534.386047363,254.260040283,273.023223877,-356.683135986,373.28817749,255.54234314,273.862182617,0.0,0.0,0.0,0.0,474.931243896,459.215759277,250.13633728,273.511047363,2461.46948242,325.440979004,241.970123291,273.93850708,251.066421509,302.617767334,240.226455688,273.502044678,1087.09570312,160.876235962,237.05305481,273.61416626,618.562561035,137.806213379,233.825195312,273.78036499,1869.20385742,139.655059814,243.702713013,273.778961182,1869.20385742,163.520324707,243.232894897,273.582489014,1869.20385742,164.478042603,243.880706787,273.624389648,0.238813355565
243200.0,1945600.0,2461.46948242,325.440979004,241.970123291,273.93850708,-356.683135986,373.28817749,255.54234314,273.862182617,0.0,0.0,0.0,0.0,186.058410645,326.616149902,255.278335571,274.51574707,1869.20385742,252.673904419,243.909408569,273.769134521,1395.2364502,191.357070923,243.095748901,274.236358643,1087.09570312,160.876235962,237.05305481,273.61416626,618.562561035,137.806213379,233.825195312,273.78036499,698.357543945,139.37512207,235.05317688,274.001800537,2461.46948242,241.541168213,241.89616394,273.963623047,2461.46948242,281.911651611,241.512588501,273.819030762,2461.46948242,296.082244873,242.345779419,273.787322998,0.0731576234102
364800.0,1945600.0,1395.2364502,191.357070923,243.095748901,274.236358643,0.0,0.0,0.0,0.0,186.058410645,326.616149902,255.278335571,274.51574707,-644.058837891,426.690582275,256.070281982,273.865875244,2461.46948242,325.440979004,241.970123291,273.93850708,514.409973145,407.2734375,246.95072937,274.404846191,618.562561035,137.806213379,233.825195312,273.78036499,698.357543945,139.37512207,235.05317688,274.001800537,1535.02758789,232.743652344,237.067352295,274.238769531,1395.2364502,122.632888794,243.14175415,274.242950439,1395.2364502,177.499832153,242.79536438,274.068054199,1395.2364502,207.917724609,243.645797729,274.077362061,0.0542182661593
