x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2012,precipitation_2012,air_temperature_2012,ocean_temperature_2012,bed_rock_elevation_2013,precipitation_2013,air_temperature_2013,ocean_temperature_2013,bed_rock_elevation_2014,precipitation_2014,air_temperature_2014,ocean_temperature_2014,ice_velocity
-243200.0,2067200.0,-273.118438721,594.137512207,254.283248901,272.166290283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,751.941101074,253.06741333,272.460021973,-282.730438232,309.108947754,254.106552124,272.302734375,229.827178955,373.940307617,251.778457642,272.495391846,432.628936768,659.901489258,247.155944824,272.520690918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78273820877
-121600.0,2067200.0,-343.003112793,751.941101074,253.06741333,272.460021973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,594.137512207,254.283248901,272.166290283,-707.978820801,520.04486084,252.250747681,272.683410645,229.827178955,373.940307617,251.778457642,272.495391846,432.628936768,659.901489258,247.155944824,272.520690918,475.364776611,409.710144043,248.081085205,272.75692749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172012951225
0.0,2067200.0,-707.978820801,520.04486084,252.250747681,272.683410645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,751.941101074,253.06741333,272.460021973,-359.786651611,442.777160645,253.647064209,273.212921143,432.628936768,659.901489258,247.155944824,272.520690918,475.364776611,409.710144043,248.081085205,272.75692749,1868.30334473,275.364868164,241.792266846,273.076568604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.315246582
121600.0,2067200.0,-359.786651611,442.777160645,253.647064209,273.212921143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.978820801,520.04486084,252.250747681,272.683410645,-439.278869629,597.495361328,252.497634888,273.600616455,475.364776611,409.710144043,248.081085205,272.75692749,1868.30334473,275.364868164,241.792266846,273.076568604,2459.96337891,375.50491333,239.942871094,273.328582764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1919975281
243200.0,2067200.0,-439.278869629,597.495361328,252.497634888,273.600616455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359.786651611,442.777160645,253.647064209,273.212921143,183.40864563,403.976501465,253.355651855,273.596923828,1868.30334473,275.364868164,241.792266846,273.076568604,2459.96337891,375.50491333,239.942871094,273.328582764,1394.18005371,225.680114746,241.175613403,273.489776611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1357212067
364800.0,2067200.0,183.40864563,403.976501465,253.355651855,273.596923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-439.278869629,597.495361328,252.497634888,273.600616455,-646.074645996,437.168792725,254.200012207,273.4793396,2459.96337891,375.50491333,239.942871094,273.328582764,1394.18005371,225.680114746,241.175613403,273.489776611,513.421081543,423.835754395,245.022613525,273.57119751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0875205994
486400.0,2067200.0,-646.074645996,437.168792725,254.200012207,273.4793396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.40864563,403.976501465,253.355651855,273.596923828,-302.341949463,483.721099854,254.031051636,273.625701904,1394.18005371,225.680114746,241.175613403,273.489776611,513.421081543,423.835754395,245.022613525,273.57119751,148.647033691,355.59286499,249.428192139,273.864135742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5625858307
608000.0,2067200.0,-302.341949463,483.721099854,254.031051636,273.625701904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-646.074645996,437.168792725,254.200012207,273.4793396,0.0,0.0,0.0,0.0,513.421081543,423.835754395,245.022613525,273.57119751,148.647033691,355.59286499,249.428192139,273.864135742,-593.490539551,441.839874268,252.538253784,274.200683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71867978573
-364800.0,1945600.0,-282.730438232,309.108947754,254.106552124,272.302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,594.137512207,254.283248901,272.166290283,0.0,0.0,0.0,0.0,229.827178955,373.940307617,251.778457642,272.495391846,-383.442077637,419.430633545,253.015060425,272.574523926,-738.273742676,335.869567871,252.483200073,272.593811035,1042.06860352,217.874206543,245.653182983,272.536956787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7245674133
-243200.0,1945600.0,229.827178955,373.940307617,251.778457642,272.495391846,0.0,0.0,0.0,0.0,-273.118438721,594.137512207,254.283248901,272.166290283,-343.003112793,751.941101074,253.06741333,272.460021973,-282.730438232,309.108947754,254.106552124,272.302734375,432.628936768,659.901489258,247.155944824,272.520690918,-738.273742676,335.869567871,252.483200073,272.593811035,1042.06860352,217.874206543,245.653182983,272.536956787,17.8515644073,298.271972656,240.225509644,272.569061279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34193515778
