x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2091,precipitation_2091,air_temperature_2091,ocean_temperature_2091,bed_rock_elevation_2092,precipitation_2092,air_temperature_2092,ocean_temperature_2092,bed_rock_elevation_2093,precipitation_2093,air_temperature_2093,ocean_temperature_2093,ice_velocity
-243200.0,2067200.0,-272.031524658,490.733215332,259.062164307,273.794067383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.116363525,584.504150391,257.195556641,273.651428223,-281.583007812,204.325119019,258.745605469,273.497344971,229.381195068,501.287200928,256.11630249,274.377410889,431.650848389,874.646911621,251.53112793,274.230072021,-272.461303711,408.828125,258.627197266,273.84576416,-272.461303711,314.47543335,259.204742432,273.861755371,-272.461303711,274.697631836,260.138671875,273.66229248,8.58616733551
-121600.0,2067200.0,-342.116363525,584.504150391,257.195556641,273.651428223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.031524658,490.733215332,259.062164307,273.794067383,-706.408569336,139.490692139,256.398864746,273.399719238,229.381195068,501.287200928,256.11630249,274.377410889,431.650848389,874.646911621,251.53112793,274.230072021,475.415100098,484.108093262,252.678512573,274.846588135,-342.386169434,510.996368408,256.913116455,273.602325439,-342.386169434,401.03918457,257.220001221,273.632843018,-342.386169434,371.62713623,258.408477783,273.596130371,0.113064214587
0.0,2067200.0,-706.408569336,139.490692139,256.398864746,273.399719238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.116363525,584.504150391,257.195556641,273.651428223,-351.975463867,319.85067749,257.953277588,274.418579102,431.650848389,874.646911621,251.53112793,274.230072021,475.415100098,484.108093262,252.678512573,274.846588135,1870.8293457,380.352539062,246.573913574,275.162261963,-706.806945801,199.108718872,256.072662354,273.336730957,-706.806945801,29.2937316895,256.189849854,273.365570068,-706.806945801,-108.541931152,257.503814697,273.379455566,1865.2677002
121600.0,2067200.0,-351.975463867,319.85067749,257.953277588,274.418579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-706.408569336,139.490692139,256.398864746,273.399719238,0.0,0.0,0.0,0.0,475.415100098,484.108093262,252.678512573,274.846588135,1870.8293457,380.352539062,246.573913574,275.162261963,2463.53466797,510.874023438,244.936218262,275.365814209,-352.939605713,369.434112549,257.575958252,274.37512207,-352.939605713,240.209289551,257.686462402,274.385559082,-352.939605713,289.39630127,259.086425781,274.368804932,43.8753929138
364800.0,2067200.0,189.279205322,431.017883301,257.956878662,275.852142334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-641.497436523,566.401000977,258.383453369,274.29095459,2463.53466797,510.874023438,244.936218262,275.365814209,1396.77966309,364.792907715,246.152648926,275.63269043,515.846557617,539.123291016,249.988555908,275.743835449,188.415267944,484.953430176,257.625579834,275.472198486,188.415267944,275.425445557,257.487487793,275.55682373,188.415267944,418.989379883,259.011627197,275.773254395,27.1465854645
486400.0,2067200.0,-641.497436523,566.401000977,258.383453369,274.29095459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.279205322,431.017883301,257.956878662,275.852142334,-297.077758789,608.179138184,258.422515869,274.449737549,1396.77966309,364.792907715,246.152648926,275.63269043,515.846557617,539.123291016,249.988555908,275.743835449,152.720962524,412.999084473,254.073577881,276.364837646,-642.225585938,606.894836426,258.37387085,274.221252441,-642.225585938,395.224029541,257.841827393,274.226043701,-642.225585938,540.445678711,259.438476562,274.270690918,29.720905304
608000.0,2067200.0,-297.077758789,608.179138184,258.422515869,274.449737549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-641.497436523,566.401000977,258.383453369,274.29095459,0.0,0.0,0.0,0.0,515.846557617,539.123291016,249.988555908,275.743835449,152.720962524,412.999084473,254.073577881,276.364837646,-588.440063477,284.951934814,257.085906982,275.016784668,-297.791503906,629.49609375,258.465179443,274.375244141,-297.791503906,470.812408447,257.784362793,274.385009766,-297.791503906,596.180908203,259.347595215,274.432159424,113.872009277
-364800.0,1945600.0,-281.583007812,204.325119019,258.745605469,273.497344971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.031524658,490.733215332,259.062164307,273.794067383,0.0,0.0,0.0,0.0,229.381195068,501.287200928,256.11630249,274.377410889,0.0,0.0,0.0,0.0,-737.13861084,349.146453857,256.867645264,273.733612061,1041.99023438,289.341186523,250.072738647,274.246551514,-282.197662354,212.250579834,258.261230469,273.447052002,-282.197662354,100.381256104,259.186920166,273.469818115,-282.197662354,114.023620605,259.716247559,273.432556152,339.583068848
-243200.0,1945600.0,229.381195068,501.287200928,256.11630249,274.377410889,0.0,0.0,0.0,0.0,-272.031524658,490.733215332,259.062164307,273.794067383,-342.116363525,584.504150391,257.195556641,273.651428223,-281.583007812,204.325119019,258.745605469,273.497344971,431.650848389,874.646911621,251.53112793,274.230072021,-737.13861084,349.146453857,256.867645264,273.733612061,1041.99023438,289.341186523,250.072738647,274.246551514,17.648683548,432.955352783,244.784286499,274.354003906,229.218994141,443.221496582,255.72756958,273.878143311,229.218994141,397.598205566,256.561065674,274.260253906,229.218994141,560.225585938,257.285827637,274.466766357,5.70704936981
-121600.0,1945600.0,431.650848389,874.646911621,251.53112793,274.230072021,-272.031524658,490.733215332,259.062164307,273.794067383,-342.116363525,584.504150391,257.195556641,273.651428223,-706.408569336,139.490692139,256.398864746,273.399719238,229.381195068,501.287200928,256.11630249,274.377410889,475.415100098,484.108093262,252.678512573,274.846588135,1041.99023438,289.341186523,250.072738647,274.246551514,17.648683548,432.955352783,244.784286499,274.354003906,251.882751465,313.312988281,243.02961731,275.19418335,431.601257324,821.688598633,251.329177856,273.917663574,431.601257324,793.569824219,251.831802368,274.162414551,431.601257324,1069.17529297,252.850814819,274.229309082,0.0810861811042
0.0,1945600.0,475.415100098,484.108093262,252.678512573,274.846588135,-342.116363525,584.504150391,257.195556641,273.651428223,-706.408569336,139.490692139,256.398864746,273.399719238,-351.975463867,319.85067749,257.953277588,274.418579102,431.650848389,874.646911621,251.53112793,274.230072021,1870.8293457,380.352539062,246.573913574,275.162261963,17.648683548,432.955352783,244.784286499,274.354003906,251.882751465,313.312988281,243.02961731,275.19418335,1088.33740234,184.648040771,240.124191284,275.027618408,475.230163574,485.243988037,252.401321411,274.43145752,475.230163574,454.866821289,252.729949951,274.653625488,475.230163574,586.032348633,253.912704468,274.815612793,0.0590885356069
121600.0,1945600.0,1870.8293457,380.352539062,246.573913574,275.162261963,-706.408569336,139.490692139,256.398864746,273.399719238,-351.975463867,319.85067749,257.953277588,274.418579102,0.0,0.0,0.0,0.0,475.415100098,484.108093262,252.678512573,274.846588135,2463.53466797,510.874023438,244.936218262,275.365814209,251.882751465,313.312988281,243.02961731,275.19418335,1088.33740234,184.648040771,240.124191284,275.027618408,619.930603027,202.863098145,237.26751709,275.109436035,1870.38134766,358.750854492,246.193740845,274.684875488,1870.38134766,313.432189941,246.417449951,274.968475342,1870.38134766,453.318054199,247.916976929,275.159393311,0.248236238956
243200.0,1945600.0,2463.53466797,510.874023438,244.936218262,275.365814209,-351.975463867,319.85067749,257.953277588,274.418579102,0.0,0.0,0.0,0.0,189.279205322,431.017883301,257.956878662,275.852142334,1870.8293457,380.352539062,246.573913574,275.162261963,1396.77966309,364.792907715,246.152648926,275.63269043,1088.33740234,184.648040771,240.124191284,275.027618408,619.930603027,202.863098145,237.26751709,275.109436035,699.398376465,215.816070557,238.438354492,275.325073242,2462.97753906,515.208007812,244.441940308,274.794433594,2462.97753906,408.850830078,244.613418579,275.159423828,2462.97753906,581.695556641,246.146179199,275.383422852,0.0851938501
364800.0,1945600.0,1396.77966309,364.792907715,246.152648926,275.63269043,0.0,0.0,0.0,0.0,189.279205322,431.017883301,257.956878662,275.852142334,-641.497436523,566.401000977,258.383453369,274.29095459,2463.53466797,510.874023438,244.936218262,275.365814209,515.846557617,539.123291016,249.988555908,275.743835449,619.930603027,202.863098145,237.26751709,275.109436035,699.398376465,215.816070557,238.438354492,275.325073242,1535.73535156,301.684844971,240.320343018,275.626983643,1396.35595703,437.328125,245.716537476,275.100738525,1396.35595703,270.784301758,245.814346313,275.381103516,1396.35595703,450.73651123,247.317687988,275.625152588,0.0601789057255
486400.0,1945600.0,515.846557617,539.123291016,249.988555908,275.743835449,189.279205322,431.017883301,257.956878662,275.852142334,-641.497436523,566.401000977,258.383453369,274.29095459,-297.077758789,608.179138184,258.422515869,274.449737549,1396.77966309,364.792907715,246.152648926,275.63269043,152.720962524,412.999084473,254.073577881,276.364837646,699.398376465,215.816070557,238.438354492,275.325073242,1535.73535156,301.684844971,240.320343018,275.626983643,1526.47912598,314.67880249,245.218292236,276.108978271,515.460083008,675.607910156,249.707473755,275.290405273,515.460083008,466.852142334,249.613082886,275.489685059,515.460083008,616.213989258,251.094833374,275.714355469,3.32149219513
608000.0,1945600.0,152.720962524,412.999084473,254.073577881,276.364837646,-641.497436523,566.401000977,258.383453369,274.29095459,-297.077758789,608.179138184,258.422515869,274.449737549,0.0,0.0,0.0,0.0,515.846557617,539.123291016,249.988555908,275.743835449,-588.440063477,284.951934814,257.085906982,275.016784668,1535.73535156,301.684844971,240.320343018,275.626983643,1526.47912598,314.67880249,245.218292236,276.108978271,584.660827637,212.45501709,249.748764038,276.604034424,152.128967285,637.932739258,253.910476685,275.78237915,152.128967285,421.812591553,253.613021851,276.082580566,152.128967285,556.561645508,255.121734619,276.338531494,11.3805942535
729600.0,1945600.0,-588.440063477,284.951934814,257.085906982,275.016784668,-297.077758789,608.179138184,258.422515869,274.449737549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.720962524,412.999084473,254.073577881,276.364837646,0.0,0.0,0.0,0.0,1526.47912598,314.67880249,245.218292236,276.108978271,584.660827637,212.45501709,249.748764038,276.604034424,-118.461746216,258.67199707,253.843841553,277.555023193,-589.139404297,536.635681152,257.063049316,274.94241333,-589.139404297,311.385314941,256.441345215,274.956695557,-589.139404297,368.390472412,257.947875977,275.005981445,276.856964111
972800.0,1945600.0,-203.562255859,-339.830413818,261.070129395,275.269256592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.330413818,-465.903747559,263.866149902,274.166717529,-118.461746216,258.67199707,253.843841553,277.555023193,-596.515197754,192.251495361,257.67098999,274.937072754,-351.150817871,24.0298156738,256.198669434,274.111572266,-204.026412964,19.0659484863,261.123321533,275.370483398,-204.026412964,-255.320159912,260.561187744,275.255065918,-204.026412964,-323.966583252,261.495544434,275.264312744,78.8441314697
1094400.0,1945600.0,-268.330413818,-465.903747559,263.866149902,274.166717529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-203.562255859,-339.830413818,261.070129395,275.269256592,0.0,0.0,0.0,0.0,-596.515197754,192.251495361,257.67098999,274.937072754,-351.150817871,24.0298156738,256.198669434,274.111572266,-216.735717773,419.351898193,257.17868042,273.83795166,-268.751739502,-16.8901367188,264.000488281,274.344512939,-268.751739502,-328.080200195,263.525238037,274.160095215,-268.751739502,-658.084228516,264.310974121,274.140686035,3355.74291992
-364800.0,1824000.0,-737.13861084,349.146453857,256.867645264,273.733612061,0.0,0.0,0.0,0.0,-281.583007812,204.325119019,258.745605469,273.497344971,229.381195068,501.287200928,256.11630249,274.377410889,0.0,0.0,0.0,0.0,1041.99023438,289.341186523,250.072738647,274.246551514,-398.884429932,106.509536743,255.444122314,273.933868408,-288.069610596,362.432983398,254.472702026,273.900177002,849.757141113,281.650634766,247.613204956,273.97164917,-737.734619141,430.924865723,256.443054199,273.679260254,-737.734619141,413.495849609,257.461791992,273.700500488,-737.734619141,421.648254395,257.870697021,273.678222656,71.2098236084
-243200.0,1824000.0,1041.99023438,289.341186523,250.072738647,274.246551514,-281.583007812,204.325119019,258.745605469,273.497344971,229.381195068,501.287200928,256.11630249,274.377410889,431.650848389,874.646911621,251.53112793,274.230072021,-737.13861084,349.146453857,256.867645264,273.733612061,17.648683548,432.955352783,244.784286499,274.354003906,-288.069610596,362.432983398,254.472702026,273.900177002,849.757141113,281.650634766,247.613204956,273.97164917,570.706115723,188.726593018,239.531234741,274.293365479,1041.79772949,291.336120605,249.760940552,273.840118408,1041.79772949,306.69934082,250.770523071,274.196929932,1041.79772949,404.105102539,251.278778076,274.369445801,0.839313685894
-121600.0,1824000.0,17.648683548,432.955352783,244.784286499,274.354003906,229.381195068,501.287200928,256.11630249,274.377410889,431.650848389,874.646911621,251.53112793,274.230072021,475.415100098,484.108093262,252.678512573,274.846588135,1041.99023438,289.341186523,250.072738647,274.246551514,251.882751465,313.312988281,243.02961731,275.19418335,849.757141113,281.650634766,247.613204956,273.97164917,570.706115723,188.726593018,239.531234741,274.293365479,465.750427246,183.457946777,237.442749023,274.632965088,17.5119171143,388.846801758,244.551223755,274.070373535,17.5119171143,371.100341797,245.202987671,274.28112793,17.5119171143,515.811218262,246.093017578,274.38861084,0.450992792845
0.0,1824000.0,251.882751465,313.312988281,243.02961731,275.19418335,431.650848389,874.646911621,251.53112793,274.230072021,475.415100098,484.108093262,252.678512573,274.846588135,1870.8293457,380.352539062,246.573913574,275.162261963,17.648683548,432.955352783,244.784286499,274.354003906,1088.33740234,184.648040771,240.124191284,275.027618408,570.706115723,188.726593018,239.531234741,274.293365479,465.750427246,183.457946777,237.442749023,274.632965088,133.640197754,126.753768921,236.799942017,274.643829346,251.620529175,320.98236084,242.715576172,274.598632812,251.620529175,299.103118896,243.252349854,274.979370117,251.620529175,396.217468262,244.391891479,275.225585938,288.128814697
121600.0,1824000.0,1088.33740234,184.648040771,240.124191284,275.027618408,475.415100098,484.108093262,252.678512573,274.846588135,1870.8293457,380.352539062,246.573913574,275.162261963,2463.53466797,510.874023438,244.936218262,275.365814209,251.882751465,313.312988281,243.02961731,275.19418335,619.930603027,202.863098145,237.26751709,275.109436035,465.750427246,183.457946777,237.442749023,274.632965088,133.640197754,126.753768921,236.799942017,274.643829346,392.634063721,106.501983643,234.839584351,274.74005127,1087.98583984,195.526504517,239.650390625,274.554443359,1087.98583984,163.612731934,240.209091187,274.85357666,1087.98583984,250.841583252,241.473068237,275.048980713,14.6969680786
243200.0,1824000.0,619.930603027,202.863098145,237.26751709,275.109436035,1870.8293457,380.352539062,246.573913574,275.162261963,2463.53466797,510.874023438,244.936218262,275.365814209,1396.77966309,364.792907715,246.152648926,275.63269043,1088.33740234,184.648040771,240.124191284,275.027618408,699.398376465,215.816070557,238.438354492,275.325073242,133.640197754,126.753768921,236.799942017,274.643829346,392.634063721,106.501983643,234.839584351,274.74005127,353.087005615,119.824111938,233.86138916,274.977142334,619.555725098,226.094238281,236.755172729,274.655883789,619.555725098,160.680221558,237.125350952,274.946807861,619.555725098,264.612792969,238.654220581,275.13583374,0.974793374538
364800.0,1824000.0,699.398376465,215.816070557,238.438354492,275.325073242,2463.53466797,510.874023438,244.936218262,275.365814209,1396.77966309,364.792907715,246.152648926,275.63269043,515.846557617,539.123291016,249.988555908,275.743835449,619.930603027,202.863098145,237.26751709,275.109436035,1535.73535156,301.684844971,240.320343018,275.626983643,392.634063721,106.501983643,234.839584351,274.74005127,353.087005615,119.824111938,233.86138916,274.977142334,606.034667969,149.520065308,235.291717529,275.279083252,699.109924316,278.261199951,238.019470215,274.868652344,699.109924316,183.915786743,238.31300354,275.146636963,699.109924316,290.621887207,239.763504028,275.34387207,6.35603284836
486400.0,1824000.0,1535.73535156,301.684844971,240.320343018,275.626983643,1396.77966309,364.792907715,246.152648926,275.63269043,515.846557617,539.123291016,249.988555908,275.743835449,152.720962524,412.999084473,254.073577881,276.364837646,699.398376465,215.816070557,238.438354492,275.325073242,1526.47912598,314.67880249,245.218292236,276.108978271,353.087005615,119.824111938,233.86138916,274.977142334,606.034667969,149.520065308,235.291717529,275.279083252,1261.4609375,143.746963501,238.18989563,275.637695312,1535.53527832,407.647766113,240.042709351,275.144592285,1535.53527832,289.195281982,240.121902466,275.42477417,1535.53527832,395.807373047,241.640182495,275.633789062,8.01835632324
