x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2055,precipitation_2055,air_temperature_2055,ocean_temperature_2055,bed_rock_elevation_2056,precipitation_2056,air_temperature_2056,ocean_temperature_2056,bed_rock_elevation_2057,precipitation_2057,air_temperature_2057,ocean_temperature_2057,ice_velocity
-364800.0,2067200.0,-352.279754639,645.357910156,264.726074219,272.652130127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,659.907897949,256.722045898,272.797088623,0.0,0.0,0.0,0.0,-283.138397217,390.696716309,256.444366455,272.661193848,229.101867676,416.073516846,253.679901123,272.844512939,-352.279754639,647.841003418,262.869049072,272.518066406,-352.279754639,491.748382568,262.433776855,272.64630127,-352.279754639,538.614685059,264.576721191,272.613189697,142.973419189
-243200.0,2067200.0,-273.185760498,659.907897949,256.722045898,272.797088623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352.279754639,645.357910156,264.726074219,272.652130127,-342.939575195,799.697570801,255.229003906,272.879577637,-283.138397217,390.696716309,256.444366455,272.661193848,229.101867676,416.073516846,253.679901123,272.844512939,431.719024658,672.619628906,248.930267334,272.914611816,-273.185760498,609.122009277,255.235061646,272.643310547,-273.185760498,400.82131958,254.807617188,272.793457031,-273.185760498,546.90411377,255.981613159,272.737701416,3.02187085152
-121600.0,2067200.0,-342.939575195,799.697570801,255.229003906,272.879577637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,659.907897949,256.722045898,272.797088623,-707.554443359,534.109008789,254.397384644,272.912994385,229.101867676,416.073516846,253.679901123,272.844512939,431.719024658,672.619628906,248.930267334,272.914611816,474.931243896,404.133056641,250.083114624,273.27041626,-342.939575195,714.91796875,254.040664673,272.76171875,-342.939575195,502.797119141,253.760543823,272.865875244,-342.939575195,703.805175781,254.50453186,272.845855713,0.0592312216759
0.0,2067200.0,-707.554443359,534.109008789,254.397384644,272.912994385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.939575195,799.697570801,255.229003906,272.879577637,-356.683135986,427.30682373,255.709701538,273.681945801,431.719024658,672.619628906,248.930267334,272.914611816,474.931243896,404.133056641,250.083114624,273.27041626,1869.20385742,271.702026367,243.863754272,273.58380127,-707.554443359,458.443145752,253.272674561,272.866577148,-707.554443359,303.815887451,253.083084106,272.91317749,-707.554443359,459.864868164,253.702255249,272.896850586,1044.24267578
121600.0,2067200.0,-356.683135986,427.30682373,255.709701538,273.681945801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.554443359,534.109008789,254.397384644,272.912994385,0.0,0.0,0.0,0.0,474.931243896,404.133056641,250.083114624,273.27041626,1869.20385742,271.702026367,243.863754272,273.58380127,2461.46948242,389.356140137,242.101699829,273.796936035,-356.683135986,380.203033447,254.698547363,273.548370361,-356.683135986,210.056304932,254.573532104,273.64453125,-356.683135986,347.396209717,255.0809021,273.63381958,40.8197898865
364800.0,2067200.0,186.058410645,421.455566406,255.467971802,274.298339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,507.528564453,256.130737305,273.747528076,2461.46948242,389.356140137,242.101699829,273.796936035,1395.2364502,265.411743164,243.291244507,274.111480713,514.409973145,463.216430664,247.094589233,274.214080811,186.058410645,347.928771973,254.59513855,274.004730225,186.058410645,349.087249756,254.416122437,273.999725342,186.058410645,363.415771484,254.897766113,274.184539795,28.3476028442
486400.0,2067200.0,-644.058837891,507.528564453,256.130737305,273.747528076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.058410645,421.455566406,255.467971802,274.298339844,-299.899719238,563.981994629,256.115234375,273.898590088,1395.2364502,265.411743164,243.291244507,274.111480713,514.409973145,463.216430664,247.094589233,274.214080811,150.4427948,369.215270996,251.395568848,274.620178223,-644.058837891,414.426116943,255.439620972,273.668731689,-644.058837891,438.816223145,255.311920166,273.723236084,-644.058837891,421.36630249,255.579040527,273.713165283,27.7419948578
608000.0,2067200.0,-299.899719238,563.981994629,256.115234375,273.898590088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,507.528564453,256.130737305,273.747528076,0.0,0.0,0.0,0.0,514.409973145,463.216430664,247.094589233,274.214080811,150.4427948,369.215270996,251.395568848,274.620178223,-591.187133789,455.106323242,254.629318237,274.468963623,-299.899719238,481.374572754,255.459762573,273.81652832,-299.899719238,478.034729004,255.311813354,273.872589111,-299.899719238,422.91885376,255.457824707,273.863586426,189.741973877
-364800.0,1945600.0,-283.138397217,390.696716309,256.444366455,272.661193848,0.0,0.0,0.0,0.0,-352.279754639,645.357910156,264.726074219,272.652130127,-273.185760498,659.907897949,256.722045898,272.797088623,0.0,0.0,0.0,0.0,229.101867676,416.073516846,253.679901123,272.844512939,-383.368621826,568.328491211,256.048919678,272.899200439,-738.620666504,417.538024902,254.555084229,272.92010498,1041.51989746,252.948455811,247.471755981,272.897094727,-283.138397217,340.37487793,255.046340942,272.548461914,-283.138397217,206.954483032,254.660766602,272.659362793,-283.138397217,253.171325684,255.75843811,272.633880615,13.2646656036
-243200.0,1945600.0,229.101867676,416.073516846,253.679901123,272.844512939,-352.279754639,645.357910156,264.726074219,272.652130127,-273.185760498,659.907897949,256.722045898,272.797088623,-342.939575195,799.697570801,255.229003906,272.879577637,-283.138397217,390.696716309,256.444366455,272.661193848,431.719024658,672.619628906,248.930267334,272.914611816,-738.620666504,417.538024902,254.555084229,272.92010498,1041.51989746,252.948455811,247.471755981,272.897094727,17.3202571869,305.706970215,241.993682861,272.978240967,229.101867676,373.950073242,252.691390991,272.639831543,229.101867676,235.813858032,252.396362305,272.700042725,229.101867676,323.216888428,253.237457275,272.840087891,5.5069642067
-121600.0,1945600.0,431.719024658,672.619628906,248.930267334,272.914611816,-273.185760498,659.907897949,256.722045898,272.797088623,-342.939575195,799.697570801,255.229003906,272.879577637,-707.554443359,534.109008789,254.397384644,272.912994385,229.101867676,416.073516846,253.679901123,272.844512939,474.931243896,404.133056641,250.083114624,273.27041626,1041.51989746,252.948455811,247.471755981,272.897094727,17.3202571869,305.706970215,241.993682861,272.978240967,251.066421509,252.573364258,240.124954224,273.440460205,431.719024658,610.884033203,247.989379883,272.787200928,431.719024658,462.307739258,247.702392578,272.832092285,431.719024658,609.917602539,248.497146606,272.904541016,0.0190000347793
