x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2036,precipitation_2036,air_temperature_2036,ocean_temperature_2036,bed_rock_elevation_2037,precipitation_2037,air_temperature_2037,ocean_temperature_2037,bed_rock_elevation_2038,precipitation_2038,air_temperature_2038,ocean_temperature_2038,ice_velocity
-243200.0,2067200.0,-273.365509033,267.615539551,253.484893799,271.997589111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.079559326,353.40411377,252.434875488,272.453857422,-283.041168213,136.376815796,253.327941895,272.326202393,229.356582642,92.5449523926,251.220214844,272.424835205,432.115661621,319.785400391,246.554885864,272.436553955,-273.365509033,680.771606445,253.549880981,272.587310791,-273.365509033,455.51348877,253.32951355,272.431976318,-273.365509033,568.457092285,254.377868652,272.220794678,3.86054086685
-121600.0,2067200.0,-343.079559326,353.40411377,252.434875488,272.453857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.365509033,267.615539551,253.484893799,271.997589111,-707.787780762,217.660720825,251.727371216,272.744842529,229.356582642,92.5449523926,251.220214844,272.424835205,432.115661621,319.785400391,246.554885864,272.436553955,475.106506348,174.294342041,247.606185913,272.655761719,-343.079559326,843.038757324,252.114349365,272.689239502,-343.079559326,559.424194336,252.046783447,272.634979248,-343.079559326,679.484375,253.154037476,272.604888916,0.0422202460468
0.0,2067200.0,-707.787780762,217.660720825,251.727371216,272.744842529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.079559326,353.40411377,252.434875488,272.453857422,-358.367126465,205.511993408,253.199172974,273.243560791,432.115661621,319.785400391,246.554885864,272.436553955,475.106506348,174.294342041,247.606185913,272.655761719,1868.72094727,109.952682495,241.560546875,273.00177002,-707.787780762,556.98059082,251.399337769,272.809967041,-707.787780762,321.036895752,251.399383545,272.794464111,-707.787780762,466.972045898,252.452087402,272.777069092,232.901290894
121600.0,2067200.0,-358.367126465,205.511993408,253.199172974,273.243560791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.787780762,217.660720825,251.727371216,272.744842529,-434.202972412,416.624145508,252.090103149,273.671081543,475.106506348,174.294342041,247.606185913,272.655761719,1868.72094727,109.952682495,241.560546875,273.00177002,2460.7043457,250.154876709,239.885070801,273.277618408,-358.367126465,441.466796875,252.840408325,273.472290039,-358.367126465,214.572296143,253.081558228,273.381713867,-358.367126465,380.404205322,253.84602356,273.403686523,48.1953887939
243200.0,2067200.0,-434.202972412,416.624145508,252.090103149,273.671081543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-358.367126465,205.511993408,253.199172974,273.243560791,184.735687256,297.08013916,252.95010376,273.496002197,1868.72094727,109.952682495,241.560546875,273.00177002,2460.7043457,250.154876709,239.885070801,273.277618408,1394.69775391,138.769241333,241.11315918,273.441711426,-434.202972412,573.150878906,251.769256592,273.78604126,-434.202972412,321.326416016,252.183746338,273.730010986,-434.202972412,483.754150391,252.645935059,273.74697876,1454.12451172
364800.0,2067200.0,184.735687256,297.08013916,252.95010376,273.496002197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-434.202972412,416.624145508,252.090103149,273.671081543,-645.107055664,387.307159424,253.901748657,273.528808594,2460.7043457,250.154876709,239.885070801,273.277618408,1394.69775391,138.769241333,241.11315918,273.441711426,513.899475098,366.021362305,244.857696533,273.515136719,184.735687256,394.981536865,252.819732666,273.810760498,184.735687256,126.893829346,253.168228149,273.797943115,184.735687256,292.753417969,253.403244019,273.585876465,29.6356086731
486400.0,2067200.0,-645.107055664,387.307159424,253.901748657,273.528808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.735687256,297.08013916,252.95010376,273.496002197,-301.210418701,476.160888672,253.810943604,273.677429199,1394.69775391,138.769241333,241.11315918,273.441711426,513.899475098,366.021362305,244.857696533,273.515136719,149.510650635,325.72354126,249.325439453,273.81552124,-645.107055664,430.610870361,253.605819702,273.598846436,-645.107055664,159.047958374,253.83732605,273.543945312,-645.107055664,321.931945801,254.162261963,273.546264648,15.3645648956
608000.0,2067200.0,-301.210418701,476.160888672,253.810943604,273.677429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-645.107055664,387.307159424,253.901748657,273.528808594,0.0,0.0,0.0,0.0,513.899475098,366.021362305,244.857696533,273.515136719,149.510650635,325.72354126,249.325439453,273.81552124,-592.368041992,454.062927246,252.542510986,274.255584717,-301.210418701,469.401672363,253.563842773,273.744934082,-301.210418701,179.303894043,253.630905151,273.686737061,-301.210418701,366.8152771,253.83190918,273.690704346,1.54964077473
-364800.0,1945600.0,-283.041168213,136.376815796,253.327941895,272.326202393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.365509033,267.615539551,253.484893799,271.997589111,0.0,0.0,0.0,0.0,229.356582642,92.5449523926,251.220214844,272.424835205,-383.522949219,365.740600586,252.177261353,272.624023438,-738.572570801,210.23789978,251.948516846,272.643280029,1041.71325684,58.0756072998,245.357223511,272.459014893,-283.041168213,418.591918945,253.445526123,272.534881592,-283.041168213,262.543823242,253.559753418,272.460540771,-283.041168213,420.285888672,254.427764893,272.395721436,13.522061348
-243200.0,1945600.0,229.356582642,92.5449523926,251.220214844,272.424835205,0.0,0.0,0.0,0.0,-273.365509033,267.615539551,253.484893799,271.997589111,-343.079559326,353.40411377,252.434875488,272.453857422,-283.041168213,136.376815796,253.327941895,272.326202393,432.115661621,319.785400391,246.554885864,272.436553955,-738.572570801,210.23789978,251.948516846,272.643280029,1041.71325684,58.0756072998,245.357223511,272.459014893,17.5274105072,106.817321777,239.797973633,272.494171143,229.356582642,493.294219971,251.156478882,272.60836792,229.356582642,282.346343994,251.305297852,272.705566406,229.356582642,388.78237915,252.182174683,272.581878662,5.44134759903
