x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2069,precipitation_2069,air_temperature_2069,ocean_temperature_2069,bed_rock_elevation_2070,precipitation_2070,air_temperature_2070,ocean_temperature_2070,bed_rock_elevation_2071,precipitation_2071,air_temperature_2071,ocean_temperature_2071,ice_velocity
-364800.0,2067200.0,-352.140380859,323.268249512,265.78237915,273.058380127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.036895752,301.82522583,256.296508789,273.228607178,0.0,0.0,0.0,0.0,-283.035491943,192.443710327,256.025512695,273.003295898,229.045135498,208.338134766,253.511459351,273.254669189,-352.140380859,427.889953613,266.529754639,272.943389893,-352.140380859,590.743041992,265.938537598,272.901245117,-352.140380859,584.910705566,266.974822998,272.876586914,128.253097534
-243200.0,2067200.0,-273.036895752,301.82522583,256.296508789,273.228607178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352.140380859,323.268249512,265.78237915,273.058380127,-342.850189209,361.022888184,255.068603516,273.176239014,-283.035491943,192.443710327,256.025512695,273.003295898,229.045135498,208.338134766,253.511459351,273.254669189,431.59588623,445.239501953,249.042877197,273.313232422,-273.036895752,524.342468262,257.771026611,273.116607666,-273.036895752,644.786560059,257.395568848,273.054107666,-273.036895752,744.211181641,258.201202393,272.990112305,3.35861372948
-121600.0,2067200.0,-342.850189209,361.022888184,255.068603516,273.176239014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.036895752,301.82522583,256.296508789,273.228607178,-707.476196289,77.6470336914,254.442810059,273.078521729,229.045135498,208.338134766,253.511459351,273.254669189,431.59588623,445.239501953,249.042877197,273.313232422,474.92791748,224.320907593,250.220092773,273.81262207,-342.850189209,661.55255127,256.139678955,273.104187012,-342.850189209,721.592712402,255.993850708,273.076202393,-342.850189209,796.648986816,256.50302124,273.118591309,0.073514521122
0.0,2067200.0,-707.476196289,77.6470336914,254.442810059,273.078521729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.850189209,361.022888184,255.068603516,273.176239014,-355.643280029,119.676635742,255.971069336,273.920379639,431.59588623,445.239501953,249.042877197,273.313232422,474.92791748,224.320907593,250.220092773,273.81262207,1869.50183105,113.563522339,244.054870605,274.064361572,-707.476196289,392.031066895,255.161071777,273.038543701,-707.476196289,406.429321289,255.187393188,273.022277832,-707.476196289,390.4715271,255.324417114,273.046142578,904.935668945
121600.0,2067200.0,-355.643280029,119.676635742,255.971069336,273.920379639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.476196289,77.6470336914,254.442810059,273.078521729,0.0,0.0,0.0,0.0,474.92791748,224.320907593,250.220092773,273.81262207,1869.50183105,113.563522339,244.054870605,274.064361572,2461.89477539,236.06942749,242.282501221,274.20526123,-355.643280029,559.903930664,256.511108398,273.871154785,-355.643280029,312.056335449,256.533996582,273.846496582,-355.643280029,382.488952637,256.604949951,273.909057617,1608.81274414
364800.0,2067200.0,186.742538452,232.876419067,255.711288452,274.800445557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-643.465026855,403.071838379,256.309661865,273.907592773,2461.89477539,236.06942749,242.282501221,274.20526123,1395.54528809,164.781356812,243.511062622,274.545654297,514.710876465,411.066192627,247.308532715,274.633422852,186.742538452,659.709411621,256.289825439,274.524871826,186.742538452,321.674346924,256.110351562,274.475341797,186.742538452,379.434020996,256.120910645,274.567779541,27.7411155701
486400.0,2067200.0,-643.465026855,403.071838379,256.309661865,273.907592773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.742538452,232.876419067,255.711288452,274.800445557,-299.161865234,466.98526001,256.32635498,274.056976318,1395.54528809,164.781356812,243.511062622,274.545654297,514.710876465,411.066192627,247.308532715,274.633422852,150.962142944,367.570251465,251.650817871,275.046142578,-643.465026855,766.888305664,257.115692139,273.870758057,-643.465026855,422.205078125,256.689178467,273.851715088,-643.465026855,516.032287598,256.671386719,273.89276123,27.0491828918
608000.0,2067200.0,-299.161865234,466.98526001,256.32635498,274.056976318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-643.465026855,403.071838379,256.309661865,273.907592773,0.0,0.0,0.0,0.0,514.710876465,411.066192627,247.308532715,274.633422852,150.962142944,367.570251465,251.650817871,275.046142578,-590.519226074,396.929718018,254.878265381,274.621246338,-299.161865234,798.87109375,257.192230225,274.020019531,-299.161865234,461.32043457,256.592773438,274.004486084,-299.161865234,598.350097656,256.458496094,274.0440979,125.81174469
-364800.0,1945600.0,-283.035491943,192.443710327,256.025512695,273.003295898,0.0,0.0,0.0,0.0,-352.140380859,323.268249512,265.78237915,273.058380127,-273.036895752,301.82522583,256.296508789,273.228607178,0.0,0.0,0.0,0.0,229.045135498,208.338134766,253.511459351,273.254669189,-383.199951172,308.960693359,255.648468018,273.223052979,-738.505310059,309.2081604,254.281906128,273.245758057,1041.50878906,121.917495728,247.448364258,273.200958252,-283.035491943,272.296051025,257.48727417,272.904876709,-283.035491943,414.089813232,257.211791992,272.879577637,-283.035491943,397.862182617,258.03125,272.878173828,14.2951097488
-243200.0,1945600.0,229.045135498,208.338134766,253.511459351,273.254669189,-352.140380859,323.268249512,265.78237915,273.058380127,-273.036895752,301.82522583,256.296508789,273.228607178,-342.850189209,361.022888184,255.068603516,273.176239014,-283.035491943,192.443710327,256.025512695,273.003295898,431.59588623,445.239501953,249.042877197,273.313232422,-738.505310059,309.2081604,254.281906128,273.245758057,1041.50878906,121.917495728,247.448364258,273.200958252,17.2938938141,155.649810791,241.958099365,273.388519287,229.045135498,540.651916504,254.983383179,273.244018555,229.045135498,445.746704102,254.708984375,273.004241943,229.045135498,566.224609375,255.297363281,273.139923096,5.55382823944
