x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2053,precipitation_2053,air_temperature_2053,ocean_temperature_2053,bed_rock_elevation_2054,precipitation_2054,air_temperature_2054,ocean_temperature_2054,bed_rock_elevation_2055,precipitation_2055,air_temperature_2055,ocean_temperature_2055,ice_velocity
-364800.0,2067200.0,-352.279754639,491.748382568,262.433776855,272.64630127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,400.82131958,254.807617188,272.793457031,0.0,0.0,0.0,0.0,-283.138397217,206.954483032,254.660766602,272.659362793,229.101867676,235.813858032,252.396362305,272.700042725,-352.375183105,712.698059082,263.677459717,272.502502441,-352.279754639,647.058349609,263.426116943,272.611083984,-352.279754639,647.841003418,262.869049072,272.518066406,173.304580688
-243200.0,2067200.0,-273.185760498,400.82131958,254.807617188,272.793457031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352.279754639,491.748382568,262.433776855,272.64630127,-342.939575195,502.797119141,253.760543823,272.865875244,-283.138397217,206.954483032,254.660766602,272.659362793,229.101867676,235.813858032,252.396362305,272.700042725,431.719024658,462.307739258,247.702392578,272.832092285,-273.303894043,725.228637695,256.128997803,272.618041992,-273.185760498,663.139831543,255.378387451,272.721191406,-273.185760498,609.122009277,255.235061646,272.643310547,3.11558318138
-121600.0,2067200.0,-342.939575195,502.797119141,253.760543823,272.865875244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,400.82131958,254.807617188,272.793457031,-707.554443359,303.815887451,253.083084106,272.91317749,229.101867676,235.813858032,252.396362305,272.700042725,431.719024658,462.307739258,247.702392578,272.832092285,474.931243896,228.069641113,248.762115479,273.100067139,-343.093780518,804.697387695,254.751693726,272.75,-342.939575195,815.776855469,254.132751465,272.785461426,-342.939575195,714.91796875,254.040664673,272.76171875,0.0617487542331
0.0,2067200.0,-707.554443359,303.815887451,253.083084106,272.91317749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.939575195,502.797119141,253.760543823,272.865875244,-356.683135986,210.056304932,254.573532104,273.64453125,431.719024658,462.307739258,247.702392578,272.832092285,474.931243896,228.069641113,248.762115479,273.100067139,1869.20385742,153.832199097,242.71105957,273.345550537,-707.652099609,508.588256836,253.890335083,272.870239258,-707.554443359,507.264038086,253.359420776,272.848388672,-707.554443359,458.443145752,253.272674561,272.866577148,1584.47387695
121600.0,2067200.0,-356.683135986,210.056304932,254.573532104,273.64453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.554443359,303.815887451,253.083084106,272.91317749,0.0,0.0,0.0,0.0,474.931243896,228.069641113,248.762115479,273.100067139,1869.20385742,153.832199097,242.71105957,273.345550537,2461.46948242,316.403869629,241.046188354,273.538360596,-357.627075195,328.200195312,255.120422363,273.533752441,-356.683135986,380.668518066,254.69190979,273.52545166,-356.683135986,380.203033447,254.698547363,273.548370361,41.9444503784
364800.0,2067200.0,186.058410645,349.087249756,254.416122437,273.999725342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,438.816223145,255.311920166,273.723236084,2461.46948242,316.403869629,241.046188354,273.538360596,1395.2364502,236.84866333,242.302688599,273.781341553,514.409973145,458.434509277,246.152557373,273.908538818,185.400192261,305.245300293,254.708099365,273.968597412,186.058410645,347.442443848,254.650222778,274.008850098,186.058410645,347.928771973,254.59513855,274.004730225,28.466594696
486400.0,2067200.0,-644.058837891,438.816223145,255.311920166,273.723236084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.058410645,349.087249756,254.416122437,273.999725342,-299.899719238,478.034729004,255.311813354,273.872589111,1395.2364502,236.84866333,242.302688599,273.781341553,514.409973145,458.434509277,246.152557373,273.908538818,150.4427948,383.532928467,250.7159729,274.224182129,-644.592285156,362.109680176,255.374389648,273.686981201,-644.058837891,433.192626953,255.477142334,273.641052246,-644.058837891,414.426116943,255.439620972,273.668731689,24.9627914429
608000.0,2067200.0,-299.899719238,478.034729004,255.311813354,273.872589111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,438.816223145,255.311920166,273.723236084,0.0,0.0,0.0,0.0,514.409973145,458.434509277,246.152557373,273.908538818,150.4427948,383.532928467,250.7159729,274.224182129,-591.187133789,455.820800781,254.093261719,274.442352295,-300.403533936,404.985198975,255.166793823,273.835418701,-299.899719238,537.156799316,255.555038452,273.789031982,-299.899719238,481.374572754,255.459762573,273.81652832,142.478744507
-364800.0,1945600.0,-283.138397217,206.954483032,254.660766602,272.659362793,0.0,0.0,0.0,0.0,-352.279754639,491.748382568,262.433776855,272.64630127,-273.185760498,400.82131958,254.807617188,272.793457031,0.0,0.0,0.0,0.0,229.101867676,235.813858032,252.396362305,272.700042725,-383.368621826,445.315429688,253.601425171,272.901855469,-738.620666504,268.169555664,253.317932129,272.922973633,1041.51989746,139.193603516,246.656860352,272.737945557,-283.134063721,439.618530273,255.841003418,272.57723999,-283.138397217,383.702697754,255.300720215,272.623687744,-283.138397217,340.37487793,255.046340942,272.548461914,13.3384819031
-243200.0,1945600.0,229.101867676,235.813858032,252.396362305,272.700042725,-352.279754639,491.748382568,262.433776855,272.64630127,-273.185760498,400.82131958,254.807617188,272.793457031,-342.939575195,502.797119141,253.760543823,272.865875244,-283.138397217,206.954483032,254.660766602,272.659362793,431.719024658,462.307739258,247.702392578,272.832092285,-738.620666504,268.169555664,253.317932129,272.922973633,1041.51989746,139.193603516,246.656860352,272.737945557,17.3202571869,190.398193359,240.978942871,272.853149414,229.213912964,463.235168457,253.517303467,272.791595459,229.101867676,409.10534668,252.720932007,272.776611328,229.101867676,373.950073242,252.691390991,272.639831543,5.50232124329
