x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2014,precipitation_2014,air_temperature_2014,ocean_temperature_2014,bed_rock_elevation_2015,precipitation_2015,air_temperature_2015,ocean_temperature_2015,bed_rock_elevation_2016,precipitation_2016,air_temperature_2016,ocean_temperature_2016,ice_velocity
-243200.0,2067200.0,-273.118438721,436.8543396,253.448242188,272.610198975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,617.938171387,252.313217163,272.658111572,-282.730438232,198.309768677,253.466796875,272.483947754,229.827178955,222.963592529,251.209411621,272.478515625,432.628936768,539.651306152,246.358398438,272.664642334,0.0,0.0,0.0,0.0,-273.118438721,594.137512207,254.283248901,272.166290283,-273.118438721,699.307434082,253.964797974,272.689849854,4.69279813766
-121600.0,2067200.0,-343.003112793,617.938171387,252.313217163,272.658111572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,436.8543396,253.448242188,272.610198975,-707.978820801,429.691802979,251.526153564,272.747619629,229.827178955,222.963592529,251.209411621,272.478515625,432.628936768,539.651306152,246.358398438,272.664642334,475.364776611,328.382537842,247.299865723,272.833374023,0.0,0.0,0.0,0.0,-343.003112793,751.941101074,253.06741333,272.460021973,-343.003112793,807.237854004,252.556900024,272.703186035,0.0176339168102
0.0,2067200.0,-707.978820801,429.691802979,251.526153564,272.747619629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,617.938171387,252.313217163,272.658111572,-359.786651611,340.754486084,252.96774292,273.39642334,432.628936768,539.651306152,246.358398438,272.664642334,475.364776611,328.382537842,247.299865723,272.833374023,1868.30334473,211.158233643,241.17414856,273.112945557,0.0,0.0,0.0,0.0,-707.978820801,520.04486084,252.250747681,272.683410645,-707.978820801,528.030151367,251.685501099,272.778656006,246.443069458
121600.0,2067200.0,-359.786651611,340.754486084,252.96774292,273.39642334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.978820801,429.691802979,251.526153564,272.747619629,-439.278869629,485.554534912,251.831726074,273.706848145,475.364776611,328.382537842,247.299865723,272.833374023,1868.30334473,211.158233643,241.17414856,273.112945557,2459.96337891,314.199401855,239.423416138,273.339813232,0.0,0.0,0.0,0.0,-359.786651611,442.777160645,253.647064209,273.212921143,-359.786651611,428.405334473,253.035583496,273.478027344,47.1623764038
243200.0,2067200.0,-439.278869629,485.554534912,251.831726074,273.706848145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359.786651611,340.754486084,252.96774292,273.39642334,183.40864563,324.936584473,252.822052002,273.696350098,1868.30334473,211.158233643,241.17414856,273.112945557,2459.96337891,314.199401855,239.423416138,273.339813232,1394.18005371,181.702331543,240.687103271,273.517028809,0.0,0.0,0.0,0.0,-439.278869629,597.495361328,252.497634888,273.600616455,-439.278869629,580.16784668,251.944122314,273.772583008,47.0743865967
364800.0,2067200.0,183.40864563,324.936584473,252.822052002,273.696350098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-439.278869629,485.554534912,251.831726074,273.706848145,-646.074645996,407.082641602,253.837600708,273.513000488,2459.96337891,314.199401855,239.423416138,273.339813232,1394.18005371,181.702331543,240.687103271,273.517028809,513.421081543,390.876373291,244.571853638,273.633758545,0.0,0.0,0.0,0.0,183.40864563,403.976501465,253.355651855,273.596923828,183.40864563,403.18762207,252.856430054,273.930999756,32.0758476257
486400.0,2067200.0,-646.074645996,407.082641602,253.837600708,273.513000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.40864563,324.936584473,252.822052002,273.696350098,-302.341949463,479.20904541,253.815826416,273.656646729,1394.18005371,181.702331543,240.687103271,273.517028809,513.421081543,390.876373291,244.571853638,273.633758545,148.647033691,339.151611328,249.136734009,273.92175293,0.0,0.0,0.0,0.0,-646.074645996,437.168792725,254.200012207,273.4793396,-646.074645996,466.159820557,253.77722168,273.564605713,12.1943769455
608000.0,2067200.0,-302.341949463,479.20904541,253.815826416,273.656646729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-646.074645996,407.082641602,253.837600708,273.513000488,0.0,0.0,0.0,0.0,513.421081543,390.876373291,244.571853638,273.633758545,148.647033691,339.151611328,249.136734009,273.92175293,-593.490539551,482.542419434,252.529342651,274.222991943,0.0,0.0,0.0,0.0,-302.341949463,483.721099854,254.031051636,273.625701904,-302.341949463,491.627075195,253.574035645,273.705047607,1.59948086739
-364800.0,1945600.0,-282.730438232,198.309768677,253.466796875,272.483947754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,436.8543396,253.448242188,272.610198975,0.0,0.0,0.0,0.0,229.827178955,222.963592529,251.209411621,272.478515625,-383.442077637,399.152893066,252.276351929,272.732208252,-738.273742676,275.134429932,252.000473022,272.751281738,1042.06860352,152.648803711,245.238937378,272.527191162,0.0,0.0,0.0,0.0,-282.730438232,309.108947754,254.106552124,272.302734375,-282.730438232,398.430419922,253.967041016,272.475585938,12.9720573425
-243200.0,1945600.0,229.827178955,222.963592529,251.209411621,272.478515625,0.0,0.0,0.0,0.0,-273.118438721,436.8543396,253.448242188,272.610198975,-343.003112793,617.938171387,252.313217163,272.658111572,-282.730438232,198.309768677,253.466796875,272.483947754,432.628936768,539.651306152,246.358398438,272.664642334,-738.273742676,275.134429932,252.000473022,272.751281738,1042.06860352,152.648803711,245.238937378,272.527191162,17.8515644073,235.973846436,239.562774658,272.65524292,0.0,0.0,0.0,0.0,229.827178955,373.940307617,251.778457642,272.495391846,229.827178955,453.647949219,251.425613403,272.680450439,5.35873651505
