-3040000	3040000	-2365.50952148	0	NaN	4	816.698730469	294.530731201	NaN
-2918400	3040000	-3396.48168945	0	NaN	4	810.106689453	275.930023193	NaN
-2796800	3040000	-981.098815918	0	NaN	4	800.339355469	275.522003174	NaN
-2675200	3040000	-792.759216309	0	NaN	4	734.296264648	274.973022461	NaN
-2553600	3040000	-3120.47851562	0	NaN	4	676.79699707	274.340270996	NaN
-2432000	3040000	-3659.64672852	0	NaN	4	634.055541992	273.621673584	NaN
-2310400	3040000	-3602.00439453	0	NaN	4	607.426391602	272.850006104	NaN
-2188800	3040000	-3630.21289062	0	NaN	4	609.644775391	272.050201416	NaN
-2067200	3040000	-3623.703125	0	NaN	4	651.551147461	271.189422607	NaN
-1945600	3040000	-3300.63134766	0	NaN	4	698.251953125	270.45880127	NaN
-1824000	3040000	-3530.77880859	0	NaN	4	708.694824219	269.828369141	NaN
-1702400	3040000	-3333.81079102	0	NaN	4	703.640991211	269.289642334	NaN
-1580800	3040000	-2491.19433594	0	NaN	4	675.928771973	268.882659912	NaN
-1459200	3040000	-2730.6003418	0	NaN	4	639.068969727	268.496734619	NaN
-1337600	3040000	-4793.6796875	0	NaN	4	625.234558105	268.141479492	273.022949219
-1216000	3040000	-4420.53515625	0	NaN	4	604.238891602	267.76159668	272.938323975
-1094400	3040000	-5434.23046875	0	NaN	4	563.296325684	267.451873779	272.871917725
-972800	3040000	-4652.84228516	0	NaN	4	540.622741699	267.228271484	272.818969727
-851200	3040000	-5059.38818359	0	NaN	4	540.342102051	267.116699219	272.774963379
-729600	3040000	-5145.24267578	0	NaN	4	532.928588867	267.116516113	272.739532471
-608000	3040000	-5210.92773438	0	NaN	4	521.291137695	267.175354004	272.707702637
-486400	3040000	-5277.58837891	0	NaN	4	506.507080078	267.332305908	272.686767578
-364800	3040000	-5278.8984375	0	NaN	4	488.734283447	267.6171875	272.680877686
-243200	3040000	-5293.49072266	0	NaN	4	480.780578613	268.037445068	272.691314697
-121600	3040000	-5289.07666016	0	NaN	4	460.339538574	268.557342529	272.715301514
0	3040000	-5318.29833984	0	NaN	4	469.124267578	268.973052979	272.752502441
121600	3040000	-5305.83251953	0	NaN	4	519.594726562	269.1300354	272.801239014
243200	3040000	-5419.85839844	0	NaN	4	548.462158203	269.22555542	272.863922119
364800	3040000	-5316.99365234	0	NaN	4	575.042053223	269.301086426	272.947021484
486400	3040000	-5242.80371094	0	NaN	4	596.677062988	269.333343506	273.031890869
608000	3040000	-4708.43798828	0	NaN	4	601.291625977	269.354064941	273.12701416
729600	3040000	-4769.26074219	0	NaN	4	638.028381348	269.340484619	273.241119385
851200	3040000	-4791.38037109	0	NaN	4	639.184814453	269.340698242	273.364776611
972800	3040000	-5256.75195312	0	NaN	4	619.704589844	269.417724609	273.491943359
1094400	3040000	-5262.328125	0	NaN	4	651.461547852	269.538208008	273.610443115
1216000	3040000	-5323.75878906	0	NaN	4	704.833740234	269.695678711	273.743286133
1337600	3040000	-5318.11816406	0	NaN	4	756.968933105	269.916564941	273.887115479
1459200	3040000	-5355.81689453	0	NaN	4	792.505310059	270.236694336	NaN
1580800	3040000	-5458.68701172	0	NaN	4	812.186584473	270.70489502	NaN
1702400	3040000	-5459.36572266	0	NaN	4	816.385742188	271.20803833	NaN
1824000	3040000	-5488.61279297	0	NaN	4	811.646057129	271.706207275	NaN
1945600	3040000	-5576.51074219	0	NaN	4	789.700439453	272.187866211	NaN
2067200	3040000	-5465.01464844	0	NaN	4	824.263366699	272.64932251	NaN
2188800	3040000	-5365.44189453	0	NaN	4	881.707580566	273.100372314	NaN
2310400	3040000	-4957.29052734	0	NaN	4	886.429870605	273.50189209	NaN
2432000	3040000	-4200.77832031	0	NaN	4	843.252197266	273.868408203	NaN
2553600	3040000	-3242.71020508	0	NaN	4	817.478149414	274.129211426	NaN
2675200	3040000	-3011.45874023	0	NaN	4	839.518310547	274.265777588	NaN
2796800	3040000	-3070.45703125	0	NaN	4	865.53112793	274.278564453	NaN
2918400	3040000	-2576.77758789	0	NaN	4	871.779541016	274.125793457	NaN
3040000	3040000	-3161.02978516	0	NaN	4	907.46307373	291.842803955	NaN
-3040000	2918400	-3365.07006836	0	NaN	4	763.815185547	276.348175049	NaN
-2918400	2918400	-2034.82275391	0	NaN	4	780.408935547	275.987884521	NaN
-2796800	2918400	-3007.02246094	0	NaN	4	794.872558594	275.57434082	NaN
-2675200	2918400	-3862.24731445	0	NaN	4	760.034545898	275.010498047	NaN
-2553600	2918400	-3275.99145508	0	NaN	4	711.480712891	274.36151123	NaN
-2432000	2918400	-2756.29858398	0	NaN	4	679.214538574	273.61114502	NaN
-2310400	2918400	-3031.79956055	0	NaN	4	653.433410645	272.797424316	NaN
-2188800	2918400	-3087.36010742	0	NaN	4	646.772644043	271.975219727	NaN
-2067200	2918400	-3147.57788086	0	NaN	4	699.483703613	271.102783203	NaN
-1945600	2918400	-3133.62353516	0	NaN	4	754.435058594	270.383270264	NaN
-1824000	2918400	-2950.02099609	0	NaN	4	763.233886719	269.793579102	NaN
-1702400	2918400	-2364.93432617	0	NaN	4	750.666015625	269.337554932	NaN
-1580800	2918400	-2202.68603516	0	NaN	4	694.061279297	268.938903809	273.242858887
-1459200	2918400	-4455.49316406	0	NaN	4	663.649963379	268.497406006	273.103820801
-1337600	2918400	-3596.29174805	0	NaN	4	678.135009766	268.109680176	272.999298096
-1216000	2918400	-4923.05078125	0	NaN	4	648.98046875	267.783691406	272.919372559
-1094400	2918400	-4925.28271484	0	NaN	4	595.431884766	267.51675415	272.858215332
-972800	2918400	-5038.07666016	0	NaN	4	571.596740723	267.329467773	272.809875488
-851200	2918400	-5091.16259766	0	NaN	4	533.81072998	267.241119385	272.768096924
-729600	2918400	-5318.80859375	0	NaN	4	508.964172363	267.252838135	272.734832764
-608000	2918400	-4897.33544922	0	NaN	4	514.951721191	267.340606689	272.706329346
-486400	2918400	-5128.66845703	0	NaN	4	512.69140625	267.57220459	272.687988281
-364800	2918400	-5255.87792969	0	NaN	4	498.184997559	267.914428711	272.681976318
-243200	2918400	-5381.03466797	0	NaN	4	484.63092041	268.372772217	272.688995361
-121600	2918400	-5175.34863281	0	NaN	4	441.043914795	268.858856201	272.709503174
0	2918400	-5195.3828125	0	NaN	4	453.793945312	269.344604492	272.743835449
121600	2918400	-4290.07617188	0	NaN	4	496.017089844	269.637359619	272.790924072
243200	2918400	-4853.54980469	0	NaN	4	514.179992676	269.813964844	272.853942871
364800	2918400	-5169.56689453	0	NaN	4	534.102722168	269.904602051	272.93737793
486400	2918400	-5058.11767578	0	NaN	4	527.521362305	269.933898926	273.022247314
608000	2918400	-5334.70703125	0	NaN	4	549.953186035	269.950531006	273.118041992
729600	2918400	-5058.1328125	0	NaN	4	589.723754883	269.897583008	273.228851318
851200	2918400	-4788.05664062	0	NaN	4	638.131469727	269.828308105	273.346069336
972800	2918400	-5474.65332031	0	NaN	4	635.056518555	269.833770752	273.473724365
1094400	2918400	-5192.35742188	0	NaN	4	623.86505127	269.918701172	273.59588623
1216000	2918400	-5161.11914062	0	NaN	4	652.850524902	270.03894043	273.733734131
1337600	2918400	-5275.51074219	0	NaN	4	696.452148438	270.187225342	273.879180908
1459200	2918400	-5305.984375	0	NaN	4	734.091430664	270.465118408	274.021697998
1580800	2918400	-5314.86816406	0	NaN	4	786.125854492	270.902008057	274.172393799
1702400	2918400	-5217.75048828	0	NaN	4	809.7109375	271.373199463	NaN
1824000	2918400	-5489.97412109	0	NaN	4	798.558227539	271.858673096	NaN
1945600	2918400	-5370.60058594	0	NaN	4	802.691345215	272.333587646	NaN
2067200	2918400	-5495.80517578	0	NaN	4	850.491882324	272.795013428	NaN
2188800	2918400	-5343.70556641	0	NaN	4	918.370849609	273.253662109	NaN
2310400	2918400	-4744.28466797	0	NaN	4	930.872680664	273.651245117	NaN
2432000	2918400	-4643.05761719	0	NaN	4	884.675292969	274.00894165	NaN
2553600	2918400	-4577.1796875	0	NaN	4	845.763671875	274.286865234	NaN
2675200	2918400	-4027.39233398	0	NaN	4	821.123046875	274.453643799	NaN
2796800	2918400	-3724.38745117	0	NaN	4	850.399536133	274.488037109	NaN
2918400	2918400	-905.468261719	0	NaN	4	892.991943359	274.3409729	NaN
3040000	2918400	-3385.58544922	0	NaN	4	893.33581543	274.004058838	NaN
-3040000	2796800	-1876.99975586	0	NaN	4	758.058166504	276.473144531	NaN
-2918400	2796800	-3992.93359375	0	NaN	4	733.149475098	276.108703613	NaN
-2796800	2796800	-4415.53027344	0	NaN	4	696.784606934	275.721954346	NaN
-2675200	2796800	-3151.44311523	0	NaN	4	667.412902832	275.170379639	NaN
-2553600	2796800	-3937.38745117	0	NaN	4	671.475769043	274.53338623	NaN
-2432000	2796800	-3406.22314453	0	NaN	4	685.511901855	273.7684021	NaN
-2310400	2796800	-2792.63134766	0	NaN	4	707.647094727	272.86529541	NaN
-2188800	2796800	-3226.63989258	0	NaN	4	732.757568359	271.926605225	NaN
-2067200	2796800	-1680.46630859	0	NaN	4	793.774719238	271.031494141	NaN
-1945600	2796800	-2639.09887695	0	NaN	4	808.954101562	270.354034424	NaN
-1824000	2796800	-2661.31030273	0	NaN	4	781.065246582	269.858612061	NaN
-1702400	2796800	-2432.98266602	0	NaN	4	724.596923828	269.441711426	273.347442627
-1580800	2796800	-3322.08618164	0	NaN	4	684.469848633	269.022216797	273.185699463
-1459200	2796800	-4149.76660156	0	NaN	4	680.836181641	268.516937256	273.051818848
-1337600	2796800	-4055.10107422	0	NaN	4	685.799072266	268.053070068	272.955200195
-1216000	2796800	-4127.02783203	0	NaN	4	657.178833008	267.711090088	272.882995605
-1094400	2796800	-4941.70703125	0	NaN	4	605.218566895	267.460968018	272.830444336
-972800	2796800	-4950.3515625	0	NaN	4	560.899658203	267.293365479	272.790283203
-851200	2796800	-5041.25488281	0	NaN	4	508.783782959	267.231750488	272.754730225
-729600	2796800	-5036.03222656	0	NaN	4	493.579223633	267.295349121	272.727020264
-608000	2796800	-5110.21923828	0	NaN	4	489.131500244	267.457550049	272.703918457
-486400	2796800	-5143.65527344	0	NaN	4	490.798553467	267.850250244	272.685852051
-364800	2796800	-5161.43164062	0	NaN	4	490.391204834	268.277130127	272.673858643
-243200	2796800	-5112.63964844	0	NaN	4	460.51171875	268.723510742	272.672576904
-121600	2796800	-5069.63720703	0	NaN	4	426.273284912	269.217651367	272.687469482
0	2796800	-4445.88720703	0	NaN	4	436.03994751	269.614593506	272.719177246
121600	2796800	-2144.46313477	0	NaN	4	461.036895752	269.974273682	272.767456055
243200	2796800	-3304.72631836	0	NaN	4	479.044311523	270.365753174	272.832641602
364800	2796800	-4967.81738281	0	NaN	4	482.297546387	270.549713135	272.918701172
486400	2796800	-4932.10986328	0	NaN	4	487.466064453	270.595214844	273.007965088
608000	2796800	-5264.08398438	0	NaN	4	535.619873047	270.601867676	273.101867676
729600	2796800	-5401.20703125	0	NaN	4	578.637878418	270.536895752	273.199798584
851200	2796800	-5287.50146484	0	NaN	4	621.112792969	270.444549561	273.307861328
972800	2796800	-4850.77490234	0	NaN	4	633.13671875	270.356018066	273.441650391
1094400	2796800	-5113.93603516	0	NaN	4	624.128417969	270.336151123	273.573028564
1216000	2796800	-5182.38134766	0	NaN	4	637.733886719	270.393585205	273.71282959
1337600	2796800	-5164.65136719	0	NaN	4	678.678405762	270.509765625	273.856903076
1459200	2796800	-5261.72705078	0	NaN	4	698.389709473	270.722686768	274.000091553
1580800	2796800	-5335.72070312	0	NaN	4	738.698120117	271.095825195	274.154632568
1702400	2796800	-5328.3671875	0	NaN	4	803.114562988	271.526519775	274.305969238
1824000	2796800	-5298.12304688	0	NaN	4	801.284057617	271.998626709	NaN
1945600	2796800	-5340.18212891	0	NaN	4	817.950378418	272.481140137	NaN
2067200	2796800	-5408.95117188	0	NaN	4	890.955871582	272.963500977	NaN
2188800	2796800	-5233.09912109	0	NaN	4	952.75793457	273.45892334	NaN
2310400	2796800	-5333.37890625	0	NaN	4	970.327270508	273.88494873	NaN
2432000	2796800	-5180.69873047	0	NaN	4	921.32208252	274.262420654	NaN
2553600	2796800	-4957.80273438	0	NaN	4	868.287597656	274.569519043	NaN
2675200	2796800	-4396.71972656	0	NaN	4	797.917419434	274.775756836	NaN
2796800	2796800	-4066.37744141	0	NaN	4	807.387023926	274.85345459	NaN
2918400	2796800	-4098.71826172	0	NaN	4	868.275756836	274.740386963	NaN
3040000	2796800	-3921.95141602	0	NaN	4	891.140991211	274.443237305	NaN
