x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2029,air_temperature_2029,ocean_temperature_2029,precipitation_2030,air_temperature_2030,ocean_temperature_2030,precipitation_2031,air_temperature_2031,ocean_temperature_2031,ice_thickness
-243200.0,2067200.0,619.076904297,253.121551514,272.392944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.123901367,252.307952881,272.517181396,401.075714111,252.86517334,272.320556641,437.340637207,251.094268799,272.426727295,680.71673584,246.626876831,272.531341553,550.41229248,253.092727661,272.236999512,477.916351318,253.079818726,272.383087158,398.582000732,253.441070557,272.426147461,742.416748047
-121600.0,2067200.0,749.123901367,252.307952881,272.517181396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.076904297,253.121551514,272.392944336,539.661499023,251.720397949,272.593322754,437.340637207,251.094268799,272.426727295,680.71673584,246.626876831,272.531341553,424.576049805,247.654632568,272.720794678,644.243774414,251.729598999,272.626068115,595.839416504,252.001846313,272.607025146,523.844299316,252.368453979,272.544372559,472.382232666
0.0,2067200.0,539.661499023,251.720397949,272.593322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.123901367,252.307952881,272.517181396,460.534851074,253.171295166,273.278289795,680.71673584,246.626876831,272.531341553,424.576049805,247.654632568,272.720794678,300.186218262,241.357528687,273.011627197,415.68460083,250.996231079,272.635803223,358.915679932,251.418624878,272.665252686,366.90826416,251.853637695,272.56463623,374.075073242
121600.0,2067200.0,460.534851074,253.171295166,273.278289795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.661499023,251.720397949,272.593322754,589.471923828,252.150085449,273.671478271,424.576049805,247.654632568,272.720794678,300.186218262,241.357528687,273.011627197,387.851074219,239.627960205,273.243255615,208.235549927,252.370986938,273.387908936,210.719345093,252.760147095,273.369567871,298.070251465,253.341567993,273.307281494,793.738952637
243200.0,2067200.0,589.471923828,252.150085449,273.671478271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.534851074,253.171295166,273.278289795,424.138427734,253.090881348,273.526184082,300.186218262,241.357528687,273.011627197,387.851074219,239.627960205,273.243255615,257.991363525,240.916503906,273.376586914,389.506195068,251.340805054,273.752288818,333.585784912,251.843963623,273.670837402,449.639892578,252.447341919,273.599639893,304.618347168
364800.0,2067200.0,424.138427734,253.090881348,273.526184082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.471923828,252.150085449,273.671478271,469.4609375,253.983291626,273.412658691,387.851074219,239.627960205,273.243255615,257.991363525,240.916503906,273.376586914,413.935913086,244.754196167,273.460571289,210.898345947,252.230789185,273.571411133,127.081970215,252.799835205,273.560180664,342.317108154,253.390884399,273.567565918,622.510314941
486400.0,2067200.0,469.4609375,253.983291626,273.412658691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.138427734,253.090881348,273.526184082,424.16986084,253.659133911,273.555053711,257.991363525,240.916503906,273.376586914,413.935913086,244.754196167,273.460571289,286.92578125,249.267074585,273.718414307,290.350585938,253.250686646,273.562316895,197.597488403,253.537841797,273.552886963,433.28918457,254.325759888,273.514923096,1016.47814941
608000.0,2067200.0,424.16986084,253.659133911,273.555053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.4609375,253.983291626,273.412658691,0.0,0.0,0.0,413.935913086,244.754196167,273.460571289,286.92578125,249.267074585,273.718414307,382.687713623,252.380981445,274.139556885,300.7081604,253.011917114,273.704040527,202.638702393,253.254806519,273.69619751,430.247436523,254.237884521,273.657562256,405.908294678
-364800.0,1945600.0,401.075714111,252.86517334,272.320556641,0.0,0.0,0.0,0.0,0.0,0.0,619.076904297,253.121551514,272.392944336,0.0,0.0,0.0,437.340637207,251.094268799,272.426727295,548.36541748,251.759521484,272.597198486,420.701599121,251.62387085,272.616851807,285.412231445,245.386672974,272.472381592,332.637207031,252.993759155,272.22277832,267.21862793,252.925308228,272.376190186,181.871002197,253.115112305,272.331176758,449.919067383
-243200.0,1945600.0,437.340637207,251.094268799,272.426727295,0.0,0.0,0.0,619.076904297,253.121551514,272.392944336,749.123901367,252.307952881,272.517181396,401.075714111,252.86517334,272.320556641,680.71673584,246.626876831,272.531341553,420.701599121,251.62387085,272.616851807,285.412231445,245.386672974,272.472381592,328.200469971,240.016174316,272.554321289,310.909667969,250.564407349,272.428924561,280.283569336,250.724456787,272.445709229,179.529876709,250.944107056,272.427337646,780.815917969
