x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2050,air_temperature_2050,ocean_temperature_2050,precipitation_2051,air_temperature_2051,ocean_temperature_2051,precipitation_2052,air_temperature_2052,ocean_temperature_2052,ice_thickness
-364800.0,2067200.0,482.834197998,260.432830811,272.250244141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.184387207,253.419692993,272.407775879,0.0,0.0,0.0,227.772369385,253.225006104,272.424072266,264.202423096,251.157928467,272.44430542,485.442871094,260.804199219,272.337982178,546.124755859,261.092224121,272.313293457,664.76385498,261.497314453,272.301849365,202.604293823
-243200.0,2067200.0,477.184387207,253.419692993,272.407775879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.834197998,260.432830811,272.250244141,627.767456055,252.433273315,272.521392822,227.772369385,253.225006104,272.424072266,264.202423096,251.157928467,272.44430542,533.973449707,246.565475464,272.58996582,496.607330322,253.763092041,272.566558838,545.362854004,253.402786255,272.517913818,625.032470703,254.192962646,272.468780518,747.572753906
-121600.0,2067200.0,627.767456055,252.433273315,272.521392822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.184387207,253.419692993,272.407775879,429.817443848,251.808151245,272.584014893,264.202423096,251.157928467,272.44430542,533.973449707,246.565475464,272.58996582,301.996948242,247.699157715,272.76751709,659.548217773,252.728683472,272.625152588,655.091003418,251.979156494,272.663726807,719.123413086,253.14956665,272.574981689,480.804443359
0.0,2067200.0,429.817443848,251.808151245,272.584014893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.767456055,252.433273315,272.521392822,260.639892578,253.267166138,273.284454346,533.973449707,246.565475464,272.58996582,301.996948242,247.699157715,272.76751709,148.797897339,241.508270264,273.054870605,475.239715576,252.149185181,272.649902344,439.917266846,251.209060669,272.696929932,511.281555176,252.383590698,272.626953125,355.156890869
121600.0,2067200.0,260.639892578,253.267166138,273.284454346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.817443848,251.808151245,272.584014893,0.0,0.0,0.0,301.996948242,247.699157715,272.76751709,148.797897339,241.508270264,273.054870605,250.919113159,239.823699951,273.288024902,275.81539917,253.430099487,273.38684082,219.016159058,252.690933228,273.425476074,271.382019043,253.838058472,273.337341309,735.621337891
364800.0,2067200.0,246.685775757,253.350845337,273.565948486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.966949463,254.298492432,273.484191895,250.919113159,239.823699951,273.288024902,106.424575806,241.233947754,273.408111572,251.691726685,245.031341553,273.50479126,380.206115723,253.363357544,273.649841309,204.998657227,252.740325928,273.619262695,350.533813477,253.949157715,273.590820312,610.055969238
486400.0,2067200.0,299.966949463,254.298492432,273.484191895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.685775757,253.350845337,273.565948486,285.213684082,254.055633545,273.627258301,106.424575806,241.233947754,273.408111572,251.691726685,245.031341553,273.50479126,156.379135132,249.494644165,273.757843018,466.157470703,254.224411011,273.52243042,247.457611084,253.77911377,273.587524414,422.555755615,254.824508667,273.576171875,1001.15887451
608000.0,2067200.0,285.213684082,254.055633545,273.627258301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.966949463,254.298492432,273.484191895,0.0,0.0,0.0,251.691726685,245.031341553,273.50479126,156.379135132,249.494644165,273.757843018,225.424560547,252.720230103,274.216949463,482.706634521,254.112686157,273.663635254,272.271057129,253.847335815,273.730499268,448.603759766,254.555252075,273.719146729,393.790771484
-364800.0,1945600.0,227.772369385,253.225006104,272.424072266,0.0,0.0,0.0,482.834197998,260.432830811,272.250244141,477.184387207,253.419692993,272.407775879,0.0,0.0,0.0,264.202423096,251.157928467,272.44430542,394.510009766,252.338027954,272.709533691,192.648834229,252.016067505,272.729187012,126.708648682,245.452453613,272.490692139,289.751983643,253.388198853,272.461212158,303.04083252,253.322906494,272.501983643,428.15335083,253.749664307,272.428192139,462.019195557
-243200.0,1945600.0,264.202423096,251.157928467,272.44430542,482.834197998,260.432830811,272.250244141,477.184387207,253.419692993,272.407775879,627.767456055,252.433273315,272.521392822,227.772369385,253.225006104,272.424072266,533.973449707,246.565475464,272.58996582,192.648834229,252.016067505,272.729187012,126.708648682,245.452453613,272.490692139,202.699615479,239.886932373,272.595703125,333.371185303,251.325332642,272.521057129,319.728912354,250.761627197,272.516418457,412.501220703,251.586502075,272.47479248,785.929199219
-121600.0,1945600.0,533.973449707,246.565475464,272.58996582,477.184387207,253.419692993,272.407775879,627.767456055,252.433273315,272.521392822,429.817443848,251.808151245,272.584014893,264.202423096,251.157928467,272.44430542,301.996948242,247.699157715,272.76751709,126.708648682,245.452453613,272.490692139,202.699615479,239.886932373,272.595703125,167.719207764,237.966217041,272.733154297,597.956176758,246.682113647,272.691558838,547.16809082,246.030838013,272.675262451,636.634216309,247.043579102,272.619750977,859.263916016
0.0,1945600.0,301.996948242,247.699157715,272.76751709,627.767456055,252.433273315,272.521392822,429.817443848,251.808151245,272.584014893,260.639892578,253.267166138,273.284454346,533.973449707,246.565475464,272.58996582,148.797897339,241.508270264,273.054870605,202.699615479,239.886932373,272.595703125,167.719207764,237.966217041,272.733154297,85.6413116455,234.859359741,272.931732178,386.871643066,247.893661499,272.852935791,304.491699219,247.216751099,272.836730957,377.024291992,248.141403198,272.803192139,777.95715332
121600.0,1945600.0,148.797897339,241.508270264,273.054870605,429.817443848,251.808151245,272.584014893,260.639892578,253.267166138,273.284454346,0.0,0.0,0.0,301.996948242,247.699157715,272.76751709,250.919113159,239.823699951,273.288024902,167.719207764,237.966217041,272.733154297,85.6413116455,234.859359741,272.931732178,70.1798171997,231.790054321,273.108825684,222.324462891,241.581832886,273.154296875,132.966949463,240.895996094,273.126281738,184.954147339,241.956619263,273.090393066,398.030609131
243200.0,1945600.0,250.919113159,239.823699951,273.288024902,260.639892578,253.267166138,273.284454346,0.0,0.0,0.0,246.685775757,253.350845337,273.565948486,148.797897339,241.508270264,273.054870605,106.424575806,241.233947754,273.408111572,85.6413116455,234.859359741,272.931732178,70.1798171997,231.790054321,273.108825684,63.9126091003,233.108932495,273.260772705,376.348571777,239.702514648,273.390045166,250.128936768,238.984603882,273.370239258,309.183563232,240.304244995,273.329376221,216.087478638
364800.0,1945600.0,106.424575806,241.233947754,273.408111572,0.0,0.0,0.0,246.685775757,253.350845337,273.565948486,299.966949463,254.298492432,273.484191895,250.919113159,239.823699951,273.288024902,251.691726685,245.031341553,273.50479126,70.1798171997,231.790054321,273.108825684,63.9126091003,233.108932495,273.260772705,128.916412354,235.162582397,273.400390625,220.070617676,240.931549072,273.485168457,70.8690872192,240.157943726,273.473754883,179.248840332,241.678955078,273.439849854,710.134216309
486400.0,1945600.0,251.691726685,245.031341553,273.50479126,246.685775757,253.350845337,273.565948486,299.966949463,254.298492432,273.484191895,285.213684082,254.055633545,273.627258301,106.424575806,241.233947754,273.408111572,156.379135132,249.494644165,273.757843018,63.9126091003,233.108932495,273.260772705,128.916412354,235.162582397,273.400390625,162.233062744,240.31489563,273.57711792,394.563232422,244.779571533,273.581176758,228.785247803,244.090209961,273.573883057,324.744171143,245.475662231,273.538696289,1234.45654297
608000.0,1945600.0,156.379135132,249.494644165,273.757843018,299.966949463,254.298492432,273.484191895,285.213684082,254.055633545,273.627258301,0.0,0.0,0.0,251.691726685,245.031341553,273.50479126,225.424560547,252.720230103,274.216949463,128.916412354,235.162582397,273.400390625,162.233062744,240.31489563,273.57711792,88.8281097412,244.8878479,273.761779785,311.48223877,249.313613892,273.837280273,151.324523926,248.789932251,273.828643799,329.59463501,249.981491089,273.78894043,1235.62915039
729600.0,1945600.0,225.424560547,252.720230103,274.216949463,285.213684082,254.055633545,273.627258301,0.0,0.0,0.0,0.0,0.0,0.0,156.379135132,249.494644165,273.757843018,0.0,0.0,0.0,162.233062744,240.31489563,273.57711792,88.8281097412,244.8878479,273.761779785,134.451873779,249.159957886,273.879089355,417.540161133,252.65272522,274.217437744,299.916015625,252.115768433,274.271911621,489.621887207,253.080566406,274.271057129,282.748291016
