x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2039,air_temperature_2039,ocean_temperature_2039,precipitation_2040,air_temperature_2040,ocean_temperature_2040,precipitation_2041,air_temperature_2041,ocean_temperature_2041,ice_thickness
-243200.0,2067200.0,481.578674316,252.042175293,272.376495361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.585571289,251.077484131,272.432739258,242.82673645,251.990127563,272.345062256,283.999053955,249.801422119,272.452941895,532.067749023,245.177581787,272.566436768,359.203796387,253.556793213,272.481872559,312.33001709,253.118591309,272.456420898,447.156463623,252.731369019,272.359832764,744.655273438
-121600.0,2067200.0,619.585571289,251.077484131,272.432739258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.578674316,252.042175293,272.376495361,413.446777344,250.654281616,272.585845947,283.999053955,249.801422119,272.452941895,532.067749023,245.177581787,272.566436768,289.451599121,246.554672241,272.762420654,463.780395508,252.619888306,272.466522217,493.31817627,252.156112671,272.453125,564.423095703,251.564926147,272.445159912,475.28225708
0.0,2067200.0,413.446777344,250.654281616,272.585845947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.585571289,251.077484131,272.432739258,221.245193481,252.265289307,273.195526123,532.067749023,245.177581787,272.566436768,289.451599121,246.554672241,272.762420654,126.944122314,240.454391479,273.060760498,230.84677124,251.855300903,272.556488037,73.9925842285,251.496337891,272.554992676,266.333831787,250.986099243,272.600891113,366.262695312
121600.0,2067200.0,221.245193481,252.265289307,273.195526123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.446777344,250.654281616,272.585845947,410.303039551,251.447494507,273.496032715,289.451599121,246.554672241,272.762420654,126.944122314,240.454391479,273.060760498,241.259735107,238.73260498,273.294403076,119.256011963,253.179641724,273.22946167,57.4835357666,252.983322144,273.215148926,196.857543945,252.339004517,273.208465576,781.79107666
243200.0,2067200.0,410.303039551,251.447494507,273.496032715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.245193481,252.265289307,273.195526123,227.837371826,252.385864258,273.558898926,126.944122314,240.454391479,273.060760498,241.259735107,238.73260498,273.294403076,104.306869507,240.075592041,273.400146484,417.303131104,252.114212036,273.515655518,438.588745117,251.990081787,273.53302002,369.977661133,251.286071777,273.472839355,241.445449829
364800.0,2067200.0,227.837371826,252.385864258,273.558898926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.303039551,251.447494507,273.496032715,307.6590271,253.342071533,273.340576172,241.259735107,238.73260498,273.294403076,104.306869507,240.075592041,273.400146484,279.537231445,244.028671265,273.488861084,269.892608643,253.02684021,273.559997559,230.219482422,252.94984436,273.530731201,189.939147949,252.263153076,273.542114258,616.547912598
486400.0,2067200.0,307.6590271,253.342071533,273.340576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.837371826,252.385864258,273.558898926,309.649414062,253.156707764,273.482696533,104.306869507,240.075592041,273.400146484,279.537231445,244.028671265,273.488861084,182.866973877,248.704055786,273.753601074,381.350341797,253.970474243,273.391357422,287.868713379,253.973205566,273.342407227,257.166351318,253.280822754,273.370178223,1009.13726807
608000.0,2067200.0,309.649414062,253.156707764,273.482696533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.6590271,253.342071533,273.340576172,0.0,0.0,0.0,279.537231445,244.028671265,273.488861084,182.866973877,248.704055786,273.753601074,309.078826904,251.879928589,274.036254883,417.063446045,253.715713501,273.534210205,282.244873047,253.861190796,273.484832764,265.036437988,253.011077881,273.51272583,397.370330811
-364800.0,1945600.0,242.82673645,251.990127563,272.345062256,0.0,0.0,0.0,0.0,0.0,0.0,481.578674316,252.042175293,272.376495361,0.0,0.0,0.0,283.999053955,249.801422119,272.452941895,420.075500488,250.798416138,272.611480713,286.684204102,250.701187134,272.631134033,154.018630981,243.981369019,272.490112305,282.196563721,253.205368042,272.28704834,79.4841156006,253.031463623,272.34362793,212.201766968,252.776321411,272.332672119,455.226501465
-243200.0,1945600.0,283.999053955,249.801422119,272.452941895,0.0,0.0,0.0,481.578674316,252.042175293,272.376495361,619.585571289,251.077484131,272.432739258,242.82673645,251.990127563,272.345062256,532.067749023,245.177581787,272.566436768,286.684204102,250.701187134,272.631134033,154.018630981,243.981369019,272.490112305,202.88734436,238.396438599,272.580200195,249.465652466,251.451446533,272.464172363,140.070785522,250.897613525,272.437835693,226.07510376,250.494552612,272.435516357,783.414123535
-121600.0,1945600.0,532.067749023,245.177581787,272.566436768,481.578674316,252.042175293,272.376495361,619.585571289,251.077484131,272.432739258,413.446777344,250.654281616,272.585845947,283.999053955,249.801422119,272.452941895,289.451599121,246.554672241,272.762420654,154.018630981,243.981369019,272.490112305,202.88734436,238.396438599,272.580200195,154.209503174,236.730743408,272.758270264,454.625640869,246.799713135,272.564819336,422.110931396,246.323730469,272.526763916,479.606018066,245.618103027,272.530029297,852.739440918
0.0,1945600.0,289.451599121,246.554672241,272.762420654,619.585571289,251.077484131,272.432739258,413.446777344,250.654281616,272.585845947,221.245193481,252.265289307,273.195526123,532.067749023,245.177581787,272.566436768,126.944122314,240.454391479,273.060760498,202.88734436,238.396438599,272.580200195,154.209503174,236.730743408,272.758270264,73.4872436523,233.686218262,272.940338135,204.639480591,247.882659912,272.762695312,138.018707275,247.495437622,272.724334717,209.093292236,246.651855469,272.73348999,774.270935059
121600.0,1945600.0,126.944122314,240.454391479,273.060760498,413.446777344,250.654281616,272.585845947,221.245193481,252.265289307,273.195526123,410.303039551,251.447494507,273.496032715,289.451599121,246.554672241,272.762420654,241.259735107,238.73260498,273.294403076,154.209503174,236.730743408,272.758270264,73.4872436523,233.686218262,272.940338135,63.2248916626,230.584472656,273.110046387,97.4435653687,241.668762207,273.062744141,80.7451019287,241.352050781,273.022521973,109.284873962,240.503311157,273.032684326,396.313537598
243200.0,1945600.0,241.259735107,238.73260498,273.294403076,221.245193481,252.265289307,273.195526123,410.303039551,251.447494507,273.496032715,227.837371826,252.385864258,273.558898926,126.944122314,240.454391479,273.060760498,104.306869507,240.075592041,273.400146484,73.4872436523,233.686218262,272.940338135,63.2248916626,230.584472656,273.110046387,59.9652862549,231.941345215,273.255187988,258.217071533,239.904571533,273.296875,255.638442993,239.601104736,273.255310059,213.284744263,238.712860107,273.263305664,212.981323242
364800.0,1945600.0,104.306869507,240.075592041,273.400146484,410.303039551,251.447494507,273.496032715,227.837371826,252.385864258,273.558898926,307.6590271,253.342071533,273.340576172,241.259735107,238.73260498,273.294403076,279.537231445,244.028671265,273.488861084,63.2248916626,230.584472656,273.110046387,59.9652862549,231.941345215,273.255187988,125.53036499,234.176879883,273.392028809,146.035980225,241.190338135,273.405731201,96.1460037231,240.911590576,273.378997803,79.9792175293,240.156417847,273.382598877,708.930908203
486400.0,1945600.0,279.537231445,244.028671265,273.488861084,227.837371826,252.385864258,273.558898926,307.6590271,253.342071533,273.340576172,309.649414062,253.156707764,273.482696533,104.306869507,240.075592041,273.400146484,182.866973877,248.704055786,273.753601074,59.9652862549,231.941345215,273.255187988,125.53036499,234.176879883,273.392028809,161.180770874,239.483276367,273.571472168,357.994140625,244.926483154,273.499328613,258.422546387,244.676345825,273.463623047,225.543716431,244.186706543,273.471466064,1233.04016113
608000.0,1945600.0,182.866973877,248.704055786,273.753601074,307.6590271,253.342071533,273.340576172,309.649414062,253.156707764,273.482696533,0.0,0.0,0.0,279.537231445,244.028671265,273.488861084,309.078826904,251.879928589,274.036254883,125.53036499,234.176879883,273.392028809,161.180770874,239.483276367,273.571472168,129.749526978,244.31993103,273.757446289,312.304534912,249.4271698,273.763122559,163.892425537,249.225524902,273.726898193,168.004852295,248.795410156,273.732116699,1240.80407715
729600.0,1945600.0,309.078826904,251.879928589,274.036254883,309.649414062,253.156707764,273.482696533,0.0,0.0,0.0,0.0,0.0,0.0,182.866973877,248.704055786,273.753601074,0.0,0.0,0.0,161.180770874,239.483276367,273.571472168,129.749526978,244.31993103,273.757446289,166.746490479,248.415100098,273.884429932,429.41418457,252.622528076,274.071685791,292.575164795,252.418151855,274.022277832,249.403930664,251.903213501,274.056976318,313.033050537
972800.0,1945600.0,311.95010376,254.210830688,273.82824707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.720733643,256.819885254,272.672637939,166.746490479,248.415100098,273.884429932,258.163696289,252.100250244,273.821624756,271.226989746,251.025985718,272.990753174,448.046905518,254.649490356,273.789978027,323.867218018,254.988998413,273.752258301,340.396820068,254.078796387,273.774261475,244.288879395
1094400.0,1945600.0,380.720733643,256.819885254,272.672637939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.95010376,254.210830688,273.82824707,357.113555908,258.127807617,272.016418457,258.163696289,252.100250244,273.821624756,271.226989746,251.025985718,272.990753174,324.032592773,251.997879028,272.338165283,474.578369141,257.261779785,272.656860352,355.261535645,257.45602417,272.575714111,347.640289307,256.67388916,272.612121582,288.222167969
