x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2063,air_temperature_2063,ocean_temperature_2063,precipitation_2064,air_temperature_2064,ocean_temperature_2064,precipitation_2065,air_temperature_2065,ocean_temperature_2065,ice_thickness
-364800.0,2067200.0,545.307250977,262.53137207,272.33215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.885681152,255.034515381,272.508056641,0.0,0.0,0.0,321.452941895,254.980072021,272.529846191,358.444641113,252.546035767,272.449462891,731.384643555,262.84085083,272.343414307,555.259765625,261.395843506,272.297729492,529.825012207,260.477081299,272.32699585,235.559265137
-243200.0,2067200.0,554.885681152,255.034515381,272.508056641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.307250977,262.53137207,272.33215332,726.757141113,253.773147583,272.614715576,321.452941895,254.980072021,272.529846191,358.444641113,252.546035767,272.449462891,630.787963867,247.678359985,272.538787842,741.640197754,255.385238647,272.473510742,531.653869629,254.276153564,272.551483154,465.056854248,253.156768799,272.620513916,752.259338379
-121600.0,2067200.0,726.757141113,253.773147583,272.614715576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.885681152,255.034515381,272.508056641,416.627227783,252.990570068,272.804199219,358.444641113,252.546035767,272.449462891,630.787963867,247.678359985,272.538787842,352.781738281,248.666305542,272.718505859,892.422851562,253.946182251,272.617370605,702.178039551,253.262069702,272.681610107,556.923522949,251.735366821,272.648468018,484.02645874
0.0,2067200.0,416.627227783,252.990570068,272.804199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.757141113,253.773147583,272.614715576,250.272705078,254.148834229,273.377838135,630.787963867,247.678359985,272.538787842,352.781738281,248.666305542,272.718505859,209.538513184,242.313110352,273.006195068,626.346984863,253.152252197,272.798797607,472.648712158,252.650222778,272.828735352,359.950561523,250.953186035,272.840606689,339.710723877
121600.0,2067200.0,250.272705078,254.148834229,273.377838135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.627227783,252.990570068,272.804199219,0.0,0.0,0.0,352.781738281,248.666305542,272.718505859,209.538513184,242.313110352,273.006195068,377.965881348,240.485061646,273.233123779,430.578308105,254.218460083,273.380249023,182.064483643,254.13722229,273.44430542,123.731246948,252.236206055,273.41217041,583.609313965
364800.0,2067200.0,381.246948242,253.954605103,273.530883789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.502502441,254.851119995,273.541900635,377.965881348,240.485061646,273.233123779,226.626220703,241.852050781,273.374694824,390.294555664,245.584747314,273.465911865,377.21081543,253.95539856,273.542877197,228.478607178,254.230773926,273.556335449,213.946472168,252.225250244,273.583221436,604.096801758
486400.0,2067200.0,435.502502441,254.851119995,273.541900635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.246948242,253.954605103,273.530883789,406.313751221,254.519744873,273.684967041,226.626220703,241.852050781,273.374694824,390.294555664,245.584747314,273.465911865,279.235778809,250.205505371,273.710388184,449.158874512,254.777435303,273.543670654,330.422790527,254.972854614,273.585083008,289.295776367,253.176223755,273.6121521,974.363830566
608000.0,2067200.0,406.313751221,254.519744873,273.684967041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.502502441,254.851119995,273.541900635,0.0,0.0,0.0,390.294555664,245.584747314,273.465911865,279.235778809,250.205505371,273.710388184,289.422363281,253.377532959,274.241912842,459.04901123,254.558334351,273.6875,332.462524414,254.653137207,273.727416992,292.193725586,252.796401978,273.755187988,388.713562012
-364800.0,1945600.0,321.452941895,254.980072021,272.529846191,0.0,0.0,0.0,545.307250977,262.53137207,272.33215332,554.885681152,255.034515381,272.508056641,0.0,0.0,0.0,358.444641113,252.546035767,272.449462891,549.188110352,254.441085815,272.774902344,360.451904297,253.568054199,272.794555664,226.594329834,246.532165527,272.504547119,476.019592285,255.253097534,272.310333252,335.530853271,254.005950928,272.484558105,308.621765137,253.113754272,272.568969727,475.732299805
-243200.0,1945600.0,358.444641113,252.546035767,272.449462891,545.307250977,262.53137207,272.33215332,554.885681152,255.034515381,272.508056641,726.757141113,253.773147583,272.614715576,321.452941895,254.980072021,272.529846191,630.787963867,247.678359985,272.538787842,360.451904297,253.568054199,272.794555664,226.594329834,246.532165527,272.504547119,280.810791016,240.689605713,272.573059082,506.286956787,252.753295898,272.409851074,376.08895874,251.962036133,272.469146729,275.654266357,250.947509766,272.464355469,790.059936523
-121600.0,1945600.0,630.787963867,247.678359985,272.538787842,554.885681152,255.034515381,272.508056641,726.757141113,253.773147583,272.614715576,416.627227783,252.990570068,272.804199219,358.444641113,252.546035767,272.449462891,352.781738281,248.666305542,272.718505859,226.594329834,246.532165527,272.504547119,280.810791016,240.689605713,272.573059082,252.398544312,238.663085938,272.684997559,750.797607422,247.924926758,272.561035156,669.222961426,247.353561401,272.575866699,481.916046143,246.038833618,272.605377197,868.156494141
0.0,1945600.0,352.781738281,248.666305542,272.718505859,726.757141113,253.773147583,272.614715576,416.627227783,252.990570068,272.804199219,250.272705078,254.148834229,273.377838135,630.787963867,247.678359985,272.538787842,209.538513184,242.313110352,273.006195068,280.810791016,240.689605713,272.573059082,252.398544312,238.663085938,272.684997559,168.990203857,235.433883667,272.890777588,458.863647461,248.8621521,272.723876953,414.351135254,248.442153931,272.738128662,246.782836914,246.89491272,272.774383545,783.222595215
121600.0,1945600.0,209.538513184,242.313110352,273.006195068,416.627227783,252.990570068,272.804199219,250.272705078,254.148834229,273.377838135,0.0,0.0,0.0,352.781738281,248.666305542,272.718505859,377.965881348,240.485061646,273.233123779,252.398544312,238.663085938,272.684997559,168.990203857,235.433883667,272.890777588,143.734146118,232.328445435,273.069274902,267.74420166,242.467193604,273.006469727,181.293060303,242.28868103,273.023742676,77.5431213379,240.524581909,273.06842041,401.103088379
243200.0,1945600.0,377.965881348,240.485061646,273.233123779,250.272705078,254.148834229,273.377838135,0.0,0.0,0.0,381.246948242,253.954605103,273.530883789,209.538513184,242.313110352,273.006195068,226.626220703,241.852050781,273.374694824,168.990203857,235.433883667,272.890777588,143.734146118,232.328445435,273.069274902,142.554000854,233.664321899,273.22354126,345.913818359,240.576843262,273.228088379,294.02230835,240.664520264,273.249694824,217.121917725,238.783294678,273.298675537,220.180114746
364800.0,1945600.0,226.626220703,241.852050781,273.374694824,0.0,0.0,0.0,381.246948242,253.954605103,273.530883789,435.502502441,254.851119995,273.541900635,377.965881348,240.485061646,273.233123779,390.294555664,245.584747314,273.465911865,143.734146118,232.328445435,273.069274902,142.554000854,233.664321899,273.22354126,211.177520752,235.716751099,273.36114502,201.273742676,241.823577881,273.378936768,124.204994202,242.064987183,273.394592285,78.1746063232,240.158905029,273.42376709,712.300048828
486400.0,1945600.0,390.294555664,245.584747314,273.465911865,381.246948242,253.954605103,273.530883789,435.502502441,254.851119995,273.541900635,406.313751221,254.519744873,273.684967041,226.626220703,241.852050781,273.374694824,279.235778809,250.205505371,273.710388184,142.554000854,233.664321899,273.22354126,211.177520752,235.716751099,273.36114502,244.444351196,240.964416504,273.53213501,394.431762695,245.516464233,273.476776123,308.289978027,245.742965698,273.486419678,246.232879639,244.011993408,273.521179199,1236.90673828
608000.0,1945600.0,279.235778809,250.205505371,273.710388184,435.502502441,254.851119995,273.541900635,406.313751221,254.519744873,273.684967041,0.0,0.0,0.0,390.294555664,245.584747314,273.465911865,289.422363281,253.377532959,274.241912842,211.177520752,235.716751099,273.36114502,244.444351196,240.964416504,273.53213501,85.4027404785,245.826019287,273.705810547,316.72354126,250.045974731,273.72253418,217.136108398,250.274383545,273.722839355,145.834838867,248.494216919,273.763946533,1229.82470703
