x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2049,air_temperature_2049,ocean_temperature_2049,precipitation_2050,air_temperature_2050,ocean_temperature_2050,precipitation_2051,air_temperature_2051,ocean_temperature_2051,ice_thickness
-364800.0,2067200.0,664.76385498,261.497314453,272.301849365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.032470703,254.192962646,272.468780518,0.0,0.0,0.0,428.15335083,253.749664307,272.428192139,412.501220703,251.586502075,272.47479248,669.34362793,260.729553223,272.322692871,485.442871094,260.804199219,272.337982178,546.124755859,261.092224121,272.313293457,201.408599854
-243200.0,2067200.0,625.032470703,254.192962646,272.468780518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.76385498,261.497314453,272.301849365,719.123413086,253.14956665,272.574981689,428.15335083,253.749664307,272.428192139,412.501220703,251.586502075,272.47479248,636.634216309,247.043579102,272.619750977,761.625549316,253.408126831,272.527099609,496.607330322,253.763092041,272.566558838,545.362854004,253.402786255,272.517913818,747.275390625
-121600.0,2067200.0,719.123413086,253.14956665,272.574981689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.032470703,254.192962646,272.468780518,511.281555176,252.383590698,272.626953125,412.501220703,251.586502075,272.47479248,636.634216309,247.043579102,272.619750977,377.024291992,248.141403198,272.803192139,990.544250488,252.312225342,272.581726074,659.548217773,252.728683472,272.625152588,655.091003418,251.979156494,272.663726807,480.251525879
0.0,2067200.0,511.281555176,252.383590698,272.626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.123413086,253.14956665,272.574981689,271.382019043,253.838058472,273.337341309,636.634216309,247.043579102,272.619750977,377.024291992,248.141403198,272.803192139,184.954147339,241.956619263,273.090393066,756.922607422,251.723052979,272.570037842,475.239715576,252.149185181,272.649902344,439.917266846,251.209060669,272.696929932,357.857513428
121600.0,2067200.0,271.382019043,253.838058472,273.337341309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.281555176,252.383590698,272.626953125,0.0,0.0,0.0,377.024291992,248.141403198,272.803192139,184.954147339,241.956619263,273.090393066,309.183563232,240.304244995,273.329376221,595.150146484,253.041275024,273.344177246,275.81539917,253.430099487,273.38684082,219.016159058,252.690933228,273.425476074,751.96295166
364800.0,2067200.0,350.533813477,253.949157715,273.590820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.555755615,254.824508667,273.576171875,309.183563232,240.304244995,273.329376221,179.248840332,241.678955078,273.439849854,324.744171143,245.475662231,273.538696289,369.535705566,253.035018921,273.58682251,380.206115723,253.363357544,273.649841309,204.998657227,252.740325928,273.619262695,610.568786621
486400.0,2067200.0,422.555755615,254.824508667,273.576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.533813477,253.949157715,273.590820312,448.603759766,254.555252075,273.719146729,179.248840332,241.678955078,273.439849854,324.744171143,245.475662231,273.538696289,329.59463501,249.981491089,273.78894043,427.095855713,253.976654053,273.515686035,466.157470703,254.224411011,273.52243042,247.457611084,253.77911377,273.587524414,1001.85162354
608000.0,2067200.0,448.603759766,254.555252075,273.719146729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.555755615,254.824508667,273.576171875,0.0,0.0,0.0,324.744171143,245.475662231,273.538696289,329.59463501,249.981491089,273.78894043,489.621887207,253.080566406,274.271057129,428.223358154,253.8387146,273.659667969,482.706634521,254.112686157,273.663635254,272.271057129,253.847335815,273.730499268,394.224761963
-364800.0,1945600.0,428.15335083,253.749664307,272.428192139,0.0,0.0,0.0,664.76385498,261.497314453,272.301849365,625.032470703,254.192962646,272.468780518,0.0,0.0,0.0,412.501220703,251.586502075,272.47479248,572.605285645,253.058273315,272.69934082,414.334289551,252.221313477,272.718994141,248.090118408,245.706878662,272.513702393,451.507446289,253.348175049,272.440948486,289.751983643,253.388198853,272.461212158,303.04083252,253.322906494,272.501983643,462.026885986
-243200.0,1945600.0,412.501220703,251.586502075,272.47479248,664.76385498,261.497314453,272.301849365,625.032470703,254.192962646,272.468780518,719.123413086,253.14956665,272.574981689,428.15335083,253.749664307,272.428192139,636.634216309,247.043579102,272.619750977,414.334289551,252.221313477,272.718994141,248.090118408,245.706878662,272.513702393,291.454925537,240.343093872,272.628814697,567.988647461,251.058868408,272.520294189,333.371185303,251.325332642,272.521057129,319.728912354,250.761627197,272.516418457,785.671508789
-121600.0,1945600.0,636.634216309,247.043579102,272.619750977,625.032470703,254.192962646,272.468780518,719.123413086,253.14956665,272.574981689,511.281555176,252.383590698,272.626953125,412.501220703,251.586502075,272.47479248,377.024291992,248.141403198,272.803192139,248.090118408,245.706878662,272.513702393,291.454925537,240.343093872,272.628814697,222.623672485,238.475982666,272.748657227,893.37902832,246.431549072,272.615570068,597.956176758,246.682113647,272.691558838,547.16809082,246.030838013,272.675262451,858.646179199
0.0,1945600.0,377.024291992,248.141403198,272.803192139,719.123413086,253.14956665,272.574981689,511.281555176,252.383590698,272.626953125,271.382019043,253.838058472,273.337341309,636.634216309,247.043579102,272.619750977,184.954147339,241.956619263,273.090393066,291.454925537,240.343093872,272.628814697,222.623672485,238.475982666,272.748657227,126.676124573,235.359191895,272.958374023,609.661743164,247.563262939,272.795074463,386.871643066,247.893661499,272.852935791,304.491699219,247.216751099,272.836730957,777.594299316
121600.0,1945600.0,184.954147339,241.956619263,273.090393066,511.281555176,252.383590698,272.626953125,271.382019043,253.838058472,273.337341309,0.0,0.0,0.0,377.024291992,248.141403198,272.803192139,309.183563232,240.304244995,273.329376221,222.623672485,238.475982666,272.748657227,126.676124573,235.359191895,272.958374023,97.4986572266,232.299789429,273.138275146,390.249755859,241.341003418,273.088623047,222.324462891,241.581832886,273.154296875,132.966949463,240.895996094,273.126281738,397.848419189
243200.0,1945600.0,309.183563232,240.304244995,273.329376221,271.382019043,253.838058472,273.337341309,0.0,0.0,0.0,350.533813477,253.949157715,273.590820312,184.954147339,241.956619263,273.090393066,179.248840332,241.678955078,273.439849854,126.676124573,235.359191895,272.958374023,97.4986572266,232.299789429,273.138275146,100.012496948,233.582427979,273.289886475,413.5418396,239.504714966,273.323516846,376.348571777,239.702514648,273.390045166,250.128936768,238.984603882,273.370239258,215.770736694
364800.0,1945600.0,179.248840332,241.678955078,273.439849854,0.0,0.0,0.0,350.533813477,253.949157715,273.590820312,422.555755615,254.824508667,273.576171875,309.183563232,240.304244995,273.329376221,324.744171143,245.475662231,273.538696289,97.4986572266,232.299789429,273.138275146,100.012496948,233.582427979,273.289886475,180.014068604,235.635604858,273.428222656,198.246246338,240.81288147,273.436157227,220.070617676,240.931549072,273.485168457,70.8690872192,240.157943726,273.473754883,709.993408203
486400.0,1945600.0,324.744171143,245.475662231,273.538696289,350.533813477,253.949157715,273.590820312,422.555755615,254.824508667,273.576171875,448.603759766,254.555252075,273.719146729,179.248840332,241.678955078,273.439849854,329.59463501,249.981491089,273.78894043,100.012496948,233.582427979,273.289886475,180.014068604,235.635604858,273.428222656,269.244537354,240.762466431,273.601287842,366.934112549,244.614898682,273.5390625,394.563232422,244.779571533,273.581176758,228.785247803,244.090209961,273.573883057,1234.30615234
608000.0,1945600.0,329.59463501,249.981491089,273.78894043,422.555755615,254.824508667,273.576171875,448.603759766,254.555252075,273.719146729,0.0,0.0,0.0,324.744171143,245.475662231,273.538696289,489.621887207,253.080566406,274.271057129,180.014068604,235.635604858,273.428222656,269.244537354,240.762466431,273.601287842,254.748718262,245.467590332,273.778381348,258.419128418,249.02545166,273.79864502,311.48223877,249.313613892,273.837280273,151.324523926,248.789932251,273.828643799,1236.09265137
729600.0,1945600.0,489.621887207,253.080566406,274.271057129,448.603759766,254.555252075,273.719146729,0.0,0.0,0.0,0.0,0.0,0.0,329.59463501,249.981491089,273.78894043,0.0,0.0,0.0,269.244537354,240.762466431,273.601287842,254.748718262,245.467590332,273.778381348,344.193359375,249.651550293,273.884521484,357.71307373,252.227539062,274.210571289,417.540161133,252.65272522,274.217437744,299.916015625,252.115768433,274.271911621,285.132720947
972800.0,1945600.0,495.19744873,255.156417847,273.881347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182189941,257.580596924,272.767883301,344.193359375,249.651550293,273.884521484,402.260681152,253.16506958,273.993835449,371.4269104,251.881164551,273.163208008,418.997467041,255.02911377,273.922576904,421.188446045,255.363739014,273.915649414,388.269042969,255.499771118,273.941070557,247.133270264
1094400.0,1945600.0,512.182189941,257.580596924,272.767883301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.19744873,255.156417847,273.881347656,423.298461914,258.942871094,272.123046875,402.260681152,253.16506958,273.993835449,371.4269104,251.881164551,273.163208008,361.897583008,252.605499268,272.433380127,458.751647949,257.399383545,272.784210205,437.636932373,257.891174316,272.773284912,453.095306396,257.938781738,272.823425293,282.115722656
1216000.0,1945600.0,423.298461914,258.942871094,272.123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182189941,257.580596924,272.767883301,0.0,0.0,0.0,371.4269104,251.881164551,273.163208008,361.897583008,252.605499268,272.433380127,0.0,0.0,0.0,388.697692871,258.750335693,272.136108398,355.477111816,259.518249512,272.08984375,424.909179688,259.236053467,272.189025879,168.565719604
-486400.0,1824000.0,572.605285645,253.058273315,272.69934082,0.0,0.0,0.0,0.0,0.0,0.0,428.15335083,253.749664307,272.428192139,0.0,0.0,0.0,414.334289551,252.221313477,272.718994141,480.672302246,254.653564453,272.273529053,356.507751465,251.199798584,272.392974854,345.30090332,249.973190308,272.435211182,550.396972656,252.688613892,272.70892334,430.459899902,252.14503479,272.716369629,425.530670166,252.343292236,272.770324707,291.962860107
-364800.0,1824000.0,414.334289551,252.221313477,272.718994141,0.0,0.0,0.0,428.15335083,253.749664307,272.428192139,412.501220703,251.586502075,272.47479248,572.605285645,253.058273315,272.69934082,248.090118408,245.706878662,272.513702393,356.507751465,251.199798584,272.392974854,345.30090332,249.973190308,272.435211182,260.123901367,243.239517212,272.461212158,454.480651855,252.077636719,272.72857666,341.617889404,251.96321106,272.736022949,315.732421875,251.736068726,272.789978027,1342.78173828
-243200.0,1824000.0,248.090118408,245.706878662,272.513702393,428.15335083,253.749664307,272.428192139,412.501220703,251.586502075,272.47479248,636.634216309,247.043579102,272.619750977,414.334289551,252.221313477,272.718994141,291.454925537,240.343093872,272.628814697,345.30090332,249.973190308,272.435211182,260.123901367,243.239517212,272.461212158,103.637321472,234.953948975,272.561981201,374.392150879,245.274719238,272.555908203,229.95135498,245.442703247,272.553985596,169.346054077,244.939666748,272.554870605,793.771240234
-121600.0,1824000.0,291.454925537,240.343093872,272.628814697,412.501220703,251.586502075,272.47479248,636.634216309,247.043579102,272.619750977,377.024291992,248.141403198,272.803192139,248.090118408,245.706878662,272.513702393,222.623672485,238.475982666,272.748657227,260.123901367,243.239517212,272.461212158,103.637321472,234.953948975,272.561981201,105.807678223,232.62121582,272.681335449,456.968261719,239.80770874,272.64239502,278.005004883,239.933120728,272.684692383,206.596237183,239.460083008,272.673583984,1866.35974121
0.0,1824000.0,222.623672485,238.475982666,272.748657227,636.634216309,247.043579102,272.619750977,377.024291992,248.141403198,272.803192139,184.954147339,241.956619263,273.090393066,291.454925537,240.343093872,272.628814697,126.676124573,235.359191895,272.958374023,103.637321472,234.953948975,272.561981201,105.807678223,232.62121582,272.681335449,87.0400085449,231.92741394,272.837890625,375.148223877,237.861099243,272.753143311,255.114379883,238.219802856,272.838623047,162.638961792,237.72442627,272.772766113,1990.578125
121600.0,1824000.0,126.676124573,235.359191895,272.958374023,377.024291992,248.141403198,272.803192139,184.954147339,241.956619263,273.090393066,309.183563232,240.304244995,273.329376221,222.623672485,238.475982666,272.748657227,97.4986572266,232.299789429,273.138275146,105.807678223,232.62121582,272.681335449,87.0400085449,231.92741394,272.837890625,63.085067749,229.77734375,272.987640381,205.582763672,234.810119629,272.963867188,171.55758667,235.099380493,273.025756836,82.8157806396,234.390533447,272.990966797,1668.55065918
243200.0,1824000.0,97.4986572266,232.299789429,273.138275146,184.954147339,241.956619263,273.090393066,309.183563232,240.304244995,273.329376221,179.248840332,241.678955078,273.439849854,126.676124573,235.359191895,272.958374023,100.012496948,233.582427979,273.289886475,87.0400085449,231.92741394,272.837890625,63.085067749,229.77734375,272.987640381,62.7576065063,228.791015625,273.132537842,157.169769287,231.585418701,273.144195557,155.516235352,231.925964355,273.196929932,62.0387802124,231.025894165,273.173828125,2458.89233398
364800.0,1824000.0,100.012496948,233.582427979,273.289886475,309.183563232,240.304244995,273.329376221,179.248840332,241.678955078,273.439849854,324.744171143,245.475662231,273.538696289,97.4986572266,232.299789429,273.138275146,180.014068604,235.635604858,273.428222656,63.085067749,229.77734375,272.987640381,62.7576065063,228.791015625,273.132537842,95.3684082031,230.336959839,273.261260986,136.013793945,232.921142578,273.295898438,142.251647949,233.114120483,273.340881348,56.2018203735,232.070724487,273.325469971,2387.41430664
