x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2017,air_temperature_2017,ocean_temperature_2017,precipitation_2018,air_temperature_2018,ocean_temperature_2018,precipitation_2019,air_temperature_2019,ocean_temperature_2019,ice_thickness
-243200.0,2067200.0,423.234069824,253.093582153,272.320098877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.521057129,252.010803223,272.461669922,225.432571411,252.920318604,272.091094971,236.225158691,250.921264648,272.381164551,480.655883789,246.102111816,272.534729004,525.035583496,252.596191406,272.482757568,480.887908936,252.696548462,272.330352783,399.75567627,253.344970703,272.361968994,739.854980469
-121600.0,2067200.0,531.521057129,252.010803223,272.461669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.234069824,253.093582153,272.320098877,348.928833008,251.362533569,272.557342529,236.225158691,250.921264648,272.381164551,480.655883789,246.102111816,272.534729004,258.994598389,247.015289307,272.723968506,678.336914062,251.332015991,272.602935791,645.703796387,251.635864258,272.511352539,495.608154297,252.397598267,272.456970215,467.176361084
0.0,2067200.0,348.928833008,251.362533569,272.557342529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.521057129,252.010803223,272.461669922,283.507232666,252.48348999,273.223693848,480.655883789,246.102111816,272.534729004,258.994598389,247.015289307,272.723968506,148.686767578,240.638412476,273.001556396,499.059692383,250.667358398,272.577697754,477.152862549,250.764785767,272.590301514,310.068450928,251.706390381,272.535980225,390.596710205
121600.0,2067200.0,283.507232666,252.48348999,273.223693848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.928833008,251.362533569,272.557342529,381.785095215,251.460617065,273.562255859,258.994598389,247.015289307,272.723968506,148.686767578,240.638412476,273.001556396,218.898376465,238.812713623,273.224121094,415.297332764,251.973693848,273.365264893,363.274047852,252.29006958,273.272827148,149.901489258,253.047821045,273.21887207,827.236816406
243200.0,2067200.0,381.785095215,251.460617065,273.562255859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.507232666,252.48348999,273.223693848,204.256271362,252.328140259,273.530273438,148.686767578,240.638412476,273.001556396,218.898376465,238.812713623,273.224121094,82.3008575439,240.046066284,273.358337402,510.812561035,250.859176636,273.675872803,520.677001953,251.338745117,273.64755249,366.834259033,251.963516235,273.58416748,570.104919434
364800.0,2067200.0,204.256271362,252.328140259,273.530273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.785095215,251.460617065,273.562255859,287.397399902,253.337875366,273.37121582,218.898376465,238.812713623,273.224121094,82.3008575439,240.046066284,273.358337402,272.262023926,243.881561279,273.453643799,309.845703125,251.888275146,273.596557617,337.846069336,252.389068604,273.574676514,195.65737915,252.897369385,273.576934814,631.418518066
486400.0,2067200.0,287.397399902,253.337875366,273.37121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.256271362,252.328140259,273.530273438,296.384765625,253.292404175,273.513824463,82.3008575439,240.046066284,273.358337402,272.262023926,243.881561279,273.453643799,186.777191162,248.543869019,273.709533691,359.748504639,252.665390015,273.52230835,413.371612549,253.321166992,273.443939209,289.484191895,253.839447021,273.407409668,1028.46740723
608000.0,2067200.0,296.384765625,253.292404175,273.513824463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.397399902,253.337875366,273.37121582,0.0,0.0,0.0,272.262023926,243.881561279,273.453643799,186.777191162,248.543869019,273.709533691,299.380432129,251.958618164,274.119415283,336.693084717,252.529327393,273.665679932,404.702209473,253.166946411,273.586029053,313.405883789,253.730072021,273.550140381,412.415252686
-364800.0,1945600.0,225.432571411,252.920318604,272.091094971,0.0,0.0,0.0,0.0,0.0,0.0,423.234069824,253.093582153,272.320098877,0.0,0.0,0.0,236.225158691,250.921264648,272.381164551,389.58782959,252.090591431,272.332061768,258.22277832,251.564697266,272.351715088,128.884384155,245.016952515,272.42276001,303.745910645,252.420593262,272.239349365,232.2681427,252.458511353,272.206695557,227.996536255,253.184997559,272.181732178,439.037109375
-243200.0,1945600.0,236.225158691,250.921264648,272.381164551,0.0,0.0,0.0,423.234069824,253.093582153,272.320098877,531.521057129,252.010803223,272.461669922,225.432571411,252.920318604,272.091094971,480.655883789,246.102111816,272.534729004,258.22277832,251.564697266,272.351715088,128.884384155,245.016952515,272.42276001,193.370010376,239.154006958,272.529663086,319.679504395,249.999771118,272.552307129,298.120269775,250.225250244,272.463439941,214.863037109,250.947967529,272.433959961,777.695800781
-121600.0,1945600.0,480.655883789,246.102111816,272.534729004,423.234069824,253.093582153,272.320098877,531.521057129,252.010803223,272.461669922,348.928833008,251.362533569,272.557342529,236.225158691,250.921264648,272.381164551,258.994598389,247.015289307,272.723968506,128.884384155,245.016952515,272.42276001,193.370010376,239.154006958,272.529663086,152.91885376,236.965881348,272.678009033,582.427490234,245.31590271,272.638397217,582.971557617,245.648620605,272.598510742,431.510070801,246.361953735,272.597900391,839.783874512
0.0,1945600.0,258.994598389,247.015289307,272.723968506,531.521057129,252.010803223,272.461669922,348.928833008,251.362533569,272.557342529,283.507232666,252.48348999,273.223693848,480.655883789,246.102111816,272.534729004,148.686767578,240.638412476,273.001556396,193.370010376,239.154006958,272.529663086,152.91885376,236.965881348,272.678009033,60.4629516602,233.815093994,272.87600708,373.528778076,246.43560791,272.812561035,371.159118652,246.543731689,272.777770996,207.649078369,247.45501709,272.79019165,767.063476562
