x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2081,air_temperature_2081,ocean_temperature_2081,precipitation_2082,air_temperature_2082,ocean_temperature_2082,precipitation_2083,air_temperature_2083,ocean_temperature_2083,ice_thickness
-364800.0,2067200.0,713.317260742,263.714599609,272.478210449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.422729492,255.985702515,272.698516846,0.0,0.0,0.0,505.032592773,255.750396729,272.670501709,583.996826172,253.184539795,272.490631104,819.681518555,262.753997803,272.437133789,580.609619141,262.922149658,272.436279297,651.977050781,263.724151611,272.536712646,254.719619751
-243200.0,2067200.0,752.422729492,255.985702515,272.698516846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.317260742,263.714599609,272.478210449,924.703063965,254.412185669,272.767578125,505.032592773,255.750396729,272.670501709,583.996826172,253.184539795,272.490631104,864.318603516,248.20854187,272.670684814,842.074462891,255.006088257,272.86050415,603.709960938,255.351379395,272.798553467,660.832458496,256.204101562,272.717132568,758.569885254
-121600.0,2067200.0,924.703063965,254.412185669,272.767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.422729492,255.985702515,272.698516846,654.935791016,253.229217529,273.034454346,583.996826172,253.184539795,272.490631104,864.318603516,248.20854187,272.670684814,558.243286133,248.965881348,272.817504883,971.390869141,253.70489502,272.615386963,774.446166992,254.010299683,272.6300354,816.786987305,254.773513794,272.674865723,495.880737305
0.0,2067200.0,654.935791016,253.229217529,273.034454346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.703063965,254.412185669,272.767578125,424.798706055,254.381011963,273.530456543,864.318603516,248.20854187,272.670684814,558.243286133,248.965881348,272.817504883,328.915222168,242.647842407,273.101837158,780.217285156,252.540161133,272.922241211,594.847106934,252.929733276,272.990570068,599.117553711,253.808029175,273.095672607,285.104278564
121600.0,2067200.0,424.798706055,254.381011963,273.530456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.935791016,253.229217529,273.034454346,0.0,0.0,0.0,558.243286133,248.965881348,272.817504883,328.915222168,242.647842407,273.101837158,397.051025391,240.717315674,273.336456299,688.437438965,254.045700073,273.378662109,514.798950195,254.384994507,273.39364624,477.398010254,255.104888916,273.437835693,432.142913818
364800.0,2067200.0,293.683502197,254.30027771,273.62008667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.989990234,255.315597534,273.791320801,397.051025391,240.717315674,273.336456299,153.315475464,242.01083374,273.465820312,262.905700684,245.719299316,273.570922852,367.547180176,253.801818848,273.550537109,468.928100586,254.37322998,273.578186035,309.318664551,255.111068726,273.66494751,597.517883301
486400.0,2067200.0,293.989990234,255.315597534,273.791320801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.683502197,254.30027771,273.62008667,286.122161865,255.342376709,273.935119629,153.315475464,242.01083374,273.465820312,262.905700684,245.719299316,273.570922852,144.597854614,250.282653809,273.801116943,369.150634766,254.764083862,273.564361572,555.7578125,255.460403442,273.58682251,342.9793396,256.087341309,273.675476074,947.654296875
608000.0,2067200.0,286.122161865,255.342376709,273.935119629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.989990234,255.315597534,273.791320801,0.0,0.0,0.0,262.905700684,245.719299316,273.570922852,144.597854614,250.282653809,273.801116943,86.745513916,253.536407471,274.511352539,310.268737793,254.550872803,273.708129883,561.326660156,255.516143799,273.729614258,337.348419189,256.12487793,273.816864014,394.830810547
-364800.0,1945600.0,505.032592773,255.750396729,272.670501709,0.0,0.0,0.0,713.317260742,263.714599609,272.478210449,752.422729492,255.985702515,272.698516846,0.0,0.0,0.0,583.996826172,253.184539795,272.490631104,627.156005859,255.164993286,272.932159424,517.65625,254.051071167,272.951812744,404.424377441,247.168075562,272.534790039,687.523498535,255.039352417,272.834411621,343.652862549,255.045562744,272.615509033,425.214202881,256.007873535,272.707275391,495.795959473
-243200.0,1945600.0,583.996826172,253.184539795,272.490631104,713.317260742,263.714599609,272.478210449,752.422729492,255.985702515,272.698516846,924.703063965,254.412185669,272.767578125,505.032592773,255.750396729,272.670501709,864.318603516,248.20854187,272.670684814,517.65625,254.051071167,272.951812744,404.424377441,247.168075562,272.534790039,459.841918945,241.455551147,272.67098999,717.026733398,252.548095703,272.515655518,409.231964111,252.569869995,272.502685547,453.027130127,253.630432129,272.497406006,795.022277832
