x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2041,air_temperature_2041,ocean_temperature_2041,precipitation_2042,air_temperature_2042,ocean_temperature_2042,precipitation_2043,air_temperature_2043,ocean_temperature_2043,ice_thickness
-243200.0,2067200.0,593.827026367,253.390106201,272.349060059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.796508789,251.763778687,272.523712158,277.874328613,253.24559021,272.385375977,342.226928711,250.736175537,272.479400635,590.916015625,245.789779663,272.637420654,447.156463623,252.731369019,272.359832764,481.578674316,252.042175293,272.376495361,354.968261719,252.230987549,272.433929443,745.021057129
-121600.0,2067200.0,731.796508789,251.763778687,272.523712158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.827026367,253.390106201,272.349060059,493.734008789,250.8387146,272.68649292,342.226928711,250.736175537,272.479400635,590.916015625,245.789779663,272.637420654,334.26776123,246.652282715,272.815032959,564.423095703,251.564926147,272.445159912,619.585571289,251.077484131,272.432739258,471.488464355,250.964447021,272.508483887,476.465789795
0.0,2067200.0,493.734008789,250.8387146,272.68649292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.796508789,251.763778687,272.523712158,168.50944519,252.183898926,273.285949707,590.916015625,245.789779663,272.637420654,334.26776123,246.652282715,272.815032959,109.699691772,240.337097168,273.109680176,266.333831787,250.986099243,272.600891113,413.446777344,250.654281616,272.585845947,321.060119629,250.110977173,272.622314453,363.927276611
121600.0,2067200.0,168.50944519,252.183898926,273.285949707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.734008789,250.8387146,272.68649292,443.556396484,251.165252686,273.624755859,334.26776123,246.652282715,272.815032959,109.699691772,240.337097168,273.109680176,246.357894897,238.501953125,273.33795166,196.857543945,252.339004517,273.208465576,221.245193481,252.265289307,273.195526123,185.288284302,251.672393799,273.270446777,779.421203613
243200.0,2067200.0,443.556396484,251.165252686,273.624755859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.50944519,252.183898926,273.285949707,250.614196777,252.091186523,273.617614746,109.699691772,240.337097168,273.109680176,246.357894897,238.501953125,273.33795166,105.204841614,239.739303589,273.44519043,369.977661133,251.286071777,273.472839355,410.303039551,251.447494507,273.496032715,351.380859375,250.526916504,273.607421875,254.426879883
364800.0,2067200.0,250.614196777,252.091186523,273.617614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.556396484,251.165252686,273.624755859,323.737487793,253.126617432,273.439208984,246.357894897,238.501953125,273.33795166,105.204841614,239.739303589,273.44519043,281.057678223,243.57850647,273.541625977,189.939147949,252.263153076,273.542114258,227.837371826,252.385864258,273.558898926,170.806243896,251.601776123,273.561553955,615.264465332
486400.0,2067200.0,323.737487793,253.126617432,273.439208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.614196777,252.091186523,273.617614746,332.334106445,253.092849731,273.581176758,105.204841614,239.739303589,273.44519043,281.057678223,243.57850647,273.541625977,192.376342773,248.166137695,273.801483154,257.166351318,253.280822754,273.370178223,307.6590271,253.342071533,273.340576172,246.619018555,252.817657471,273.383972168,1007.56060791
608000.0,2067200.0,332.334106445,253.092849731,273.581176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.737487793,253.126617432,273.439208984,0.0,0.0,0.0,281.057678223,243.57850647,273.541625977,192.376342773,248.166137695,273.801483154,327.372711182,251.467208862,274.153137207,265.036437988,253.011077881,273.51272583,309.649414062,253.156707764,273.482696533,243.351623535,252.782119751,273.526519775,397.30267334
-364800.0,1945600.0,277.874328613,253.24559021,272.385375977,0.0,0.0,0.0,0.0,0.0,0.0,593.827026367,253.390106201,272.349060059,0.0,0.0,0.0,342.226928711,250.736175537,272.479400635,426.43548584,252.434631348,272.627349854,241.439147949,251.61177063,272.647003174,154.16645813,244.856994629,272.511993408,212.201766968,252.776321411,272.332672119,242.82673645,251.990127563,272.345062256,160.808044434,252.017807007,272.339538574,456.312042236
-243200.0,1945600.0,342.226928711,250.736175537,272.479400635,0.0,0.0,0.0,593.827026367,253.390106201,272.349060059,731.796508789,251.763778687,272.523712158,277.874328613,253.24559021,272.385375977,590.916015625,245.789779663,272.637420654,241.439147949,251.61177063,272.647003174,154.16645813,244.856994629,272.511993408,211.377761841,239.128585815,272.623260498,226.07510376,250.494552612,272.435516357,283.999053955,249.801422119,272.452941895,157.65512085,249.808013916,272.41998291,783.744506836
-121600.0,1945600.0,590.916015625,245.789779663,272.637420654,593.827026367,253.390106201,272.349060059,731.796508789,251.763778687,272.523712158,493.734008789,250.8387146,272.68649292,342.226928711,250.736175537,272.479400635,334.26776123,246.652282715,272.815032959,154.16645813,244.856994629,272.511993408,211.377761841,239.128585815,272.623260498,169.066421509,236.995727539,272.805236816,479.606018066,245.618103027,272.530029297,532.067749023,245.177581787,272.566436768,384.829162598,244.947036743,272.578369141,853.801025391
0.0,1945600.0,334.26776123,246.652282715,272.815032959,731.796508789,251.763778687,272.523712158,493.734008789,250.8387146,272.68649292,168.50944519,252.183898926,273.285949707,590.916015625,245.789779663,272.637420654,109.699691772,240.337097168,273.109680176,211.377761841,239.128585815,272.623260498,169.066421509,236.995727539,272.805236816,93.0426940918,233.8046875,272.981842041,209.093292236,246.651855469,272.73348999,289.451599121,246.554672241,272.762420654,210.493301392,245.869186401,272.764373779,774.750732422
121600.0,1945600.0,109.699691772,240.337097168,273.109680176,493.734008789,250.8387146,272.68649292,168.50944519,252.183898926,273.285949707,443.556396484,251.165252686,273.624755859,334.26776123,246.652282715,272.815032959,246.357894897,238.501953125,273.33795166,169.066421509,236.995727539,272.805236816,93.0426940918,233.8046875,272.981842041,59.9696044922,230.683059692,273.149536133,109.284873962,240.503311157,273.032684326,126.944122314,240.454391479,273.060760498,103.545059204,239.624526978,273.043609619,396.55645752
243200.0,1945600.0,246.357894897,238.501953125,273.33795166,168.50944519,252.183898926,273.285949707,443.556396484,251.165252686,273.624755859,250.614196777,252.091186523,273.617614746,109.699691772,240.337097168,273.109680176,105.204841614,239.739303589,273.44519043,93.0426940918,233.8046875,272.981842041,59.9696044922,230.683059692,273.149536133,58.3952178955,231.903717041,273.29574585,213.284744263,238.712860107,273.263305664,241.259735107,238.73260498,273.294403076,203.126678467,237.74546814,273.267486572,213.470733643
364800.0,1945600.0,105.204841614,239.739303589,273.44519043,443.556396484,251.165252686,273.624755859,250.614196777,252.091186523,273.617614746,323.737487793,253.126617432,273.439208984,246.357894897,238.501953125,273.33795166,281.057678223,243.57850647,273.541625977,59.9696044922,230.683059692,273.149536133,58.3952178955,231.903717041,273.29574585,126.35357666,233.899459839,273.434509277,79.9792175293,240.156417847,273.382598877,104.306869507,240.075592041,273.400146484,63.1149368286,239.167633057,273.388427734,709.137573242
486400.0,1945600.0,281.057678223,243.57850647,273.541625977,250.614196777,252.091186523,273.617614746,323.737487793,253.126617432,273.439208984,332.334106445,253.092849731,273.581176758,105.204841614,239.739303589,273.44519043,192.376342773,248.166137695,273.801483154,58.3952178955,231.903717041,273.29574585,126.35357666,233.899459839,273.434509277,166.448699951,239.060012817,273.614257812,225.543716431,244.186706543,273.471466064,279.537231445,244.028671265,273.488861084,236.453079224,243.19569397,273.483001709,1233.2421875
608000.0,1945600.0,192.376342773,248.166137695,273.801483154,323.737487793,253.126617432,273.439208984,332.334106445,253.092849731,273.581176758,0.0,0.0,0.0,281.057678223,243.57850647,273.541625977,327.372711182,251.467208862,274.153137207,126.35357666,233.899459839,273.434509277,166.448699951,239.060012817,273.614257812,130.27784729,243.694015503,273.803405762,168.004852295,248.795410156,273.732116699,182.866973877,248.704055786,273.753601074,129.397323608,247.868637085,273.7421875,1239.82629395
729600.0,1945600.0,327.372711182,251.467208862,274.153137207,332.334106445,253.092849731,273.581176758,0.0,0.0,0.0,0.0,0.0,0.0,192.376342773,248.166137695,273.801483154,0.0,0.0,0.0,166.448699951,239.060012817,273.614257812,130.27784729,243.694015503,273.803405762,201.873519897,247.919189453,273.906707764,249.403930664,251.903213501,274.056976318,309.078826904,251.879928589,274.036254883,245.628143311,251.426818848,274.081970215,307.163543701
