x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2089,air_temperature_2089,ocean_temperature_2089,precipitation_2090,air_temperature_2090,ocean_temperature_2090,precipitation_2091,air_temperature_2091,ocean_temperature_2091,ice_thickness
-364800.0,2067200.0,738.354370117,264.177459717,272.451934814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.818237305,256.490509033,272.820159912,0.0,0.0,0.0,480.092834473,256.301971436,272.87387085,524.254394531,253.766174316,272.508911133,530.323608398,261.29977417,272.450714111,689.75970459,262.826202393,272.406066895,633.027709961,262.29800415,272.421173096,248.324691772
-243200.0,2067200.0,735.818237305,256.490509033,272.820159912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.354370117,264.177459717,272.451934814,886.622192383,255.040039062,272.617889404,480.092834473,256.301971436,272.87387085,524.254394531,253.766174316,272.508911133,794.768676758,248.923950195,272.610626221,445.512512207,253.95161438,272.553497314,712.487548828,255.364730835,272.786834717,561.950927734,254.705490112,272.836791992,761.472045898
-121600.0,2067200.0,886.622192383,255.040039062,272.617889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.818237305,256.490509033,272.820159912,631.821777344,254.074584961,273.099975586,524.254394531,253.766174316,272.508911133,794.768676758,248.923950195,272.610626221,497.720092773,249.734573364,272.762878418,512.479309082,252.970031738,272.60144043,890.366088867,254.021392822,272.652954102,606.547607422,253.478561401,272.640228271,501.876464844
0.0,2067200.0,631.821777344,254.074584961,273.099975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.622192383,255.040039062,272.617889404,442.303039551,255.197158813,273.381225586,794.768676758,248.923950195,272.610626221,497.720092773,249.734573364,272.762878418,296.462158203,243.317092896,273.05657959,320.297790527,252.25189209,272.920379639,681.71496582,253.429443359,273.012084961,412.343688965,252.557312012,273.095275879,247.094329834
121600.0,2067200.0,442.303039551,255.197158813,273.381225586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.821777344,254.074584961,273.099975586,0.0,0.0,0.0,497.720092773,249.734573364,272.762878418,296.462158203,243.317092896,273.05657959,363.278869629,241.471115112,273.29107666,115.674362183,253.873291016,273.364379883,472.823974609,254.657241821,273.416534424,144.596389771,253.872848511,273.403747559,406.385131836
364800.0,2067200.0,393.571380615,254.72026062,273.569763184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.704711914,255.668167114,273.738037109,363.278869629,241.471115112,273.29107666,204.139877319,242.628265381,273.427307129,371.489044189,246.365356445,273.522064209,236.696304321,254.369064331,273.534515381,490.010437012,254.61958313,273.572692871,227.973098755,253.911178589,273.586608887,595.031616211
486400.0,2067200.0,454.704711914,255.668167114,273.738037109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.571380615,254.72026062,273.569763184,445.770904541,255.615753174,273.881286621,204.139877319,242.628265381,273.427307129,371.489044189,246.365356445,273.522064209,282.872436523,250.853744507,273.752593994,348.342102051,255.390258789,273.597900391,574.985168457,255.550750732,273.734619141,297.809234619,254.956954956,273.755493164,934.725585938
608000.0,2067200.0,445.770904541,255.615753174,273.881286621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.704711914,255.668167114,273.738037109,0.0,0.0,0.0,371.489044189,246.365356445,273.522064209,282.872436523,250.853744507,273.752593994,377.954101562,254.042190552,274.454376221,350.827026367,255.613632202,273.740081787,570.270324707,255.629455566,273.877868652,276.351226807,254.742218018,273.898284912,392.475799561
-364800.0,1945600.0,480.092834473,256.301971436,272.87387085,0.0,0.0,0.0,738.354370117,264.177459717,272.451934814,735.818237305,256.490509033,272.820159912,0.0,0.0,0.0,524.254394531,253.766174316,272.508911133,616.699462891,255.711227417,273.125152588,448.344299316,254.66746521,273.144805908,335.766235352,247.720993042,272.564453125,281.578277588,253.553359985,272.707885742,429.020172119,255.115203857,272.82144165,390.508331299,254.614974976,272.886322021,504.827423096
-243200.0,1945600.0,524.254394531,253.766174316,272.508911133,738.354370117,264.177459717,272.451934814,735.818237305,256.490509033,272.820159912,886.622192383,255.040039062,272.617889404,480.092834473,256.301971436,272.87387085,794.768676758,248.923950195,272.610626221,448.344299316,254.66746521,273.144805908,335.766235352,247.720993042,272.564453125,400.126251221,242.288009644,272.631256104,241.253829956,251.39125061,272.445892334,461.892883301,252.776870728,272.464752197,344.98059082,252.053421021,272.526916504,797.417541504
