x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2046,air_temperature_2046,ocean_temperature_2046,precipitation_2047,air_temperature_2047,ocean_temperature_2047,precipitation_2048,air_temperature_2048,ocean_temperature_2048,ice_velocity
-364800.0,2067200.0,669.34362793,260.729553223,272.322692871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.625549316,253.408126831,272.527099609,0.0,0.0,0.0,451.507446289,253.348175049,272.440948486,567.988647461,251.058868408,272.520294189,415.578948975,260.015472412,272.340789795,581.081237793,261.320220947,272.37298584,597.538208008,261.191345215,272.350524902,79.5888595581
-243200.0,2067200.0,761.625549316,253.408126831,272.527099609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.34362793,260.729553223,272.322692871,990.544250488,252.312225342,272.581726074,451.507446289,253.348175049,272.440948486,567.988647461,251.058868408,272.520294189,893.37902832,246.431549072,272.615570068,402.933349609,252.949890137,272.505493164,539.026794434,253.80380249,272.579620361,587.232849121,253.590789795,272.454986572,3.59816288948
-121600.0,2067200.0,990.544250488,252.312225342,272.581726074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.625549316,253.408126831,272.527099609,756.922607422,251.723052979,272.570037842,567.988647461,251.058868408,272.520294189,893.37902832,246.431549072,272.615570068,609.661743164,247.563262939,272.795074463,536.053649902,251.671478271,272.405517578,636.975158691,252.380355835,272.452911377,716.554443359,252.163192749,272.501251221,0.0459222011268
0.0,2067200.0,756.922607422,251.723052979,272.570037842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.544250488,252.312225342,272.581726074,595.150146484,253.041275024,273.344177246,893.37902832,246.431549072,272.615570068,609.661743164,247.563262939,272.795074463,390.249755859,241.341003418,273.088623047,402.38760376,250.868377686,272.504638672,421.521881104,251.504364014,272.563964844,492.232849121,251.292236328,272.602752686,193.128143311
121600.0,2067200.0,595.150146484,253.041275024,273.344177246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.922607422,251.723052979,272.570037842,656.774719238,252.063049316,273.646606445,609.661743164,247.563262939,272.795074463,390.249755859,241.341003418,273.088623047,413.5418396,239.504714966,273.323516846,136.797912598,252.499359131,273.1668396,105.478988647,252.698852539,273.214294434,336.728302002,252.833816528,273.263305664,47.4536323547
243200.0,2067200.0,656.774719238,252.063049316,273.646606445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.150146484,253.041275024,273.344177246,369.535705566,253.035018921,273.58682251,390.249755859,241.341003418,273.088623047,413.5418396,239.504714966,273.323516846,198.246246338,240.81288147,273.436157227,413.051605225,251.447845459,273.601348877,392.685119629,251.542922974,273.686950684,512.663452148,251.967758179,273.611816406,1849.1607666
364800.0,2067200.0,369.535705566,253.035018921,273.58682251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.774719238,252.063049316,273.646606445,427.095855713,253.976654053,273.515686035,413.5418396,239.504714966,273.323516846,198.246246338,240.81288147,273.436157227,366.934112549,244.614898682,273.5390625,228.350906372,252.542526245,273.554199219,159.08026123,252.414978027,273.532989502,168.948562622,252.776855469,273.573394775,28.4891757965
486400.0,2067200.0,427.095855713,253.976654053,273.515686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.535705566,253.035018921,273.58682251,428.223358154,253.8387146,273.659667969,198.246246338,240.81288147,273.436157227,366.934112549,244.614898682,273.5390625,258.419128418,249.02545166,273.79864502,311.510131836,253.578277588,273.350769043,230.543640137,253.339584351,273.377166748,270.187774658,253.667449951,273.420318604,16.6106910706
608000.0,2067200.0,428.223358154,253.8387146,273.659667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.095855713,253.976654053,273.515686035,0.0,0.0,0.0,366.934112549,244.614898682,273.5390625,258.419128418,249.02545166,273.79864502,357.71307373,252.227539062,274.210571289,324.350860596,253.463607788,273.492675781,254.920440674,253.205917358,273.519104004,353.922515869,253.397583008,273.561706543,1.20952999592
-364800.0,1945600.0,451.507446289,253.348175049,272.440948486,0.0,0.0,0.0,669.34362793,260.729553223,272.322692871,761.625549316,253.408126831,272.527099609,0.0,0.0,0.0,567.988647461,251.058868408,272.520294189,550.396972656,252.688613892,272.70892334,454.480651855,252.077636719,272.72857666,374.392150879,245.274719238,272.555908203,235.235992432,252.671417236,272.349639893,302.374542236,253.692047119,272.481719971,344.699615479,253.526901245,272.423461914,14.0319709778
