x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2030,air_temperature_2030,ocean_temperature_2030,precipitation_2031,air_temperature_2031,ocean_temperature_2031,precipitation_2032,air_temperature_2032,ocean_temperature_2032,ice_velocity
-243200.0,2067200.0,542.697265625,253.993026733,272.472106934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.645629883,252.880844116,272.574371338,316.182861328,253.586120605,272.334686279,403.749725342,251.480102539,272.492156982,659.024536133,246.87336731,272.610687256,477.916351318,253.079818726,272.383087158,398.582000732,253.441070557,272.426147461,619.076904297,253.121551514,272.392944336,4.07611465454
-121600.0,2067200.0,701.645629883,252.880844116,272.574371338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.697265625,253.993026733,272.472106934,456.819335938,251.885513306,272.652069092,403.749725342,251.480102539,272.492156982,659.024536133,246.87336731,272.610687256,370.753967285,247.599700928,272.789764404,595.839416504,252.001846313,272.607025146,523.844299316,252.368453979,272.544372559,749.123901367,252.307952881,272.517181396,0.0285781864077
0.0,2067200.0,456.819335938,251.885513306,272.652069092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.645629883,252.880844116,272.574371338,356.799804688,253.167617798,273.336425781,659.024536133,246.87336731,272.610687256,370.753967285,247.599700928,272.789764404,212.162109375,241.379714966,273.077575684,358.915679932,251.418624878,272.665252686,366.90826416,251.853637695,272.56463623,539.661499023,251.720397949,272.593322754,184.908004761
121600.0,2067200.0,356.799804688,253.167617798,273.336425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.819335938,251.885513306,272.652069092,440.054473877,252.005935669,273.670837402,370.753967285,247.599700928,272.789764404,212.162109375,241.379714966,273.077575684,261.758026123,239.521377563,273.307891846,210.719345093,252.760147095,273.369567871,298.070251465,253.341567993,273.307281494,460.534851074,253.171295166,273.278289795,50.7875061035
243200.0,2067200.0,440.054473877,252.005935669,273.670837402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.799804688,253.167617798,273.336425781,267.296875,252.7550354,273.587249756,212.162109375,241.379714966,273.077575684,261.758026123,239.521377563,273.307891846,118.015022278,240.729446411,273.42086792,333.585784912,251.843963623,273.670837402,449.639892578,252.447341919,273.599639893,589.471923828,252.150085449,273.671478271,1334.06640625
364800.0,2067200.0,267.296875,252.7550354,273.587249756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.054473877,252.005935669,273.670837402,348.320373535,253.589996338,273.459777832,261.758026123,239.521377563,273.307891846,118.015022278,240.729446411,273.42086792,292.810516357,244.486633301,273.51083374,127.081970215,252.799835205,273.560180664,342.317108154,253.390884399,273.567565918,424.138427734,253.090881348,273.526184082,30.2360916138
486400.0,2067200.0,348.320373535,253.589996338,273.459777832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.296875,252.7550354,273.587249756,349.737304688,253.344360352,273.601135254,118.015022278,240.729446411,273.42086792,292.810516357,244.486633301,273.51083374,198.57989502,249.061080933,273.758789062,197.597488403,253.537841797,273.552886963,433.28918457,254.325759888,273.514923096,469.4609375,253.983291626,273.412658691,15.0366172791
608000.0,2067200.0,349.737304688,253.344360352,273.601135254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.320373535,253.589996338,273.459777832,0.0,0.0,0.0,292.810516357,244.486633301,273.51083374,198.57989502,249.061080933,273.758789062,324.132293701,252.219467163,274.184570312,202.638702393,253.254806519,273.69619751,430.247436523,254.237884521,273.657562256,424.16986084,253.659133911,273.555053711,1.45730316639
-364800.0,1945600.0,316.182861328,253.586120605,272.334686279,0.0,0.0,0.0,0.0,0.0,0.0,542.697265625,253.993026733,272.472106934,0.0,0.0,0.0,403.749725342,251.480102539,272.492156982,432.343658447,252.668167114,272.596588135,382.382141113,252.026351929,272.616241455,301.030334473,245.321334839,272.532775879,267.21862793,252.925308228,272.376190186,181.871002197,253.115112305,272.331176758,401.075714111,252.86517334,272.320556641,13.7830200195
-243200.0,1945600.0,403.749725342,251.480102539,272.492156982,0.0,0.0,0.0,542.697265625,253.993026733,272.472106934,701.645629883,252.880844116,272.574371338,316.182861328,253.586120605,272.334686279,659.024536133,246.87336731,272.610687256,382.382141113,252.026351929,272.616241455,301.030334473,245.321334839,272.532775879,334.707122803,239.805679321,272.628814697,280.283569336,250.724456787,272.445709229,179.529876709,250.944107056,272.427337646,437.340637207,251.094268799,272.426727295,5.40321588516
-121600.0,1945600.0,659.024536133,246.87336731,272.610687256,542.697265625,253.993026733,272.472106934,701.645629883,252.880844116,272.574371338,456.819335938,251.885513306,272.652069092,403.749725342,251.480102539,272.492156982,370.753967285,247.599700928,272.789764404,301.030334473,245.321334839,272.532775879,334.707122803,239.805679321,272.628814697,245.445388794,237.672561646,272.757080078,509.748596191,246.007980347,272.580993652,435.359344482,246.352462769,272.577148438,680.71673584,246.626876831,272.531341553,0.0190624855459
0.0,1945600.0,370.753967285,247.599700928,272.789764404,701.645629883,252.880844116,272.574371338,456.819335938,251.885513306,272.652069092,356.799804688,253.167617798,273.336425781,659.024536133,246.87336731,272.610687256,212.162109375,241.379714966,273.077575684,334.707122803,239.805679321,272.628814697,245.445388794,237.672561646,272.757080078,112.487167358,234.578063965,272.953796387,253.03805542,247.069564819,272.764984131,259.783203125,247.372024536,272.764282227,424.576049805,247.654632568,272.720794678,0.040559142828
121600.0,1945600.0,212.162109375,241.379714966,273.077575684,456.819335938,251.885513306,272.652069092,356.799804688,253.167617798,273.336425781,440.054473877,252.005935669,273.670837402,370.753967285,247.599700928,272.789764404,261.758026123,239.521377563,273.307891846,245.445388794,237.672561646,272.757080078,112.487167358,234.578063965,272.953796387,79.686882019,231.486846924,273.126495361,107.277069092,240.911849976,273.044830322,171.026443481,241.241897583,273.054046631,300.186218262,241.357528687,273.011627197,0.238391727209
243200.0,1945600.0,261.758026123,239.521377563,273.307891846,356.799804688,253.167617798,273.336425781,440.054473877,252.005935669,273.670837402,267.296875,252.7550354,273.587249756,212.162109375,241.379714966,273.077575684,118.015022278,240.729446411,273.42086792,112.487167358,234.578063965,272.953796387,79.686882019,231.486846924,273.126495361,64.7337799072,232.644424438,273.272247314,181.554412842,239.078292847,273.277801514,293.314239502,239.551773071,273.284729004,387.851074219,239.627960205,273.243255615,0.0664379149675
364800.0,1945600.0,118.015022278,240.729446411,273.42086792,440.054473877,252.005935669,273.670837402,267.296875,252.7550354,273.587249756,348.320373535,253.589996338,273.459777832,261.758026123,239.521377563,273.307891846,292.810516357,244.486633301,273.51083374,79.686882019,231.486846924,273.126495361,64.7337799072,232.644424438,273.272247314,135.450164795,234.553283691,273.405609131,27.9721069336,240.43170166,273.403717041,190.097000122,241.10067749,273.406738281,257.991363525,240.916503906,273.376586914,0.0511058531702
486400.0,1945600.0,292.810516357,244.486633301,273.51083374,267.296875,252.7550354,273.587249756,348.320373535,253.589996338,273.459777832,349.737304688,253.344360352,273.601135254,118.015022278,240.729446411,273.42086792,198.57989502,249.061080933,273.758789062,64.7337799072,232.644424438,273.272247314,135.450164795,234.553283691,273.405609131,181.422515869,239.713745117,273.574859619,192.289291382,244.174209595,273.503723145,380.268615723,244.998657227,273.504547119,413.935913086,244.754196167,273.460571289,3.16795539856
608000.0,1945600.0,198.57989502,249.061080933,273.758789062,348.320373535,253.589996338,273.459777832,349.737304688,253.344360352,273.601135254,0.0,0.0,0.0,292.810516357,244.486633301,273.51083374,324.132293701,252.219467163,274.184570312,135.450164795,234.553283691,273.405609131,181.422515869,239.713745117,273.574859619,136.759017944,244.614593506,273.747467041,94.6490478516,248.648468018,273.750366211,290.806762695,249.725006104,273.754974365,286.92578125,249.267074585,273.718414307,10.8051290512
729600.0,1945600.0,324.132293701,252.219467163,274.184570312,349.737304688,253.344360352,273.601135254,0.0,0.0,0.0,0.0,0.0,0.0,198.57989502,249.061080933,273.758789062,0.0,0.0,0.0,181.422515869,239.713745117,273.574859619,136.759017944,244.614593506,273.747467041,231.614852905,248.765823364,273.878082275,226.221130371,251.87727356,274.261474609,419.339691162,253.008880615,274.209472656,382.687713623,252.380981445,274.139556885,361.283569336
972800.0,1945600.0,359.800842285,254.325378418,273.89263916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.996398926,256.941650391,272.749511719,231.614852905,248.765823364,273.878082275,326.232757568,252.389373779,273.929718018,276.316680908,251.324737549,273.09866333,313.420013428,254.451248169,273.870178223,454.99005127,255.340087891,273.840240479,361.197662354,254.403289795,273.779632568,78.8082962036
1094400.0,1945600.0,360.996398926,256.941650391,272.749511719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.800842285,254.325378418,273.89263916,288.110534668,258.197357178,272.031188965,326.232757568,252.389373779,273.929718018,276.316680908,251.324737549,273.09866333,249.39390564,252.32460022,272.414978027,302.64855957,256.816619873,272.746948242,498.062896729,257.906066895,272.711975098,368.339202881,256.752319336,272.636108398,107.561035156
1216000.0,1945600.0,288.110534668,258.197357178,272.031188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.996398926,256.941650391,272.749511719,0.0,0.0,0.0,276.316680908,251.324737549,273.09866333,249.39390564,252.32460022,272.414978027,0.0,0.0,0.0,242.883468628,258.092193604,272.023162842,405.221313477,259.463806152,271.992370605,280.557952881,258.056152344,272.046112061,132.649932861
