x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2052,air_temperature_2052,ocean_temperature_2052,precipitation_2053,air_temperature_2053,ocean_temperature_2053,precipitation_2054,air_temperature_2054,ocean_temperature_2054,ice_velocity
-364800.0,2067200.0,631.275268555,262.33605957,272.243377686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.030090332,254.605255127,272.557281494,0.0,0.0,0.0,416.946258545,254.313720703,272.503265381,368.343566895,251.908691406,272.482879639,664.76385498,261.497314453,272.301849365,482.834197998,260.432830811,272.250244141,555.319580078,261.421264648,272.241577148,50.7135543823
-243200.0,2067200.0,573.030090332,254.605255127,272.557281494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.275268555,262.33605957,272.243377686,643.102111816,253.089599609,272.493774414,416.946258545,254.313720703,272.503265381,368.343566895,251.908691406,272.482879639,529.86517334,246.796981812,272.576538086,625.032470703,254.192962646,272.468780518,477.184387207,253.419692993,272.407775879,567.944213867,254.00642395,272.490234375,3.45989894867
-121600.0,2067200.0,643.102111816,253.089599609,272.493774414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.030090332,254.605255127,272.557281494,404.389648438,251.979232788,272.580322266,368.343566895,251.908691406,272.482879639,529.86517334,246.796981812,272.576538086,251.231460571,247.607376099,272.759002686,719.123413086,253.14956665,272.574981689,627.767456055,252.433273315,272.521392822,696.252563477,252.884933472,272.486114502,0.052649743855
0.0,2067200.0,404.389648438,251.979232788,272.580322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.102111816,253.089599609,272.493774414,301.195861816,253.423171997,273.256195068,529.86517334,246.796981812,272.576538086,251.231460571,247.607376099,272.759002686,130.340835571,241.531265259,273.049499512,511.281555176,252.383590698,272.626953125,429.817443848,251.808151245,272.584014893,473.104095459,251.972259521,272.584259033,258.524475098
121600.0,2067200.0,301.195861816,253.423171997,273.256195068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.389648438,251.979232788,272.580322266,0.0,0.0,0.0,251.231460571,247.607376099,272.759002686,130.340835571,241.531265259,273.049499512,192.229736328,239.81463623,273.280212402,271.382019043,253.838058472,273.337341309,260.639892578,253.267166138,273.284454346,294.826019287,253.65663147,273.249542236,42.6498832703
364800.0,2067200.0,173.85736084,253.429641724,273.561431885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.918029785,254.333358765,273.429718018,192.229736328,239.81463623,273.280212402,54.0843963623,241.125701904,273.402404785,229.897827148,244.902648926,273.490600586,350.533813477,253.949157715,273.590820312,246.685775757,253.350845337,273.565948486,269.124725342,253.555557251,273.53314209,28.0393772125
486400.0,2067200.0,257.918029785,254.333358765,273.429718018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.85736084,253.429641724,273.561431885,286.803100586,254.174087524,273.571807861,54.0843963623,241.125701904,273.402404785,229.897827148,244.902648926,273.490600586,162.9871521,249.474533081,273.741516113,422.555755615,254.824508667,273.576171875,299.966949463,254.298492432,273.484191895,313.722930908,254.4712677,273.433227539,17.4937763214
608000.0,2067200.0,286.803100586,254.174087524,273.571807861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.918029785,254.333358765,273.429718018,0.0,0.0,0.0,229.897827148,244.902648926,273.490600586,162.9871521,249.474533081,273.741516113,138.680007935,252.634277344,274.187713623,448.603759766,254.555252075,273.719146729,285.213684082,254.055633545,273.627258301,280.8387146,254.260955811,273.577392578,130.030471802
-364800.0,1945600.0,416.946258545,254.313720703,272.503265381,0.0,0.0,0.0,631.275268555,262.33605957,272.243377686,573.030090332,254.605255127,272.557281494,0.0,0.0,0.0,368.343566895,251.908691406,272.482879639,616.270996094,253.846603394,272.77243042,429.64630127,252.815109253,272.79208374,222.75718689,245.962509155,272.527496338,428.15335083,253.749664307,272.428192139,227.772369385,253.225006104,272.424072266,357.890228271,253.743606567,272.397491455,14.0165205002
-243200.0,1945600.0,368.343566895,251.908691406,272.482879639,631.275268555,262.33605957,272.243377686,573.030090332,254.605255127,272.557281494,643.102111816,253.089599609,272.493774414,416.946258545,254.313720703,272.503265381,529.86517334,246.796981812,272.576538086,429.64630127,252.815109253,272.79208374,222.75718689,245.962509155,272.527496338,196.746139526,239.962387085,272.602874756,412.501220703,251.586502075,272.47479248,264.202423096,251.157928467,272.44430542,395.551208496,251.6353302,272.432220459,5.43646717072
-121600.0,1945600.0,529.86517334,246.796981812,272.576538086,573.030090332,254.605255127,272.557281494,643.102111816,253.089599609,272.493774414,404.389648438,251.979232788,272.580322266,368.343566895,251.908691406,272.482879639,251.231460571,247.607376099,272.759002686,222.75718689,245.962509155,272.527496338,196.746139526,239.962387085,272.602874756,119.271911621,238.079025269,272.737579346,636.634216309,247.043579102,272.619750977,533.973449707,246.565475464,272.58996582,630.857910156,246.998275757,272.529510498,0.0190198291093
0.0,1945600.0,251.231460571,247.607376099,272.759002686,643.102111816,253.089599609,272.493774414,404.389648438,251.979232788,272.580322266,301.195861816,253.423171997,273.256195068,529.86517334,246.796981812,272.576538086,130.340835571,241.531265259,273.049499512,196.746139526,239.962387085,272.602874756,119.271911621,238.079025269,272.737579346,37.2932319641,235.059356689,272.934570312,377.024291992,248.141403198,272.803192139,301.996948242,247.699157715,272.76751709,358.88684082,247.881240845,272.72265625,0.0433495603502
121600.0,1945600.0,130.340835571,241.531265259,273.049499512,404.389648438,251.979232788,272.580322266,301.195861816,253.423171997,273.256195068,0.0,0.0,0.0,251.231460571,247.607376099,272.759002686,192.229736328,239.81463623,273.280212402,119.271911621,238.079025269,272.737579346,37.2932319641,235.059356689,272.934570312,35.1199302673,232.002456665,273.109100342,184.954147339,241.956619263,273.090393066,148.797897339,241.508270264,273.054870605,180.765045166,241.675918579,273.008636475,0.238284289837
243200.0,1945600.0,192.229736328,239.81463623,273.280212402,301.195861816,253.423171997,273.256195068,0.0,0.0,0.0,173.85736084,253.429641724,273.561431885,130.340835571,241.531265259,273.049499512,54.0843963623,241.125701904,273.402404785,37.2932319641,235.059356689,272.934570312,35.1199302673,232.002456665,273.109100342,35.6610717773,233.112243652,273.257446289,309.183563232,240.304244995,273.329376221,250.919113159,239.823699951,273.288024902,262.827575684,239.992538452,273.234008789,0.0700628012419
364800.0,1945600.0,54.0843963623,241.125701904,273.402404785,0.0,0.0,0.0,173.85736084,253.429641724,273.561431885,257.918029785,254.333358765,273.429718018,192.229736328,239.81463623,273.280212402,229.897827148,244.902648926,273.490600586,35.1199302673,232.002456665,273.109100342,35.6610717773,233.112243652,273.257446289,110.11567688,234.958892822,273.392913818,179.248840332,241.678955078,273.439849854,106.424575806,241.233947754,273.408111572,142.857391357,241.209991455,273.371948242,0.0521901398897
486400.0,1945600.0,229.897827148,244.902648926,273.490600586,173.85736084,253.429641724,273.561431885,257.918029785,254.333358765,273.429718018,286.803100586,254.174087524,273.571807861,54.0843963623,241.125701904,273.402404785,162.9871521,249.474533081,273.741516113,35.6610717773,233.112243652,273.257446289,110.11567688,234.958892822,273.392913818,145.456726074,240.111816406,273.565979004,324.744171143,245.475662231,273.538696289,251.691726685,245.031341553,273.50479126,240.648712158,245.018264771,273.468566895,3.13123393059
608000.0,1945600.0,162.9871521,249.474533081,273.741516113,257.918029785,254.333358765,273.429718018,286.803100586,254.174087524,273.571807861,0.0,0.0,0.0,229.897827148,244.902648926,273.490600586,138.680007935,252.634277344,274.187713623,110.11567688,234.958892822,273.392913818,145.456726074,240.111816406,273.565979004,12.1476287842,244.859283447,273.744445801,329.59463501,249.981491089,273.78894043,156.379135132,249.494644165,273.757843018,130.266586304,249.534179688,273.724487305,10.3665924072
729600.0,1945600.0,138.680007935,252.634277344,274.187713623,286.803100586,254.174087524,273.571807861,0.0,0.0,0.0,0.0,0.0,0.0,162.9871521,249.474533081,273.741516113,0.0,0.0,0.0,145.456726074,240.111816406,273.565979004,12.1476287842,244.859283447,273.744445801,22.6792449951,249.126022339,273.880767822,489.621887207,253.080566406,274.271057129,225.424560547,252.720230103,274.216949463,67.9825134277,252.648025513,274.19921875,266.301483154
972800.0,1945600.0,228.995819092,255.370773315,273.884552002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.158752441,257.828430176,272.758148193,22.6792449951,249.126022339,273.880767822,136.456237793,252.916717529,273.889678955,159.365356445,251.870437622,273.059570312,495.19744873,255.156417847,273.881347656,290.157745361,255.319152832,273.911804199,191.955841064,255.253601074,273.903961182,52.7061386108
