x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2067,air_temperature_2067,ocean_temperature_2067,precipitation_2068,air_temperature_2068,ocean_temperature_2068,precipitation_2069,air_temperature_2069,ocean_temperature_2069,ice_velocity
121600.0,2188800.0,601.610656738,262.970489502,273.359069824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.198913574,253.213699341,272.890136719,361.691864014,254.560195923,273.370697021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.092132568
-364800.0,2067200.0,615.043457031,262.470184326,272.321838379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.754150391,255.197357178,272.531402588,0.0,0.0,0.0,331.778198242,254.937911987,272.650817871,388.300994873,252.48588562,272.46206665,530.380737305,261.699249268,272.346374512,763.96875,262.863433838,272.327423096,448.586608887,261.582336426,272.367980957,227.34387207
-243200.0,2067200.0,611.754150391,255.197357178,272.531402588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.043457031,262.470184326,272.321838379,735.984924316,253.974533081,272.607513428,331.778198242,254.937911987,272.650817871,388.300994873,252.48588562,272.46206665,634.194091797,247.831848145,272.536773682,495.337219238,254.534194946,272.536437988,787.125244141,255.701370239,272.567352295,387.09576416,254.087844849,272.586578369,3.09123182297
-121600.0,2067200.0,735.984924316,253.974533081,272.607513428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.754150391,255.197357178,272.531402588,495.198913574,253.213699341,272.890136719,388.300994873,252.48588562,272.46206665,634.194091797,247.831848145,272.536773682,360.488098145,248.944244385,272.712249756,646.031799316,253.638412476,272.611480713,952.714172363,254.39755249,272.613220215,505.141479492,252.898727417,272.617156982,0.0862591862679
0.0,2067200.0,495.198913574,253.213699341,272.890136719,0.0,0.0,0.0,0.0,0.0,0.0,601.610656738,262.970489502,273.359069824,735.984924316,253.974533081,272.607513428,361.691864014,254.560195923,273.370697021,634.194091797,247.831848145,272.536773682,360.488098145,248.944244385,272.712249756,204.893463135,242.663284302,273.005310059,379.798339844,253.028961182,272.831817627,654.267333984,253.513198853,272.87411499,348.443481445,252.057891846,272.849182129,667.994995117
121600.0,2067200.0,361.691864014,254.560195923,273.370697021,0.0,0.0,0.0,601.610656738,262.970489502,273.359069824,0.0,0.0,0.0,495.198913574,253.213699341,272.890136719,0.0,0.0,0.0,360.488098145,248.944244385,272.712249756,204.893463135,242.663284302,273.005310059,300.825073242,240.769592285,273.236602783,267.008636475,254.351394653,273.374786377,488.863647461,254.729873657,273.377471924,228.731460571,253.451263428,273.380126953,24.7776012421
364800.0,2067200.0,322.538085938,254.233322144,273.525360107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.267028809,255.201828003,273.563842773,300.825073242,240.769592285,273.236602783,162.897979736,242.015640259,273.382385254,340.714660645,245.924468994,273.470306396,378.064880371,254.210632324,273.561309814,450.039550781,254.427154541,273.602325439,151.947509766,253.543518066,273.56060791,27.1187610626
486400.0,2067200.0,401.267028809,255.201828003,273.563842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.538085938,254.233322144,273.525360107,400.907440186,255.195678711,273.706939697,162.897979736,242.015640259,273.382385254,340.714660645,245.924468994,273.470306396,234.825881958,250.507324219,273.709442139,450.106414795,255.174743652,273.586120605,497.269287109,255.38168335,273.596557617,229.949783325,254.612945557,273.53326416,27.4936962128
608000.0,2067200.0,400.907440186,255.195678711,273.706939697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.267028809,255.201828003,273.563842773,0.0,0.0,0.0,340.714660645,245.924468994,273.470306396,234.825881958,250.507324219,273.709442139,340.062072754,253.709960938,274.266357422,426.264923096,255.118057251,273.727783203,481.356567383,255.278594971,273.739837646,229.836776733,254.584671021,273.675994873,128.467102051
-364800.0,1945600.0,331.778198242,254.937911987,272.650817871,0.0,0.0,0.0,615.043457031,262.470184326,272.321838379,611.754150391,255.197357178,272.531402588,0.0,0.0,0.0,388.300994873,252.48588562,272.46206665,482.589538574,254.071411133,272.922790527,255.974838257,253.487258911,272.942443848,227.568832397,246.529541016,272.520629883,266.513305664,254.172485352,272.484924316,514.392578125,255.463302612,272.503570557,182.429260254,253.963241577,272.525939941,13.907579422
-243200.0,1945600.0,388.300994873,252.48588562,272.46206665,615.043457031,262.470184326,272.321838379,611.754150391,255.197357178,272.531402588,735.984924316,253.974533081,272.607513428,331.778198242,254.937911987,272.650817871,634.194091797,247.831848145,272.536773682,255.974838257,253.487258911,272.942443848,227.568832397,246.529541016,272.520629883,274.086914062,241.099594116,272.573181152,283.284454346,252.277679443,272.473480225,571.644042969,253.3359375,272.502349854,176.150512695,251.590240479,272.446716309,5.48685312271
-121600.0,1945600.0,634.194091797,247.831848145,272.536773682,611.754150391,255.197357178,272.531402588,735.984924316,253.974533081,272.607513428,495.198913574,253.213699341,272.890136719,388.300994873,252.48588562,272.46206665,360.488098145,248.944244385,272.712249756,227.568832397,246.529541016,272.520629883,274.086914062,241.099594116,272.573181152,206.12928772,239.300720215,272.697814941,580.665893555,247.751495361,272.576293945,859.928527832,248.543395996,272.625946045,416.241241455,246.914199829,272.567840576,0.0189872998744
0.0,1945600.0,360.488098145,248.944244385,272.712249756,735.984924316,253.974533081,272.607513428,495.198913574,253.213699341,272.890136719,361.691864014,254.560195923,273.370697021,634.194091797,247.831848145,272.536773682,204.893463135,242.663284302,273.005310059,274.086914062,241.099594116,272.573181152,206.12928772,239.300720215,272.697814941,95.9746932983,236.084060669,272.89831543,312.793487549,248.837219238,272.749176025,539.723266602,249.393341064,272.801330566,212.775588989,247.816314697,272.746368408,0.0458217039704
