x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2026,air_temperature_2026,ocean_temperature_2026,precipitation_2027,air_temperature_2027,ocean_temperature_2027,precipitation_2028,air_temperature_2028,ocean_temperature_2028,ice_velocity
-243200.0,2067200.0,550.41229248,253.092727661,272.236999512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.243774414,251.729598999,272.626068115,332.637207031,252.993759155,272.22277832,310.909667969,250.564407349,272.428924561,517.61895752,245.58656311,272.609649658,519.68762207,252.746063232,272.501678467,574.238037109,252.843109131,272.314239502,492.805297852,252.919723511,272.361236572,4.21428012848
-121600.0,2067200.0,644.243774414,251.729598999,272.626068115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.41229248,253.092727661,272.236999512,415.68460083,250.996231079,272.635803223,310.909667969,250.564407349,272.428924561,517.61895752,245.58656311,272.609649658,269.26751709,246.694671631,272.766265869,687.147277832,251.654281616,272.567321777,739.829467773,251.876083374,272.493499756,608.86315918,251.739151001,272.553619385,0.0244610179216
0.0,2067200.0,415.68460083,250.996231079,272.635803223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.243774414,251.729598999,272.626068115,208.235549927,252.370986938,273.387908936,517.61895752,245.58656311,272.609649658,269.26751709,246.694671631,272.766265869,105.682350159,240.413543701,273.044616699,489.631011963,251.001983643,272.644561768,553.15814209,251.424606323,272.629241943,420.11831665,250.708175659,272.627105713,273.122009277
121600.0,2067200.0,208.235549927,252.370986938,273.387908936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.68460083,250.996231079,272.635803223,389.506195068,251.340805054,273.752288818,269.26751709,246.694671631,272.766265869,105.682350159,240.413543701,273.044616699,208.862976074,238.670089722,273.272216797,383.780822754,252.462036133,273.329040527,429.743652344,252.95753479,273.255584717,328.674499512,252.273071289,273.316345215,50.1257781982
243200.0,2067200.0,389.506195068,251.340805054,273.752288818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.235549927,252.370986938,273.387908936,210.898345947,252.230789185,273.571411133,105.682350159,240.413543701,273.044616699,208.862976074,238.670089722,273.272216797,79.2068939209,239.995758057,273.404907227,467.090454102,251.58895874,273.749359131,582.853820801,252.090545654,273.630218506,434.865783691,251.201705933,273.67868042,1591.12426758
364800.0,2067200.0,210.898345947,252.230789185,273.571411133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.506195068,251.340805054,273.752288818,290.350585938,253.250686646,273.562316895,208.862976074,238.670089722,273.272216797,79.2068939209,239.995758057,273.404907227,260.702209473,243.791503906,273.504211426,249.437438965,252.671707153,273.568267822,413.807922363,253.053253174,273.525085449,262.961273193,252.342208862,273.622070312,30.7252902985
486400.0,2067200.0,290.350585938,253.250686646,273.562316895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.898345947,252.230789185,273.571411133,300.7081604,253.011917114,273.704040527,79.2068939209,239.995758057,273.404907227,260.702209473,243.791503906,273.504211426,176.429580688,248.351516724,273.744049072,296.176086426,253.660720825,273.539764404,483.691101074,254.099090576,273.397796631,326.588165283,253.430709839,273.518157959,14.9403944016
608000.0,2067200.0,300.7081604,253.011917114,273.704040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.350585938,253.250686646,273.562316895,0.0,0.0,0.0,260.702209473,243.791503906,273.504211426,176.429580688,248.351516724,273.744049072,319.351318359,251.416809082,274.260406494,285.973083496,253.407165527,273.681945801,482.455627441,253.969299316,273.539825439,399.893615723,253.087890625,273.660430908,1.41273677349
-364800.0,1945600.0,332.637207031,252.993759155,272.22277832,0.0,0.0,0.0,0.0,0.0,0.0,550.41229248,253.092727661,272.236999512,0.0,0.0,0.0,310.909667969,250.564407349,272.428924561,507.690032959,252.184783936,272.476623535,334.568969727,251.536895752,272.496276855,159.796661377,244.76159668,272.473480225,285.533050537,252.68963623,272.275115967,397.582214355,252.430358887,272.166015625,253.303405762,252.84677124,272.180206299,13.5828485489
-243200.0,1945600.0,310.909667969,250.564407349,272.428924561,0.0,0.0,0.0,550.41229248,253.092727661,272.236999512,644.243774414,251.729598999,272.626068115,332.637207031,252.993759155,272.22277832,517.61895752,245.58656311,272.609649658,334.568969727,251.536895752,272.496276855,159.796661377,244.76159668,272.473480225,178.330993652,238.802429199,272.586578369,330.650482178,250.637680054,272.471984863,414.508483887,250.500854492,272.432647705,247.94380188,250.657363892,272.482330322,5.39914226532
