x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2027,air_temperature_2027,ocean_temperature_2027,precipitation_2028,air_temperature_2028,ocean_temperature_2028,precipitation_2029,air_temperature_2029,ocean_temperature_2029,ice_velocity
-243200.0,2067200.0,477.916351318,253.079818726,272.383087158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.839416504,252.001846313,272.607025146,267.21862793,252.925308228,272.376190186,280.283569336,250.724456787,272.445709229,509.748596191,246.007980347,272.580993652,574.238037109,252.843109131,272.314239502,492.805297852,252.919723511,272.361236572,550.41229248,253.092727661,272.236999512,4.17945289612
-121600.0,2067200.0,595.839416504,252.001846313,272.607025146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.916351318,253.079818726,272.383087158,358.915679932,251.418624878,272.665252686,280.283569336,250.724456787,272.445709229,509.748596191,246.007980347,272.580993652,253.03805542,247.069564819,272.764984131,739.829467773,251.876083374,272.493499756,608.86315918,251.739151001,272.553619385,644.243774414,251.729598999,272.626068115,0.0262843035161
0.0,2067200.0,358.915679932,251.418624878,272.665252686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.839416504,252.001846313,272.607025146,210.719345093,252.760147095,273.369567871,509.748596191,246.007980347,272.580993652,253.03805542,247.069564819,272.764984131,107.277069092,240.911849976,273.044830322,553.15814209,251.424606323,272.629241943,420.11831665,250.708175659,272.627105713,415.68460083,250.996231079,272.635803223,253.395095825
121600.0,2067200.0,210.719345093,252.760147095,273.369567871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.915679932,251.418624878,272.665252686,333.585784912,251.843963623,273.670837402,253.03805542,247.069564819,272.764984131,107.277069092,240.911849976,273.044830322,181.554412842,239.078292847,273.277801514,429.743652344,252.95753479,273.255584717,328.674499512,252.273071289,273.316345215,208.235549927,252.370986938,273.387908936,50.063621521
243200.0,2067200.0,333.585784912,251.843963623,273.670837402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.719345093,252.760147095,273.369567871,127.081970215,252.799835205,273.560180664,107.277069092,240.911849976,273.044830322,181.554412842,239.078292847,273.277801514,27.9721069336,240.43170166,273.403717041,582.853820801,252.090545654,273.630218506,434.865783691,251.201705933,273.67868042,389.506195068,251.340805054,273.752288818,2033.32019043
364800.0,2067200.0,127.081970215,252.799835205,273.560180664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.585784912,251.843963623,273.670837402,197.597488403,253.537841797,273.552886963,181.554412842,239.078292847,273.277801514,27.9721069336,240.43170166,273.403717041,192.289291382,244.174209595,273.503723145,413.807922363,253.053253174,273.525085449,262.961273193,252.342208862,273.622070312,210.898345947,252.230789185,273.571411133,30.6130123138
486400.0,2067200.0,197.597488403,253.537841797,273.552886963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.081970215,252.799835205,273.560180664,202.638702393,253.254806519,273.69619751,27.9721069336,240.43170166,273.403717041,192.289291382,244.174209595,273.503723145,94.6490478516,248.648468018,273.750366211,483.691101074,254.099090576,273.397796631,326.588165283,253.430709839,273.518157959,290.350585938,253.250686646,273.562316895,14.489317894
608000.0,2067200.0,202.638702393,253.254806519,273.69619751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.597488403,253.537841797,273.552886963,0.0,0.0,0.0,192.289291382,244.174209595,273.503723145,94.6490478516,248.648468018,273.750366211,226.221130371,251.87727356,274.261474609,482.455627441,253.969299316,273.539825439,399.893615723,253.087890625,273.660430908,300.7081604,253.011917114,273.704040527,1.42306244373
-364800.0,1945600.0,267.21862793,252.925308228,272.376190186,0.0,0.0,0.0,0.0,0.0,0.0,477.916351318,253.079818726,272.383087158,0.0,0.0,0.0,280.283569336,250.724456787,272.445709229,419.119598389,252.180908203,272.637512207,300.991546631,251.387832642,272.657165527,149.758865356,244.90864563,272.489471436,397.582214355,252.430358887,272.166015625,253.303405762,252.84677124,272.180206299,332.637207031,252.993759155,272.22277832,13.6454277039
-243200.0,1945600.0,280.283569336,250.724456787,272.445709229,0.0,0.0,0.0,477.916351318,253.079818726,272.383087158,595.839416504,252.001846313,272.607025146,267.21862793,252.925308228,272.376190186,509.748596191,246.007980347,272.580993652,300.991546631,251.387832642,272.657165527,149.758865356,244.90864563,272.489471436,187.377456665,239.229202271,272.596343994,414.508483887,250.500854492,272.432647705,247.94380188,250.657363892,272.482330322,310.909667969,250.564407349,272.428924561,5.40177297592
