x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2012,air_temperature_2012,ocean_temperature_2012,precipitation_2013,air_temperature_2013,ocean_temperature_2013,precipitation_2014,air_temperature_2014,ocean_temperature_2014,ice_velocity
-243200.0,2067200.0,404.280639648,251.581512451,272.344940186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.547485352,250.521286011,272.534759521,186.801818848,251.436431885,272.184448242,228.084350586,249.175735474,272.485015869,461.252807617,244.585754395,272.646972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78273820877
-121600.0,2067200.0,527.547485352,250.521286011,272.534759521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.280639648,251.581512451,272.344940186,352.272277832,249.629226685,272.597290039,228.084350586,249.175735474,272.485015869,461.252807617,244.585754395,272.646972656,247.852111816,245.556732178,272.825622559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172012951225
0.0,2067200.0,352.272277832,249.629226685,272.597290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.547485352,250.521286011,272.534759521,261.181396484,251.433914185,273.296386719,461.252807617,244.585754395,272.646972656,247.852111816,245.556732178,272.825622559,137.003936768,239.514190674,273.108215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.315246582
121600.0,2067200.0,261.181396484,251.433914185,273.296386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.272277832,249.629226685,272.597290039,358.309295654,250.613601685,273.66619873,247.852111816,245.556732178,272.825622559,137.003936768,239.514190674,273.108215332,208.756500244,237.898086548,273.338439941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1919975281
243200.0,2067200.0,358.309295654,250.613601685,273.66619873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.181396484,251.433914185,273.296386719,101.28717041,251.826675415,273.610137939,137.003936768,239.514190674,273.108215332,208.756500244,237.898086548,273.338439941,24.05493927,239.428649902,273.437042236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1357212067
364800.0,2067200.0,101.28717041,251.826675415,273.610137939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.309295654,250.613601685,273.66619873,236.30519104,252.893005371,273.423950195,208.756500244,237.898086548,273.338439941,24.05493927,239.428649902,273.437042236,235.269958496,243.499557495,273.538543701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0875205994
486400.0,2067200.0,236.30519104,252.893005371,273.423950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.28717041,251.826675415,273.610137939,254.874176025,252.892196655,273.565673828,24.05493927,239.428649902,273.437042236,235.269958496,243.499557495,273.538543701,139.978622437,248.213760376,273.798858643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5625858307
608000.0,2067200.0,254.874176025,252.892196655,273.565673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.30519104,252.893005371,273.423950195,0.0,0.0,0.0,235.269958496,243.499557495,273.538543701,139.978622437,248.213760376,273.798858643,73.8946533203,251.535491943,274.15020752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71867978573
-364800.0,1945600.0,186.801818848,251.436431885,272.184448242,0.0,0.0,0.0,0.0,0.0,0.0,404.280639648,251.581512451,272.344940186,0.0,0.0,0.0,228.084350586,249.175735474,272.485015869,313.553070068,250.175125122,272.43157959,232.738769531,250.046356201,272.45123291,125.927696228,243.397171021,272.515930176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7245674133
-243200.0,1945600.0,228.084350586,249.175735474,272.485015869,0.0,0.0,0.0,404.280639648,251.581512451,272.344940186,527.547485352,250.521286011,272.534759521,186.801818848,251.436431885,272.184448242,461.252807617,244.585754395,272.646972656,232.738769531,250.046356201,272.45123291,125.927696228,243.397171021,272.515930176,165.824188232,237.770812988,272.636535645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34193515778
