x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2096,air_temperature_2096,ocean_temperature_2096,precipitation_2097,air_temperature_2097,ocean_temperature_2097,precipitation_2098,air_temperature_2098,ocean_temperature_2098,ice_velocity
-364800.0,2067200.0,577.113708496,263.527191162,272.468597412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.774841309,256.047363281,272.887878418,0.0,0.0,0.0,394.810180664,255.738479614,272.791564941,400.765716553,253.580703735,272.496612549,568.46673584,263.297485352,272.418823242,353.784484863,261.895324707,272.450592041,705.796325684,262.842529297,272.419921875,230.658508301
-243200.0,2067200.0,554.774841309,256.047363281,272.887878418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.113708496,263.527191162,272.468597412,699.757446289,254.753936768,272.656677246,394.810180664,255.738479614,272.791564941,400.765716553,253.580703735,272.496612549,654.746887207,248.843719482,272.613616943,563.970214844,255.78125,272.616027832,318.5184021,254.355072021,272.838745117,669.325195312,255.523269653,272.937561035,2.68536829948
-121600.0,2067200.0,699.757446289,254.753936768,272.656677246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.774841309,256.047363281,272.887878418,496.40612793,253.949966431,273.240753174,400.765716553,253.580703735,272.496612549,654.746887207,248.843719482,272.613616943,404.150024414,249.722763062,272.780609131,693.895568848,254.534469604,272.725097656,491.01171875,253.221069336,272.664154053,765.347290039,254.215072632,272.700073242,0.173370033503
0.0,2067200.0,496.40612793,253.949966431,273.240753174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.757446289,254.753936768,272.656677246,430.986450195,255.346282959,273.419769287,654.746887207,248.843719482,272.613616943,404.150024414,249.722763062,272.780609131,288.237365723,243.414367676,273.068359375,416.309295654,253.923858643,273.313751221,331.897705078,252.433334351,273.292816162,502.113220215,253.561233521,273.262878418,841.702514648
121600.0,2067200.0,430.986450195,255.346282959,273.419769287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.40612793,253.949966431,273.240753174,0.0,0.0,0.0,404.150024414,249.722763062,272.780609131,288.237365723,243.414367676,273.068359375,397.9112854,241.62713623,273.297363281,245.677764893,255.200698853,273.488800049,233.131744385,253.891311646,273.428070068,364.145690918,254.971115112,273.464141846,65.2745513916
364800.0,2067200.0,437.74887085,255.340530396,273.592987061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.011657715,256.356811523,273.728759766,397.9112854,241.62713623,273.297363281,276.573852539,243.003173828,273.436157227,464.833740234,246.791671753,273.53012085,260.949615479,255.127166748,273.588653564,172.44418335,254.221862793,273.557922363,332.600311279,255.071380615,273.557281494,25.6507511139
486400.0,2067200.0,524.011657715,256.356811523,273.728759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.74887085,255.340530396,273.592987061,519.412597656,256.464477539,273.870574951,276.573852539,243.003173828,273.436157227,464.833740234,246.791671753,273.53012085,383.047302246,251.434768677,273.755157471,309.410583496,256.100494385,273.879333496,210.494476318,255.299407959,273.805419922,408.109161377,256.045623779,273.797576904,29.0315876007
608000.0,2067200.0,519.412597656,256.464477539,273.870574951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.011657715,256.356811523,273.728759766,0.0,0.0,0.0,464.833740234,246.791671753,273.53012085,383.047302246,251.434768677,273.755157471,416.671905518,254.809890747,274.449676514,309.898284912,256.195098877,274.023529053,180.77041626,255.331268311,273.948852539,398.575958252,256.068603516,273.941131592,98.4927520752
-364800.0,1945600.0,394.810180664,255.738479614,272.791564941,0.0,0.0,0.0,577.113708496,263.527191162,272.468597412,554.774841309,256.047363281,272.887878418,0.0,0.0,0.0,400.765716553,253.580703735,272.496612549,588.243713379,255.163070679,273.058410645,453.984863281,254.134170532,273.078063965,285.028930664,247.672195435,272.550598145,328.766540527,255.364547729,272.723144531,120.258041382,254.1927948,272.76864624,456.20715332,255.223571777,272.723510742,12.8382463455
-243200.0,1945600.0,400.765716553,253.580703735,272.496612549,577.113708496,263.527191162,272.468597412,554.774841309,256.047363281,272.887878418,699.757446289,254.753936768,272.656677246,394.810180664,255.738479614,272.791564941,654.746887207,248.843719482,272.613616943,453.984863281,254.134170532,273.078063965,285.028930664,247.672195435,272.550598145,326.343566895,242.219116211,272.649536133,350.275756836,253.155014038,272.445678711,119.494750977,251.901229858,272.451812744,456.356201172,252.902130127,272.469787598,5.55966186523
