x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2040,air_temperature_2040,ocean_temperature_2040,precipitation_2041,air_temperature_2041,ocean_temperature_2041,precipitation_2042,air_temperature_2042,ocean_temperature_2042,ice_velocity
-243200.0,2067200.0,354.968261719,252.230987549,272.433929443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.488464355,250.964447021,272.508483887,160.808044434,252.017807007,272.339538574,157.65512085,249.808013916,272.41998291,384.829162598,244.947036743,272.578369141,312.33001709,253.118591309,272.456420898,447.156463623,252.731369019,272.359832764,481.578674316,252.042175293,272.376495361,3.76641559601
-121600.0,2067200.0,471.488464355,250.964447021,272.508483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.968261719,252.230987549,272.433929443,321.060119629,250.110977173,272.622314453,157.65512085,249.808013916,272.41998291,384.829162598,244.947036743,272.578369141,210.493301392,245.869186401,272.764373779,493.31817627,252.156112671,272.453125,564.423095703,251.564926147,272.445159912,619.585571289,251.077484131,272.432739258,0.0375648252666
0.0,2067200.0,321.060119629,250.110977173,272.622314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.488464355,250.964447021,272.508483887,185.288284302,251.672393799,273.270446777,384.829162598,244.947036743,272.578369141,210.493301392,245.869186401,272.764373779,103.545059204,239.624526978,273.043609619,73.9925842285,251.496337891,272.554992676,266.333831787,250.986099243,272.600891113,413.446777344,250.654281616,272.585845947,174.974411011
121600.0,2067200.0,185.288284302,251.672393799,273.270446777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.060119629,250.110977173,272.622314453,351.380859375,250.526916504,273.607421875,210.493301392,245.869186401,272.764373779,103.545059204,239.624526978,273.043609619,203.126678467,237.74546814,273.267486572,57.4835357666,252.983322144,273.215148926,196.857543945,252.339004517,273.208465576,221.245193481,252.265289307,273.195526123,46.6834564209
243200.0,2067200.0,351.380859375,250.526916504,273.607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.288284302,251.672393799,273.270446777,170.806243896,251.601776123,273.561553955,103.545059204,239.624526978,273.043609619,203.126678467,237.74546814,273.267486572,63.1149368286,239.167633057,273.388427734,438.588745117,251.990081787,273.53302002,369.977661133,251.286071777,273.472839355,410.303039551,251.447494507,273.496032715,2276.82421875
364800.0,2067200.0,170.806243896,251.601776123,273.561553955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.380859375,250.526916504,273.607421875,246.619018555,252.817657471,273.383972168,203.126678467,237.74546814,273.267486572,63.1149368286,239.167633057,273.388427734,236.453079224,243.19569397,273.483001709,230.219482422,252.94984436,273.530731201,189.939147949,252.263153076,273.542114258,227.837371826,252.385864258,273.558898926,29.1551208496
486400.0,2067200.0,246.619018555,252.817657471,273.383972168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.806243896,251.601776123,273.561553955,243.351623535,252.782119751,273.526519775,63.1149368286,239.167633057,273.388427734,236.453079224,243.19569397,273.483001709,129.397323608,247.868637085,273.7421875,287.868713379,253.973205566,273.342407227,257.166351318,253.280822754,273.370178223,307.6590271,253.342071533,273.340576172,16.1237335205
608000.0,2067200.0,243.351623535,252.782119751,273.526519775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.619018555,252.817657471,273.383972168,0.0,0.0,0.0,236.453079224,243.19569397,273.483001709,129.397323608,247.868637085,273.7421875,245.628143311,251.426818848,274.081970215,282.244873047,253.861190796,273.484832764,265.036437988,253.011077881,273.51272583,309.649414062,253.156707764,273.482696533,1.6953240633
-364800.0,1945600.0,160.808044434,252.017807007,272.339538574,0.0,0.0,0.0,0.0,0.0,0.0,354.968261719,252.230987549,272.433929443,0.0,0.0,0.0,157.65512085,249.808013916,272.41998291,339.753936768,250.854034424,272.598358154,220.544067383,250.409729004,272.618011475,73.0310134888,243.812454224,272.460021973,79.4841156006,253.031463623,272.34362793,212.201766968,252.776321411,272.332672119,242.82673645,251.990127563,272.345062256,14.0414352417
-243200.0,1945600.0,157.65512085,249.808013916,272.41998291,0.0,0.0,0.0,354.968261719,252.230987549,272.433929443,471.488464355,250.964447021,272.508483887,160.808044434,252.017807007,272.339538574,384.829162598,244.947036743,272.578369141,220.544067383,250.409729004,272.618011475,73.0310134888,243.812454224,272.460021973,106.407524109,237.901275635,272.569946289,140.070785522,250.897613525,272.437835693,226.07510376,250.494552612,272.435516357,283.999053955,249.801422119,272.452941895,5.42378854752
-121600.0,1945600.0,384.829162598,244.947036743,272.578369141,354.968261719,252.230987549,272.433929443,471.488464355,250.964447021,272.508483887,321.060119629,250.110977173,272.622314453,157.65512085,249.808013916,272.41998291,210.493301392,245.869186401,272.764373779,73.0310134888,243.812454224,272.460021973,106.407524109,237.901275635,272.569946289,106.418869019,235.854095459,272.706756592,422.110931396,246.323730469,272.526763916,479.606018066,245.618103027,272.530029297,532.067749023,245.177581787,272.566436768,0.0190465953201
0.0,1945600.0,210.493301392,245.869186401,272.764373779,471.488464355,250.964447021,272.508483887,321.060119629,250.110977173,272.622314453,185.288284302,251.672393799,273.270446777,384.829162598,244.947036743,272.578369141,103.545059204,239.624526978,273.043609619,106.407524109,237.901275635,272.569946289,106.418869019,235.854095459,272.706756592,56.7712860107,232.749588013,272.912200928,138.018707275,247.495437622,272.724334717,209.093292236,246.651855469,272.73348999,289.451599121,246.554672241,272.762420654,0.0417714826763
121600.0,1945600.0,103.545059204,239.624526978,273.043609619,321.060119629,250.110977173,272.622314453,185.288284302,251.672393799,273.270446777,351.380859375,250.526916504,273.607421875,210.493301392,245.869186401,272.764373779,203.126678467,237.74546814,273.267486572,106.418869019,235.854095459,272.706756592,56.7712860107,232.749588013,272.912200928,43.290687561,229.681152344,273.087432861,80.7451019287,241.352050781,273.022521973,109.284873962,240.503311157,273.032684326,126.944122314,240.454391479,273.060760498,0.238072827458
243200.0,1945600.0,203.126678467,237.74546814,273.267486572,185.288284302,251.672393799,273.270446777,351.380859375,250.526916504,273.607421875,170.806243896,251.601776123,273.561553955,103.545059204,239.624526978,273.043609619,63.1149368286,239.167633057,273.388427734,56.7712860107,232.749588013,272.912200928,43.290687561,229.681152344,273.087432861,36.2252502441,231.167938232,273.238464355,255.638442993,239.601104736,273.255310059,213.284744263,238.712860107,273.263305664,241.259735107,238.73260498,273.294403076,0.0680792406201
364800.0,1945600.0,63.1149368286,239.167633057,273.388427734,351.380859375,250.526916504,273.607421875,170.806243896,251.601776123,273.561553955,246.619018555,252.817657471,273.383972168,203.126678467,237.74546814,273.267486572,236.453079224,243.19569397,273.483001709,43.290687561,229.681152344,273.087432861,36.2252502441,231.167938232,273.238464355,104.106552124,233.344070435,273.378326416,96.1460037231,240.911590576,273.378997803,79.9792175293,240.156417847,273.382598877,104.306869507,240.075592041,273.400146484,0.0516191124916
486400.0,1945600.0,236.453079224,243.19569397,273.483001709,170.806243896,251.601776123,273.561553955,246.619018555,252.817657471,273.383972168,243.351623535,252.782119751,273.526519775,63.1149368286,239.167633057,273.388427734,129.397323608,247.868637085,273.7421875,36.2252502441,231.167938232,273.238464355,104.106552124,233.344070435,273.378326416,138.570648193,238.640640259,273.555328369,258.422546387,244.676345825,273.463623047,225.543716431,244.186706543,273.471466064,279.537231445,244.028671265,273.488861084,3.14755415916
608000.0,1945600.0,129.397323608,247.868637085,273.7421875,246.619018555,252.817657471,273.383972168,243.351623535,252.782119751,273.526519775,0.0,0.0,0.0,236.453079224,243.19569397,273.483001709,245.628143311,251.426818848,274.081970215,104.106552124,233.344070435,273.378326416,138.570648193,238.640640259,273.555328369,100.987838745,243.568252563,273.730682373,163.892425537,249.225524902,273.726898193,168.004852295,248.795410156,273.732116699,182.866973877,248.704055786,273.753601074,10.5555953979
