x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2069,air_temperature_2069,ocean_temperature_2069,precipitation_2070,air_temperature_2070,ocean_temperature_2070,precipitation_2071,air_temperature_2071,ocean_temperature_2071,ice_velocity
-364800.0,2067200.0,877.84777832,262.080871582,272.321258545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.010131836,254.736526489,272.515289307,0.0,0.0,0.0,656.210144043,254.650482178,272.461120605,635.08581543,252.33039856,272.444549561,448.586608887,261.582336426,272.367980957,615.043457031,262.470184326,272.321838379,423.953399658,261.526672363,272.301971436,207.164474487
-243200.0,2067200.0,851.010131836,254.736526489,272.515289307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.84777832,262.080871582,272.321258545,985.624511719,253.490585327,272.584289551,656.210144043,254.650482178,272.461120605,635.08581543,252.33039856,272.444549561,865.733642578,247.519668579,272.589080811,387.09576416,254.087844849,272.586578369,611.754150391,255.197357178,272.531402588,393.899200439,254.09564209,272.506134033,3.02817320824
-121600.0,2067200.0,985.624511719,253.490585327,272.584289551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.010131836,254.736526489,272.515289307,681.417419434,252.477874756,272.917999268,635.08581543,252.33039856,272.444549561,865.733642578,247.519668579,272.589080811,549.241271973,248.381347656,272.770843506,505.141479492,252.898727417,272.617156982,735.984924316,253.974533081,272.607513428,516.681152344,252.929885864,272.575317383,0.0897867754102
0.0,2067200.0,681.417419434,252.477874756,272.917999268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.624511719,253.490585327,272.584289551,536.017272949,253.866165161,273.348144531,865.733642578,247.519668579,272.589080811,549.241271973,248.381347656,272.770843506,353.458618164,242.139373779,273.060882568,348.443481445,252.057891846,272.849182129,495.198913574,253.213699341,272.890136719,381.681091309,251.938278198,272.936859131,607.957458496
121600.0,2067200.0,536.017272949,253.866165161,273.348144531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.417419434,252.477874756,272.917999268,0.0,0.0,0.0,549.241271973,248.381347656,272.770843506,353.458618164,242.139373779,273.060882568,383.945831299,240.428161621,273.295776367,228.731460571,253.451263428,273.380126953,361.691864014,254.560195923,273.370697021,331.58114624,253.598678589,273.339019775,23.1014614105
364800.0,2067200.0,399.154541016,253.721206665,273.572937012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.005249023,254.749465942,273.549072266,383.945831299,240.428161621,273.295776367,223.071563721,241.673614502,273.417327881,391.996276855,245.439102173,273.512664795,151.947509766,253.543518066,273.56060791,322.538085938,254.233322144,273.525360107,257.7371521,253.952636719,273.576721191,27.0044441223
486400.0,2067200.0,451.005249023,254.749465942,273.549072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.154541016,253.721206665,273.572937012,446.181488037,254.516143799,273.692199707,223.071563721,241.673614502,273.417327881,391.996276855,245.439102173,273.512664795,312.235168457,249.930648804,273.760955811,229.949783325,254.612945557,273.53326416,401.267028809,255.201828003,273.563842773,356.42880249,254.981124878,273.589782715,27.6416072845
608000.0,2067200.0,446.181488037,254.516143799,273.692199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.005249023,254.749465942,273.549072266,0.0,0.0,0.0,391.996276855,245.439102173,273.512664795,312.235168457,249.930648804,273.760955811,449.552185059,253.217254639,274.295593262,229.836776733,254.584671021,273.675994873,400.907440186,255.195678711,273.706939697,386.755493164,254.904281616,273.732147217,121.546516418
-364800.0,1945600.0,656.210144043,254.650482178,272.461120605,0.0,0.0,0.0,877.84777832,262.080871582,272.321258545,851.010131836,254.736526489,272.515289307,0.0,0.0,0.0,635.08581543,252.33039856,272.444549561,795.781677246,254.075805664,272.740692139,632.156982422,253.16619873,272.760345459,433.565582275,246.416870117,272.483551025,182.429260254,253.963241577,272.525939941,331.778198242,254.937911987,272.650817871,192.227508545,253.769851685,272.487243652,13.8982944489
-243200.0,1945600.0,635.08581543,252.33039856,272.444549561,877.84777832,262.080871582,272.321258545,851.010131836,254.736526489,272.515289307,985.624511719,253.490585327,272.584289551,656.210144043,254.650482178,272.461120605,865.733642578,247.519668579,272.589080811,632.156982422,253.16619873,272.760345459,433.565582275,246.416870117,272.483551025,437.186065674,240.852233887,272.600219727,176.150512695,251.590240479,272.446716309,388.300994873,252.48588562,272.46206665,224.424468994,251.530151367,272.461547852,5.48764133453
