x_coordinate,y_coordinate,precipitation,air_temperature,ocean_temperature,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_precipitation,left_air_temperature,left_ocean_temperature,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,precipitation_2082,air_temperature_2082,ocean_temperature_2082,precipitation_2083,air_temperature_2083,ocean_temperature_2083,precipitation_2084,air_temperature_2084,ocean_temperature_2084,ice_velocity
-364800.0,2067200.0,587.294067383,262.126556396,272.449249268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.362915039,254.880340576,272.818237305,0.0,0.0,0.0,349.34765625,254.670791626,272.683807373,344.602172852,252.344604492,272.497253418,580.609619141,262.922149658,272.436279297,651.977050781,263.724151611,272.536712646,713.317260742,263.714599609,272.478210449,227.815979004
-243200.0,2067200.0,551.362915039,254.880340576,272.818237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.294067383,262.126556396,272.449249268,689.131103516,253.753097534,272.638031006,349.34765625,254.670791626,272.683807373,344.602172852,252.344604492,272.497253418,608.321289062,247.762527466,272.601959229,603.709960938,255.351379395,272.798553467,660.832458496,256.204101562,272.717132568,752.422729492,255.985702515,272.698516846,2.62658762932
-121600.0,2067200.0,689.131103516,253.753097534,272.638031006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.362915039,254.880340576,272.818237305,473.186767578,252.891220093,272.932495117,344.602172852,252.344604492,272.497253418,608.321289062,247.762527466,272.601959229,362.152496338,248.760894775,272.754211426,774.446166992,254.010299683,272.6300354,816.786987305,254.773513794,272.674865723,924.703063965,254.412185669,272.767578125,0.114966169
0.0,2067200.0,473.186767578,252.891220093,272.932495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.131103516,253.753097534,272.638031006,282.577087402,254.348449707,273.400848389,608.321289062,247.762527466,272.601959229,362.152496338,248.760894775,272.754211426,181.881362915,242.557113647,273.045166016,594.847106934,252.929733276,272.990570068,599.117553711,253.808029175,273.095672607,654.935791016,253.229217529,273.034454346,519.981506348
121600.0,2067200.0,282.577087402,254.348449707,273.400848389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.186767578,252.891220093,272.932495117,0.0,0.0,0.0,362.152496338,248.760894775,272.754211426,181.881362915,242.557113647,273.045166016,292.300292969,240.892547607,273.275604248,514.798950195,254.384994507,273.39364624,477.398010254,255.104888916,273.437835693,424.798706055,254.381011963,273.530456543,1019.98980713
364800.0,2067200.0,333.590759277,254.594894409,273.568603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.194732666,255.704193115,273.698791504,292.300292969,240.892547607,273.275604248,168.839920044,242.343658447,273.419494629,359.79699707,246.226119995,273.511810303,468.928100586,254.37322998,273.578186035,309.318664551,255.111068726,273.66494751,293.683502197,254.30027771,273.62008667,26.3148021698
486400.0,2067200.0,434.194732666,255.704193115,273.698791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.590759277,254.594894409,273.568603516,449.720153809,255.678512573,273.841644287,168.839920044,242.343658447,273.419494629,359.79699707,246.226119995,273.511810303,279.396881104,250.787063599,273.743865967,555.7578125,255.460403442,273.58682251,342.9793396,256.087341309,273.675476074,293.989990234,255.315597534,273.791320801,27.6220169067
608000.0,2067200.0,449.720153809,255.678512573,273.841644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.194732666,255.704193115,273.698791504,0.0,0.0,0.0,359.79699707,246.226119995,273.511810303,279.396881104,250.787063599,273.743865967,353.096130371,254.130371094,274.44317627,561.326660156,255.516143799,273.729614258,337.348419189,256.12487793,273.816864014,286.122161865,255.342376709,273.935119629,95.1526184082
-364800.0,1945600.0,349.34765625,254.670791626,272.683807373,0.0,0.0,0.0,587.294067383,262.126556396,272.449249268,551.362915039,254.880340576,272.818237305,0.0,0.0,0.0,344.602172852,252.344604492,272.497253418,546.543701172,253.79083252,272.951171875,368.4737854,253.1746521,272.970825195,207.890808105,246.435821533,272.551147461,343.652862549,255.045562744,272.615509033,425.214202881,256.007873535,272.707275391,505.032592773,255.750396729,272.670501709,14.1152124405
-243200.0,1945600.0,344.602172852,252.344604492,272.497253418,587.294067383,262.126556396,272.449249268,551.362915039,254.880340576,272.818237305,689.131103516,253.753097534,272.638031006,349.34765625,254.670791626,272.683807373,608.321289062,247.762527466,272.601959229,368.4737854,253.1746521,272.970825195,207.890808105,246.435821533,272.551147461,271.652282715,241.004104614,272.62399292,409.231964111,252.569869995,272.502685547,453.027130127,253.630432129,272.497406006,583.996826172,253.184539795,272.490631104,5.52188158035
