x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2056,precipitation_2056,air_temperature_2056,ocean_temperature_2056,bed_rock_elevation_2057,precipitation_2057,air_temperature_2057,ocean_temperature_2057,bed_rock_elevation_2058,precipitation_2058,air_temperature_2058,ocean_temperature_2058,ice_thickness
-364800.0,2067200.0,-352.279754639,574.555541992,265.813812256,272.859344482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,529.217773438,256.67401123,273.02230835,0.0,0.0,0.0,0.0,-283.138397217,338.927703857,256.713500977,272.802124023,229.101867676,269.729705811,253.829910278,273.034637451,-352.279754639,491.748382568,262.433776855,272.64630127,-352.279754639,538.614685059,264.576721191,272.613189697,-352.279754639,645.357910156,264.726074219,272.652130127,194.684890747
-243200.0,2067200.0,-273.185760498,529.217773438,256.67401123,273.02230835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352.279754639,574.555541992,265.813812256,272.859344482,-342.939575195,573.078125,254.989105225,273.01675415,-283.138397217,338.927703857,256.713500977,272.802124023,229.101867676,269.729705811,253.829910278,273.034637451,431.719024658,471.590881348,249.008605957,273.098571777,-273.185760498,400.82131958,254.807617188,272.793457031,-273.185760498,546.90411377,255.981613159,272.737701416,-273.185760498,659.907897949,256.722045898,272.797088623,751.840698242
-121600.0,2067200.0,-342.939575195,573.078125,254.989105225,273.01675415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,529.217773438,256.67401123,273.02230835,-707.554443359,353.017089844,254.120178223,272.960845947,229.101867676,269.729705811,253.829910278,273.034637451,431.719024658,471.590881348,249.008605957,273.098571777,474.931243896,247.875427246,249.898544312,273.466827393,-342.939575195,502.797119141,253.760543823,272.865875244,-342.939575195,703.805175781,254.50453186,272.845855713,-342.939575195,799.697570801,255.229003906,272.879577637,461.000091553
0.0,2067200.0,-707.554443359,353.017089844,254.120178223,272.960845947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.939575195,573.078125,254.989105225,273.01675415,-356.683135986,228.777282715,255.437347412,273.78112793,431.719024658,471.590881348,249.008605957,273.098571777,474.931243896,247.875427246,249.898544312,273.466827393,1869.20385742,139.655059814,243.702713013,273.778961182,-707.554443359,303.815887451,253.083084106,272.91317749,-707.554443359,459.864868164,253.702255249,272.896850586,-707.554443359,534.109008789,254.397384644,272.912994385,245.367660522
121600.0,2067200.0,-356.683135986,228.777282715,255.437347412,273.78112793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.554443359,353.017089844,254.120178223,272.960845947,0.0,0.0,0.0,0.0,474.931243896,247.875427246,249.898544312,273.466827393,1869.20385742,139.655059814,243.702713013,273.778961182,2461.46948242,241.541168213,241.89616394,273.963623047,-356.683135986,210.056304932,254.573532104,273.64453125,-356.683135986,347.396209717,255.0809021,273.63381958,-356.683135986,427.30682373,255.709701538,273.681945801,621.41973877
364800.0,2067200.0,186.058410645,221.830169678,255.324554443,274.444976807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,326.914550781,255.952423096,273.777160645,2461.46948242,241.541168213,241.89616394,273.963623047,1395.2364502,122.632888794,243.14175415,274.242950439,514.409973145,302.899627686,247.009109497,274.32019043,186.058410645,349.087249756,254.416122437,273.999725342,186.058410645,363.415771484,254.897766113,274.184539795,186.058410645,421.455566406,255.467971802,274.298339844,609.455078125
486400.0,2067200.0,-644.058837891,326.914550781,255.952423096,273.777160645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.058410645,221.830169678,255.324554443,274.444976807,-299.899719238,403.809783936,255.932037354,273.925598145,1395.2364502,122.632888794,243.14175415,274.242950439,514.409973145,302.899627686,247.009109497,274.32019043,150.4427948,215.703079224,251.450759888,274.720184326,-644.058837891,438.816223145,255.311920166,273.723236084,-644.058837891,421.36630249,255.579040527,273.713165283,-644.058837891,507.528564453,256.130737305,273.747528076,982.657531738
608000.0,2067200.0,-299.899719238,403.809783936,255.932037354,273.925598145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,326.914550781,255.952423096,273.777160645,0.0,0.0,0.0,0.0,514.409973145,302.899627686,247.009109497,274.32019043,150.4427948,215.703079224,251.450759888,274.720184326,-591.187133789,366.537445068,254.700805664,274.49041748,-299.899719238,478.034729004,255.311813354,273.872589111,-299.899719238,422.91885376,255.457824707,273.863586426,-299.899719238,563.981994629,256.115234375,273.898590088,389.428710938
-364800.0,1945600.0,-283.138397217,338.927703857,256.713500977,272.802124023,0.0,0.0,0.0,0.0,-352.279754639,574.555541992,265.813812256,272.859344482,-273.185760498,529.217773438,256.67401123,273.02230835,0.0,0.0,0.0,0.0,229.101867676,269.729705811,253.829910278,273.034637451,-383.368621826,554.556518555,256.374938965,273.018096924,-738.620666504,331.14151001,254.86505127,273.040283203,1041.51989746,140.638153076,247.714645386,272.993652344,-283.138397217,206.954483032,254.660766602,272.659362793,-283.138397217,253.171325684,255.75843811,272.633880615,-283.138397217,390.696716309,256.444366455,272.661193848,470.203155518
-243200.0,1945600.0,229.101867676,269.729705811,253.829910278,273.034637451,-352.279754639,574.555541992,265.813812256,272.859344482,-273.185760498,529.217773438,256.67401123,273.02230835,-342.939575195,573.078125,254.989105225,273.01675415,-283.138397217,338.927703857,256.713500977,272.802124023,431.719024658,471.590881348,249.008605957,273.098571777,-738.620666504,331.14151001,254.86505127,273.040283203,1041.51989746,140.638153076,247.714645386,272.993652344,17.3202571869,183.995925903,242.047653198,273.132843018,229.101867676,235.813858032,252.396362305,272.700042725,229.101867676,323.216888428,253.237457275,272.840087891,229.101867676,416.073516846,253.679901123,272.844512939,788.853637695
