x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2017,precipitation_2017,air_temperature_2017,ocean_temperature_2017,bed_rock_elevation_2018,precipitation_2018,air_temperature_2018,ocean_temperature_2018,bed_rock_elevation_2019,precipitation_2019,air_temperature_2019,ocean_temperature_2019,ice_thickness
-243200.0,2067200.0,-273.118438721,274.61807251,251.1431427,272.569519043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,376.364501953,249.994003296,272.651733398,-282.730438232,165.662689209,251.208145142,272.470397949,229.827178955,105.132522583,249.025588989,272.597564697,432.628936768,322.004577637,244.329421997,272.673278809,-273.118438721,436.8543396,253.448242188,272.610198975,-273.118438721,410.801391602,253.281814575,272.622894287,-273.118438721,491.494384766,252.523529053,272.350097656,739.953613281
-121600.0,2067200.0,-343.003112793,376.364501953,249.994003296,272.651733398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,274.61807251,251.1431427,272.569519043,-707.978820801,236.242752075,249.36340332,272.757141113,229.827178955,105.132522583,249.025588989,272.597564697,432.628936768,322.004577637,244.329421997,272.673278809,475.364776611,181.565383911,245.535308838,272.865692139,-343.003112793,617.938171387,252.313217163,272.658111572,-343.003112793,483.833526611,252.216217041,272.675292969,-343.003112793,571.48059082,251.27130127,272.572235107,466.925354004
0.0,2067200.0,-707.978820801,236.242752075,249.36340332,272.757141113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,376.364501953,249.994003296,272.651733398,-359.786651611,154.121337891,251.038818359,273.399780273,432.628936768,322.004577637,244.329421997,272.673278809,475.364776611,181.565383911,245.535308838,272.865692139,1868.30334473,60.2819442749,239.381454468,273.132446289,-707.978820801,429.691802979,251.526153564,272.747619629,-707.978820801,299.976318359,251.63470459,272.755767822,-707.978820801,364.058898926,250.473312378,272.731567383,376.807647705
121600.0,2067200.0,-359.786651611,154.121337891,251.038818359,273.399780273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.978820801,236.242752075,249.36340332,272.757141113,-439.278869629,264.175140381,249.864318848,273.723907471,475.364776611,181.565383911,245.535308838,272.865692139,1868.30334473,60.2819442749,239.381454468,273.132446289,2459.96337891,134.549865723,237.469116211,273.34475708,-359.786651611,340.754486084,252.96774292,273.39642334,-359.786651611,187.766326904,253.046707153,273.398284912,-359.786651611,294.093780518,251.891143799,273.341888428,826.953796387
243200.0,2067200.0,-439.278869629,264.175140381,249.864318848,273.723907471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359.786651611,154.121337891,251.038818359,273.399780273,183.40864563,90.188583374,250.750473022,273.58416748,1868.30334473,60.2819442749,239.381454468,273.132446289,2459.96337891,134.549865723,237.469116211,273.34475708,1394.18005371,2.24813079834,238.793334961,273.452270508,-439.278869629,485.554534912,251.831726074,273.706848145,-439.278869629,312.403198242,251.85697937,273.707458496,-439.278869629,411.272918701,250.756362915,273.678863525,564.659301758
364800.0,2067200.0,183.40864563,90.188583374,250.750473022,273.58416748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-439.278869629,264.175140381,249.864318848,273.723907471,-646.074645996,142.104187012,251.588256836,273.501800537,2459.96337891,134.549865723,237.469116211,273.34475708,1394.18005371,2.24813079834,238.793334961,273.452270508,513.421081543,194.204681396,242.63861084,273.504089355,183.40864563,324.936584473,252.822052002,273.696350098,183.40864563,145.106903076,252.816467285,273.64553833,183.40864563,223.010025024,251.621490479,273.593322754,631.900390625
486400.0,2067200.0,-646.074645996,142.104187012,251.588256836,273.501800537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.40864563,90.188583374,250.750473022,273.58416748,-302.341949463,181.96963501,251.384429932,273.64175415,1394.18005371,2.24813079834,238.793334961,273.452270508,513.421081543,194.204681396,242.63861084,273.504089355,148.647033691,113.886604309,247.186828613,273.747894287,-646.074645996,407.082641602,253.837600708,273.513000488,-646.074645996,192.734375,253.759216309,273.494720459,-646.074645996,239.861541748,252.469558716,273.4871521,1028.76184082
608000.0,2067200.0,-302.341949463,181.96963501,251.384429932,273.64175415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-646.074645996,142.104187012,251.588256836,273.501800537,0.0,0.0,0.0,0.0,513.421081543,194.204681396,242.63861084,273.504089355,148.647033691,113.886604309,247.186828613,273.747894287,-593.490539551,218.187469482,250.358047485,274.206512451,-302.341949463,479.20904541,253.815826416,273.656646729,-302.341949463,248.719787598,253.701019287,273.636566162,-302.341949463,255.043365479,252.269561768,273.629455566,412.152160645
-364800.0,1945600.0,-282.730438232,165.662689209,251.208145142,272.470397949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,274.61807251,251.1431427,272.569519043,0.0,0.0,0.0,0.0,229.827178955,105.132522583,249.025588989,272.597564697,-383.442077637,341.005432129,250.347045898,272.719329834,-738.273742676,236.806854248,250.002548218,272.738708496,1042.06860352,84.7509307861,243.3956604,272.606933594,-282.730438232,198.309768677,253.466796875,272.483947754,-282.730438232,349.546813965,253.463256836,272.537445068,-282.730438232,313.329284668,252.4009552,272.386016846,438.060668945
-243200.0,1945600.0,229.827178955,105.132522583,249.025588989,272.597564697,0.0,0.0,0.0,0.0,-273.118438721,274.61807251,251.1431427,272.569519043,-343.003112793,376.364501953,249.994003296,272.651733398,-282.730438232,165.662689209,251.208145142,272.470397949,432.628936768,322.004577637,244.329421997,272.673278809,-738.273742676,236.806854248,250.002548218,272.738708496,1042.06860352,84.7509307861,243.3956604,272.606933594,17.8515644073,99.005065918,237.795181274,272.681518555,229.827178955,222.963592529,251.209411621,272.478515625,229.827178955,254.465713501,251.107925415,272.558441162,229.827178955,277.201171875,250.125198364,272.553436279,777.696899414
