x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2077,precipitation_2077,air_temperature_2077,ocean_temperature_2077,bed_rock_elevation_2078,precipitation_2078,air_temperature_2078,ocean_temperature_2078,bed_rock_elevation_2079,precipitation_2079,air_temperature_2079,ocean_temperature_2079,ice_thickness
-364800.0,2067200.0,-351.935699463,517.536437988,266.979034424,273.267150879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.913635254,687.000061035,258.204284668,273.510986328,0.0,0.0,0.0,0.0,-282.735626221,251.667022705,257.947814941,273.188568115,229.06388855,552.91229248,255.242126465,273.350036621,-351.935699463,514.88861084,266.550598145,273.079376221,-351.935699463,490.743713379,267.065460205,273.041473389,-351.935699463,363.106384277,267.013153076,273.214691162,68.1893157959
-243200.0,2067200.0,-272.913635254,687.000061035,258.204284668,273.510986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.935699463,517.536437988,266.979034424,273.267150879,-342.720062256,781.186035156,256.511138916,273.368896484,-282.735626221,251.667022705,257.947814941,273.188568115,229.06388855,552.91229248,255.242126465,273.350036621,431.550537109,957.973999023,250.687301636,273.533996582,-272.913635254,600.247680664,258.094665527,273.252655029,-272.913635254,644.502685547,257.694946289,273.231628418,-272.913635254,492.95690918,257.804382324,273.429962158,756.10559082
-121600.0,2067200.0,-342.720062256,781.186035156,256.511138916,273.368896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.913635254,687.000061035,258.204284668,273.510986328,-707.172607422,323.655334473,255.62109375,273.188049316,229.06388855,552.91229248,255.242126465,273.350036621,431.550537109,957.973999023,250.687301636,273.533996582,475.046630859,563.00769043,251.735748291,273.862426758,-342.720062256,684.524291992,256.453308105,273.25177002,-342.720062256,708.198974609,256.077026367,273.259857178,-342.720062256,593.88861084,256.316650391,273.331298828,453.3175354
0.0,2067200.0,-707.172607422,323.655334473,255.62109375,273.188049316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.720062256,781.186035156,256.511138916,273.368896484,-354.227752686,444.778869629,257.05065918,274.117004395,431.550537109,957.973999023,250.687301636,273.533996582,475.046630859,563.00769043,251.735748291,273.862426758,1869.91455078,425.460784912,245.560058594,274.130523682,-707.172607422,440.025787354,255.463882446,273.100738525,-707.172607422,353.221801758,255.393463135,273.13168335,-707.172607422,279.567108154,255.503631592,273.171173096,209.408126831
121600.0,2067200.0,-354.227752686,444.778869629,257.05065918,274.117004395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.172607422,323.655334473,255.62109375,273.188049316,0.0,0.0,0.0,0.0,475.046630859,563.00769043,251.735748291,273.862426758,1869.91455078,425.460784912,245.560058594,274.130523682,2462.41137695,521.865844727,243.751861572,274.302154541,-354.227752686,380.930267334,256.712738037,274.014343262,-354.227752686,454.811584473,256.969421387,274.024871826,-354.227752686,325.417724609,257.08694458,274.073364258,411.41394043
364800.0,2067200.0,187.559173584,502.576599121,256.774139404,274.875793457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-642.885681152,621.607727051,257.490997314,274.03717041,2462.41137695,521.865844727,243.751861572,274.302154541,1395.92504883,389.956176758,244.818252563,274.571533203,515.05645752,610.287841797,248.542999268,274.738006592,187.559173584,365.539276123,256.609802246,274.63571167,187.559173584,454.269378662,256.819915771,274.825775146,187.559173584,337.090667725,256.969787598,274.998535156,601.931335449
486400.0,2067200.0,-642.885681152,621.607727051,257.490997314,274.03717041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.559173584,502.576599121,256.774139404,274.875793457,-298.494995117,663.892700195,257.512298584,274.188293457,1395.92504883,389.956176758,244.818252563,274.571533203,515.05645752,610.287841797,248.542999268,274.738006592,151.511062622,602.699035645,252.839279175,275.155914307,-642.885681152,463.105895996,257.426086426,273.940460205,-642.885681152,532.889221191,257.512298584,273.975799561,-642.885681152,502.813171387,257.744445801,274.010162354,960.199401855
608000.0,2067200.0,-298.494995117,663.892700195,257.512298584,274.188293457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-642.885681152,621.607727051,257.490997314,274.03717041,0.0,0.0,0.0,0.0,515.05645752,610.287841797,248.542999268,274.738006592,151.511062622,602.699035645,252.839279175,275.155914307,-589.913757324,560.506652832,255.965942383,274.752166748,-298.494995117,521.175048828,257.500183105,274.08996582,-298.494995117,496.263275146,257.500793457,274.128326416,-298.494995117,543.680419922,257.852661133,274.161529541,393.879638672
-364800.0,1945600.0,-282.735626221,251.667022705,257.947814941,273.188568115,0.0,0.0,0.0,0.0,-351.935699463,517.536437988,266.979034424,273.267150879,-272.913635254,687.000061035,258.204284668,273.510986328,0.0,0.0,0.0,0.0,229.06388855,552.91229248,255.242126465,273.350036621,0.0,0.0,0.0,0.0,-738.189025879,342.990386963,256.156311035,273.427459717,1041.60375977,291.459381104,249.30241394,273.294372559,-282.735626221,393.242156982,257.917114258,273.039306641,-282.735626221,427.969696045,257.581054688,273.02355957,-282.735626221,311.70715332,257.656951904,273.149993896,438.13848877
-243200.0,1945600.0,229.06388855,552.91229248,255.242126465,273.350036621,-351.935699463,517.536437988,266.979034424,273.267150879,-272.913635254,687.000061035,258.204284668,273.510986328,-342.720062256,781.186035156,256.511138916,273.368896484,-282.735626221,251.667022705,257.947814941,273.188568115,431.550537109,957.973999023,250.687301636,273.533996582,-738.189025879,342.990386963,256.156311035,273.427459717,1041.60375977,291.459381104,249.30241394,273.294372559,17.3610038757,437.984954834,243.878555298,273.548858643,229.06388855,370.190856934,255.221618652,273.065002441,229.06388855,548.541503906,254.999786377,273.355072021,229.06388855,430.568695068,255.145614624,273.409240723,795.5078125
