x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2079,precipitation_2079,air_temperature_2079,ocean_temperature_2079,bed_rock_elevation_2080,precipitation_2080,air_temperature_2080,ocean_temperature_2080,bed_rock_elevation_2081,precipitation_2081,air_temperature_2081,ocean_temperature_2081,ice_thickness
-243200.0,2067200.0,-272.913635254,413.292266846,257.598205566,273.47555542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.720062256,513.635009766,255.871337891,273.394439697,-282.735626221,190.513687134,257.456359863,273.217651367,229.06388855,375.252288818,254.692962646,273.680664062,431.550537109,675.394592285,249.935028076,273.637512207,-272.913635254,492.95690918,257.804382324,273.429962158,-272.913635254,687.000061035,258.204284668,273.510986328,-272.913635254,639.186523438,259.032989502,273.450744629,755.820007324
-121600.0,2067200.0,-342.720062256,513.635009766,255.871337891,273.394439697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.913635254,413.292266846,257.598205566,273.47555542,-707.172607422,112.386779785,255.051620483,273.213500977,229.06388855,375.252288818,254.692962646,273.680664062,431.550537109,675.394592285,249.935028076,273.637512207,475.046630859,335.751159668,250.844985962,274.091308594,-342.720062256,593.88861084,256.316650391,273.331298828,-342.720062256,781.186035156,256.511138916,273.368896484,-342.720062256,772.492858887,257.251739502,273.337310791,453.486816406
0.0,2067200.0,-707.172607422,112.386779785,255.051620483,273.213500977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.720062256,513.635009766,255.871337891,273.394439697,-354.227752686,221.140914917,256.413116455,274.147247314,431.550537109,675.394592285,249.935028076,273.637512207,475.046630859,335.751159668,250.844985962,274.091308594,1869.91455078,170.491668701,244.569610596,274.370574951,-707.172607422,279.567108154,255.503631592,273.171173096,-707.172607422,323.655334473,255.62109375,273.188049316,-707.172607422,411.233459473,256.223449707,273.193939209,203.5650177
121600.0,2067200.0,-354.227752686,221.140914917,256.413116455,274.147247314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.172607422,112.386779785,255.051620483,273.213500977,0.0,0.0,0.0,0.0,475.046630859,335.751159668,250.844985962,274.091308594,1869.91455078,170.491668701,244.569610596,274.370574951,2462.41137695,293.932495117,242.78944397,274.522888184,-354.227752686,325.417724609,257.08694458,274.073364258,-354.227752686,444.778869629,257.05065918,274.117004395,-354.227752686,344.963684082,257.508728027,274.095550537,402.695373535
364800.0,2067200.0,187.559173584,314.016204834,256.375671387,275.051544189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-642.885681152,512.185791016,257.11138916,274.053436279,2462.41137695,293.932495117,242.78944397,274.522888184,1395.92504883,178.991592407,244.067230225,274.795501709,515.05645752,376.577026367,247.975540161,274.902923584,187.559173584,337.090667725,256.969787598,274.998535156,187.559173584,502.576599121,256.774139404,274.875793457,187.559173584,339.688476562,257.063995361,275.115936279,601.383483887
486400.0,2067200.0,-642.885681152,512.185791016,257.11138916,274.053436279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.559173584,314.016204834,256.375671387,275.051544189,-298.494995117,586.772827148,257.230621338,274.204467773,1395.92504883,178.991592407,244.067230225,274.795501709,515.05645752,376.577026367,247.975540161,274.902923584,151.511062622,329.152893066,252.39906311,275.351165771,-642.885681152,502.813171387,257.744445801,274.010162354,-642.885681152,621.607727051,257.490997314,274.03717041,-642.885681152,497.123168945,257.530944824,274.05279541,958.75213623
608000.0,2067200.0,-298.494995117,586.772827148,257.230621338,274.204467773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-642.885681152,512.185791016,257.11138916,274.053436279,0.0,0.0,0.0,0.0,515.05645752,376.577026367,247.975540161,274.902923584,151.511062622,329.152893066,252.39906311,275.351165771,-589.913757324,432.831573486,255.615203857,274.768249512,-298.494995117,543.680419922,257.852661133,274.161529541,-298.494995117,663.892700195,257.512298584,274.188293457,-298.494995117,554.43359375,257.629730225,274.206573486,393.89175415
-364800.0,1945600.0,-282.735626221,190.513687134,257.456359863,273.217651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272.913635254,413.292266846,257.598205566,273.47555542,0.0,0.0,0.0,0.0,229.06388855,375.252288818,254.692962646,273.680664062,0.0,0.0,0.0,0.0,-738.189025879,345.46484375,255.537200928,273.454742432,1041.60375977,187.121566772,248.70223999,273.617889404,-282.735626221,311.70715332,257.656951904,273.149993896,-282.735626221,251.667022705,257.947814941,273.188568115,-282.735626221,395.985534668,258.795776367,273.148345947,430.134246826
-243200.0,1945600.0,229.06388855,375.252288818,254.692962646,273.680664062,0.0,0.0,0.0,0.0,-272.913635254,413.292266846,257.598205566,273.47555542,-342.720062256,513.635009766,255.871337891,273.394439697,-282.735626221,190.513687134,257.456359863,273.217651367,431.550537109,675.394592285,249.935028076,273.637512207,-738.189025879,345.46484375,255.537200928,273.454742432,1041.60375977,187.121566772,248.70223999,273.617889404,17.3610038757,242.804260254,243.153076172,273.735717773,229.06388855,430.568695068,255.145614624,273.409240723,229.06388855,552.91229248,255.242126465,273.350036621,229.06388855,460.032226562,255.856964111,273.451171875,796.326660156
-121600.0,1945600.0,431.550537109,675.394592285,249.935028076,273.637512207,-272.913635254,413.292266846,257.598205566,273.47555542,-342.720062256,513.635009766,255.871337891,273.394439697,-707.172607422,112.386779785,255.051620483,273.213500977,229.06388855,375.252288818,254.692962646,273.680664062,475.046630859,335.751159668,250.844985962,274.091308594,1041.60375977,187.121566772,248.70223999,273.617889404,17.3610038757,242.804260254,243.153076172,273.735717773,251.347808838,165.859634399,241.040313721,274.352752686,431.550537109,693.243347168,250.579711914,273.539245605,431.550537109,957.973999023,250.687301636,273.533996582,431.550537109,699.89666748,251.041213989,273.605377197,882.078430176
