x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2025,precipitation_2025,air_temperature_2025,ocean_temperature_2025,bed_rock_elevation_2026,precipitation_2026,air_temperature_2026,ocean_temperature_2026,bed_rock_elevation_2027,precipitation_2027,air_temperature_2027,ocean_temperature_2027,ice_thickness
-243200.0,2067200.0,-273.062652588,642.378540039,254.150115967,272.079437256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.84765625,765.739135742,252.875213623,272.4503479,-282.81842041,459.900390625,254.094787598,272.242797852,229.680038452,443.551177979,251.78086853,272.60055542,432.447662354,689.510070801,247.166748047,272.548400879,-273.062652588,357.331390381,252.056930542,272.444732666,-273.062652588,729.597045898,254.358184814,272.432678223,-273.062652588,257.668823242,252.219970703,272.331604004,741.631347656
-121600.0,2067200.0,-342.84765625,765.739135742,252.875213623,272.4503479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.062652588,642.378540039,254.150115967,272.079437256,-707.792785645,507.682250977,251.94909668,272.722564697,229.680038452,443.551177979,251.78086853,272.60055542,432.447662354,689.510070801,247.166748047,272.548400879,475.287567139,402.856842041,247.928390503,272.837371826,-342.84765625,470.364318848,250.993942261,272.499084473,-342.84765625,880.05847168,252.833068848,272.596557617,-342.84765625,401.905273438,251.475372314,272.546722412,468.279327393
0.0,2067200.0,-707.792785645,507.682250977,251.94909668,272.722564697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.84765625,765.739135742,252.875213623,272.4503479,-359.029693604,362.329162598,253.236587524,273.221069336,432.447662354,689.510070801,247.166748047,272.548400879,475.287567139,402.856842041,247.928390503,272.837371826,1868.54907227,210.473693848,241.649459839,273.134735107,-707.792785645,279.194793701,250.416152954,272.692474365,-707.792785645,653.476806641,251.834640503,272.741973877,-707.792785645,248.530044556,251.155166626,272.729827881,345.494567871
121600.0,2067200.0,-359.029693604,362.329162598,253.236587524,273.221069336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.792785645,507.682250977,251.94909668,272.722564697,-435.70526123,461.568389893,252.018005371,273.620056152,475.287567139,402.856842041,247.928390503,272.837371826,1868.54907227,210.473693848,241.649459839,273.134735107,2460.37548828,272.897033691,239.774581909,273.368347168,-359.029693604,191.879470825,251.9609375,273.234008789,-359.029693604,525.600463867,253.111740112,273.348358154,-359.029693604,190.261749268,252.820556641,273.287200928,807.104125977
243200.0,2067200.0,-435.70526123,461.568389893,252.018005371,273.620056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359.029693604,362.329162598,253.236587524,273.221069336,184.139923096,280.045166016,252.787490845,273.611297607,1868.54907227,210.473693848,241.649459839,273.134735107,2460.37548828,272.897033691,239.774581909,273.368347168,1394.47460938,125.125854492,240.928863525,273.525634766,-435.70526123,324.843475342,250.8878479,273.571228027,-435.70526123,619.442749023,251.858215332,273.685058594,-435.70526123,373.371368408,251.818328857,273.652160645,358.90133667
364800.0,2067200.0,184.139923096,280.045166016,252.787490845,273.611297607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-435.70526123,461.568389893,252.018005371,273.620056152,-645.57611084,316.490478516,253.516952515,273.477020264,2460.37548828,272.897033691,239.774581909,273.368347168,1394.47460938,125.125854492,240.928863525,273.525634766,513.680236816,297.4168396,244.623123169,273.578460693,184.139923096,163.054046631,251.88444519,273.533813477,184.139923096,412.917694092,252.625137329,273.519500732,184.139923096,245.461364746,252.884521484,273.493530273,625.735351562
486400.0,2067200.0,-645.57611084,316.490478516,253.516952515,273.477020264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.139923096,280.045166016,252.787490845,273.611297607,-301.750091553,346.513305664,253.186904907,273.621490479,1394.47460938,125.125854492,240.928863525,273.525634766,513.680236816,297.4168396,244.623123169,273.578460693,149.084335327,207.54574585,248.883758545,273.875152588,-645.57611084,221.054626465,252.645645142,273.413818359,-645.57611084,440.380126953,253.323745728,273.493438721,-645.57611084,303.11895752,253.852249146,273.483886719,1020.54614258
608000.0,2067200.0,-301.750091553,346.513305664,253.186904907,273.621490479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-645.57611084,316.490478516,253.516952515,273.477020264,0.0,0.0,0.0,0.0,513.680236816,297.4168396,244.623123169,273.578460693,149.084335327,207.54574585,248.883758545,273.875152588,-592.99041748,293.691955566,251.871765137,274.196502686,-301.750091553,296.807983398,252.452346802,273.557617188,-301.750091553,441.458465576,252.992660522,273.637237549,-301.750091553,348.93737793,253.617172241,273.628051758,410.149047852
-364800.0,1945600.0,-282.81842041,459.900390625,254.094787598,272.242797852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.062652588,642.378540039,254.150115967,272.079437256,0.0,0.0,0.0,0.0,229.680038452,443.551177979,251.78086853,272.60055542,-383.329071045,641.50402832,253.235351562,272.530334473,-738.357055664,467.823364258,252.725311279,272.5519104,1041.94274902,272.921844482,246.026229858,272.594329834,-282.81842041,170.394927979,252.256546021,272.339294434,-282.81842041,457.925354004,254.517105103,272.432769775,-282.81842041,85.5330352783,251.814605713,272.444519043,440.217102051
-243200.0,1945600.0,229.680038452,443.551177979,251.78086853,272.60055542,0.0,0.0,0.0,0.0,-273.062652588,642.378540039,254.150115967,272.079437256,-342.84765625,765.739135742,252.875213623,272.4503479,-282.81842041,459.900390625,254.094787598,272.242797852,432.447662354,689.510070801,247.166748047,272.548400879,-738.357055664,467.823364258,252.725311279,272.5519104,1041.94274902,272.921844482,246.026229858,272.594329834,17.7332897186,313.00177002,240.408798218,272.614105225,229.680038452,163.986907959,250.03578186,272.447052002,229.680038452,490.344604492,252.045776367,272.532440186,229.680038452,92.080368042,250.085037231,272.476654053,779.690002441
