x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2070,precipitation_2070,air_temperature_2070,ocean_temperature_2070,bed_rock_elevation_2071,precipitation_2071,air_temperature_2071,ocean_temperature_2071,bed_rock_elevation_2072,precipitation_2072,air_temperature_2072,ocean_temperature_2072,ice_thickness
-364800.0,2067200.0,-352.140380859,589.687011719,266.8515625,273.123657227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.036895752,671.455688477,258.096923828,273.35269165,0.0,0.0,0.0,0.0,-283.035491943,435.968322754,257.837890625,273.033691406,229.045135498,513.272949219,255.295089722,273.443359375,-352.140380859,590.743041992,265.938537598,272.901245117,-352.140380859,584.910705566,266.974822998,272.876586914,-352.140380859,323.268249512,265.78237915,273.058380127,123.612930298
-243200.0,2067200.0,-273.036895752,671.455688477,258.096923828,273.35269165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352.140380859,589.687011719,266.8515625,273.123657227,-342.850189209,778.81817627,256.405578613,273.225341797,-283.035491943,435.968322754,257.837890625,273.033691406,229.045135498,513.272949219,255.295089722,273.443359375,431.59588623,829.082824707,250.528625488,273.520446777,-273.036895752,644.786560059,257.395568848,273.054107666,-273.036895752,744.211181641,258.201202393,272.990112305,-273.036895752,301.82522583,256.296508789,273.228607178,755.591247559
-121600.0,2067200.0,-342.850189209,778.81817627,256.405578613,273.225341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.036895752,671.455688477,258.096923828,273.35269165,-707.476196289,500.282836914,255.495361328,273.108642578,229.045135498,513.272949219,255.295089722,273.443359375,431.59588623,829.082824707,250.528625488,273.520446777,474.92791748,546.015136719,251.480255127,273.907348633,-342.850189209,721.592712402,255.993850708,273.076202393,-342.850189209,796.648986816,256.50302124,273.118591309,-342.850189209,361.022888184,255.068603516,273.176239014,453.334503174
0.0,2067200.0,-707.476196289,500.282836914,255.495361328,273.108642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.850189209,778.81817627,256.405578613,273.225341797,-355.643280029,534.898925781,256.864868164,273.973968506,431.59588623,829.082824707,250.528625488,273.520446777,474.92791748,546.015136719,251.480255127,273.907348633,1869.50183105,374.142944336,245.219070435,274.192321777,-707.476196289,406.429321289,255.187393188,273.022277832,-707.476196289,390.4715271,255.324417114,273.046142578,-707.476196289,77.6470336914,254.442810059,273.078521729,223.763122559
121600.0,2067200.0,-355.643280029,534.898925781,256.864868164,273.973968506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.476196289,500.282836914,255.495361328,273.108642578,0.0,0.0,0.0,0.0,474.92791748,546.015136719,251.480255127,273.907348633,1869.50183105,374.142944336,245.219070435,274.192321777,2461.89477539,482.908569336,243.367126465,274.335968018,-355.643280029,312.056335449,256.533996582,273.846496582,-355.643280029,382.488952637,256.604949951,273.909057617,-355.643280029,119.676635742,255.971069336,273.920379639,474.659118652
364800.0,2067200.0,186.742538452,545.896484375,256.563293457,274.884490967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-643.465026855,706.338012695,257.173339844,273.926025391,2461.89477539,482.908569336,243.367126465,274.335968018,1395.54528809,382.132141113,244.525390625,274.614562988,514.710876465,612.411621094,248.241790771,274.729248047,186.742538452,321.674346924,256.110351562,274.475341797,186.742538452,379.434020996,256.120910645,274.567779541,186.742538452,232.876419067,255.711288452,274.800445557,604.299865723
486400.0,2067200.0,-643.465026855,706.338012695,257.173339844,273.926025391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.742538452,545.896484375,256.563293457,274.884490967,-299.161865234,768.577148438,257.074645996,274.072967529,1395.54528809,382.132141113,244.525390625,274.614562988,514.710876465,612.411621094,248.241790771,274.729248047,150.962142944,590.297485352,252.358078003,275.158599854,-643.465026855,422.205078125,256.689178467,273.851715088,-643.465026855,516.032287598,256.671386719,273.89276123,-643.465026855,403.071838379,256.309661865,273.907592773,964.740600586
608000.0,2067200.0,-299.161865234,768.577148438,257.074645996,274.072967529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-643.465026855,706.338012695,257.173339844,273.926025391,0.0,0.0,0.0,0.0,514.710876465,612.411621094,248.241790771,274.729248047,150.962142944,590.297485352,252.358078003,275.158599854,-590.519226074,645.064208984,255.330062866,274.633911133,-299.161865234,461.32043457,256.592773438,274.004486084,-299.161865234,598.350097656,256.458496094,274.0440979,-299.161865234,466.98526001,256.32635498,274.056976318,392.194000244
-364800.0,1945600.0,-283.035491943,435.968322754,257.837890625,273.033691406,0.0,0.0,0.0,0.0,-352.140380859,589.687011719,266.8515625,273.123657227,-273.036895752,671.455688477,258.096923828,273.35269165,0.0,0.0,0.0,0.0,229.045135498,513.272949219,255.295089722,273.443359375,-383.199951172,547.31072998,257.699707031,273.242675781,-738.505310059,498.593719482,256.090576172,273.267700195,1041.50878906,321.147918701,249.261703491,273.332672119,-283.035491943,414.089813232,257.211791992,272.879577637,-283.035491943,397.862182617,258.03125,272.878173828,-283.035491943,192.443710327,256.025512695,273.003295898,460.877044678
-243200.0,1945600.0,229.045135498,513.272949219,255.295089722,273.443359375,-352.140380859,589.687011719,266.8515625,273.123657227,-273.036895752,671.455688477,258.096923828,273.35269165,-342.850189209,778.81817627,256.405578613,273.225341797,-283.035491943,435.968322754,257.837890625,273.033691406,431.59588623,829.082824707,250.528625488,273.520446777,-738.505310059,498.593719482,256.090576172,273.267700195,1041.50878906,321.147918701,249.261703491,273.332672119,17.2938938141,402.707397461,243.741653442,273.543457031,229.045135498,445.746704102,254.708984375,273.004241943,229.045135498,566.224609375,255.297363281,273.139923096,229.045135498,208.338134766,253.511459351,273.254669189,793.32409668
