x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2030,precipitation_2030,air_temperature_2030,ocean_temperature_2030,bed_rock_elevation_2031,precipitation_2031,air_temperature_2031,ocean_temperature_2031,bed_rock_elevation_2032,precipitation_2032,air_temperature_2032,ocean_temperature_2032,ice_thickness
-243200.0,2067200.0,-273.062652588,535.128234863,255.376464844,272.498657227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.84765625,732.144287109,254.074768066,272.633209229,-282.81842041,232.712265015,254.822845459,272.426300049,229.680038452,326.483795166,252.481048584,272.725982666,432.447662354,637.385009766,247.92918396,272.721710205,-273.062652588,613.076843262,253.947402954,272.302947998,-273.062652588,477.342010498,251.772140503,272.623657227,-273.062652588,523.436279297,254.374023438,272.10546875,742.78125
-121600.0,2067200.0,-342.84765625,732.144287109,254.074768066,272.633209229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.062652588,535.128234863,255.376464844,272.498657227,-707.792785645,530.591491699,253.181121826,272.799499512,229.680038452,326.483795166,252.481048584,272.725982666,432.447662354,637.385009766,247.92918396,272.721710205,475.287567139,394.00012207,248.826629639,272.974975586,-342.84765625,649.380737305,252.694152832,272.54598999,-342.84765625,595.044677734,250.709625244,272.685424805,-342.84765625,675.961547852,253.328491211,272.46395874,468.800476074
0.0,2067200.0,-707.792785645,530.591491699,253.181121826,272.799499512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.84765625,732.144287109,254.074768066,272.633209229,-359.029693604,499.029754639,254.547363281,273.405548096,432.447662354,637.385009766,247.92918396,272.721710205,475.287567139,394.00012207,248.826629639,272.974975586,1868.54907227,307.834686279,242.631332397,273.257904053,-707.792785645,400.086517334,251.956726074,272.757171631,-707.792785645,369.402923584,250.131500244,272.793701172,-707.792785645,437.537353516,252.626449585,272.753051758,326.242828369
121600.0,2067200.0,-359.029693604,499.029754639,254.547363281,273.405548096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.792785645,530.591491699,253.181121826,272.799499512,-435.70526123,701.104431152,253.389633179,273.739196777,475.287567139,394.00012207,248.826629639,272.974975586,1868.54907227,307.834686279,242.631332397,273.257904053,2460.37548828,444.815765381,240.949905396,273.459991455,-359.029693604,292.415039062,253.41444397,273.275695801,-359.029693604,268.798461914,251.892974854,273.384613037,-359.029693604,329.416229248,254.056381226,273.246520996,785.837097168
243200.0,2067200.0,-435.70526123,701.104431152,253.389633179,273.739196777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359.029693604,499.029754639,254.547363281,273.405548096,184.139923096,568.103149414,254.285308838,273.826599121,1868.54907227,307.834686279,242.631332397,273.257904053,2460.37548828,444.815765381,240.949905396,273.459991455,1394.47460938,336.016235352,242.184463501,273.632629395,-435.70526123,420.475769043,252.375152588,273.652557373,-435.70526123,404.756835938,251.004699707,273.716522217,-435.70526123,482.630462646,252.968994141,273.653747559,303.933349609
364800.0,2067200.0,184.139923096,568.103149414,254.285308838,273.826599121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-435.70526123,701.104431152,253.389633179,273.739196777,-645.57611084,656.624023438,255.206695557,273.566864014,2460.37548828,444.815765381,240.949905396,273.459991455,1394.47460938,336.016235352,242.184463501,273.632629395,513.680236816,603.43347168,245.9090271,273.743835449,184.139923096,225.204650879,253.303527832,273.660766602,184.139923096,228.207061768,251.990631104,273.573425293,184.139923096,325.036499023,253.871368408,273.556549072,622.094726562
486400.0,2067200.0,-645.57611084,656.624023438,255.206695557,273.566864014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.139923096,568.103149414,254.285308838,273.826599121,-301.750091553,715.197265625,255.02545166,273.71194458,1394.47460938,336.016235352,242.184463501,273.632629395,513.680236816,603.43347168,245.9090271,273.743835449,149.084335327,590.329223633,250.241226196,274.032470703,-645.57611084,255.743255615,254.10874939,273.487304688,-645.57611084,248.498855591,252.859161377,273.492431641,-645.57611084,394.047485352,254.8359375,273.497039795,1015.63415527
608000.0,2067200.0,-301.750091553,715.197265625,255.02545166,273.71194458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-645.57611084,656.624023438,255.206695557,273.566864014,0.0,0.0,0.0,0.0,513.680236816,603.43347168,245.9090271,273.743835449,149.084335327,590.329223633,250.241226196,274.032470703,-592.99041748,678.49987793,253.481643677,274.286010742,-301.750091553,295.607330322,253.752716064,273.62701416,-301.750091553,264.563415527,252.672607422,273.632354736,-301.750091553,445.393066406,254.720840454,273.641448975,405.431488037
-364800.0,1945600.0,-282.81842041,232.712265015,254.822845459,272.426300049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.062652588,535.128234863,255.376464844,272.498657227,0.0,0.0,0.0,0.0,229.680038452,326.483795166,252.481048584,272.725982666,-383.329071045,415.66317749,253.835220337,272.684082031,-738.357055664,271.536621094,252.988952637,272.703277588,1041.94274902,169.864425659,246.161941528,272.807159424,-282.81842041,407.519775391,253.779067993,272.41192627,-282.81842041,272.090698242,251.84274292,272.504516602,-282.81842041,231.870895386,253.975418091,272.29019165,444.595916748
-243200.0,1945600.0,229.680038452,326.483795166,252.481048584,272.725982666,0.0,0.0,0.0,0.0,-273.062652588,535.128234863,255.376464844,272.498657227,-342.84765625,732.144287109,254.074768066,272.633209229,-282.81842041,232.712265015,254.822845459,272.426300049,432.447662354,637.385009766,247.92918396,272.721710205,-738.357055664,271.536621094,252.988952637,272.703277588,1041.94274902,169.864425659,246.161941528,272.807159424,17.7332897186,289.058868408,240.809463501,272.80166626,229.680038452,373.394287109,251.639312744,272.518096924,229.680038452,265.026428223,249.6459198,272.580932617,229.680038452,273.625366211,251.795257568,272.593444824,780.930908203
-121600.0,1945600.0,432.447662354,637.385009766,247.92918396,272.721710205,-273.062652588,535.128234863,255.376464844,272.498657227,-342.84765625,732.144287109,254.074768066,272.633209229,-707.792785645,530.591491699,253.181121826,272.799499512,229.680038452,326.483795166,252.481048584,272.725982666,475.287567139,394.00012207,248.826629639,272.974975586,1041.94274902,169.864425659,246.161941528,272.807159424,17.7332897186,289.058868408,240.809463501,272.80166626,251.106033325,228.329406738,238.679122925,272.986206055,432.447662354,536.624694824,247.067825317,272.584838867,432.447662354,502.896789551,244.961532593,272.680297852,432.447662354,570.13092041,247.266036987,272.528076172,847.172668457
0.0,1945600.0,475.287567139,394.00012207,248.826629639,272.974975586,-342.84765625,732.144287109,254.074768066,272.633209229,-707.792785645,530.591491699,253.181121826,272.799499512,-359.029693604,499.029754639,254.547363281,273.405548096,432.447662354,637.385009766,247.92918396,272.721710205,1868.54907227,307.834686279,242.631332397,273.257904053,17.7332897186,289.058868408,240.809463501,272.80166626,251.106033325,228.329406738,238.679122925,272.986206055,1086.70251465,145.504821777,235.560775757,273.134124756,475.287567139,317.505554199,248.058639526,272.853912354,475.287567139,268.836425781,246.160369873,272.82208252,475.287567139,327.592010498,248.353286743,272.778411865,771.308044434
121600.0,1945600.0,1868.54907227,307.834686279,242.631332397,273.257904053,-707.792785645,530.591491699,253.181121826,272.799499512,-359.029693604,499.029754639,254.547363281,273.405548096,-435.70526123,701.104431152,253.389633179,273.739196777,475.287567139,394.00012207,248.826629639,272.974975586,2460.37548828,444.815765381,240.949905396,273.459991455,251.106033325,228.329406738,238.679122925,272.986206055,1086.70251465,145.504821777,235.560775757,273.134124756,617.989257812,165.266525269,232.554977417,273.296875,1868.54907227,178.25894165,241.936569214,273.144989014,1868.54907227,132.595214844,240.18157959,273.09765625,1868.54907227,208.059158325,242.251739502,273.077453613,394.259429932
243200.0,1945600.0,2460.37548828,444.815765381,240.949905396,273.459991455,-359.029693604,499.029754639,254.547363281,273.405548096,-435.70526123,701.104431152,253.389633179,273.739196777,184.139923096,568.103149414,254.285308838,273.826599121,1868.54907227,307.834686279,242.631332397,273.257904053,1394.47460938,336.016235352,242.184463501,273.632629395,1086.70251465,145.504821777,235.560775757,273.134124756,617.989257812,165.266525269,232.554977417,273.296875,697.975708008,200.879150391,233.930160522,273.462860107,2460.37548828,249.947479248,240.067260742,273.369262695,2460.37548828,238.737319946,238.554824829,273.31451416,2460.37548828,315.11630249,240.418441772,273.31552124,210.23449707
364800.0,1945600.0,1394.47460938,336.016235352,242.184463501,273.632629395,-435.70526123,701.104431152,253.389633179,273.739196777,184.139923096,568.103149414,254.285308838,273.826599121,-645.57611084,656.624023438,255.206695557,273.566864014,2460.37548828,444.815765381,240.949905396,273.459991455,513.680236816,603.43347168,245.9090271,273.743835449,617.989257812,165.266525269,232.554977417,273.296875,697.975708008,200.879150391,233.930160522,273.462860107,1534.85339355,346.206787109,236.067520142,273.626068115,1394.47460938,92.6820678711,241.226608276,273.516357422,1394.47460938,108.583778381,239.90927124,273.430725098,1394.47460938,187.350067139,241.623336792,273.451629639,707.756469727
486400.0,1945600.0,513.680236816,603.43347168,245.9090271,273.743835449,184.139923096,568.103149414,254.285308838,273.826599121,-645.57611084,656.624023438,255.206695557,273.566864014,-301.750091553,715.197265625,255.02545166,273.71194458,1394.47460938,336.016235352,242.184463501,273.632629395,149.084335327,590.329223633,250.241226196,274.032470703,697.975708008,200.879150391,233.930160522,273.462860107,1534.85339355,346.206787109,236.067520142,273.626068115,1525.76501465,436.049804688,241.151748657,273.831695557,513.680236816,269.594024658,244.993927002,273.568847656,513.680236816,278.768310547,243.842926025,273.503875732,513.680236816,415.562316895,245.434005737,273.521209717,1232.11230469
