x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2058,precipitation_2058,air_temperature_2058,ocean_temperature_2058,bed_rock_elevation_2059,precipitation_2059,air_temperature_2059,ocean_temperature_2059,bed_rock_elevation_2060,precipitation_2060,air_temperature_2060,ocean_temperature_2060,ice_thickness
-364800.0,2067200.0,-352.279754639,479.660522461,263.704284668,272.868347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,403.460388184,255.435134888,273.074676514,0.0,0.0,0.0,0.0,-283.138397217,261.34197998,255.151306152,272.82711792,229.101867676,214.519577026,253.125457764,272.891082764,-352.279754639,645.357910156,264.726074219,272.652130127,-352.279754639,574.555541992,265.813812256,272.859344482,-352.279754639,460.803833008,263.360168457,272.783172607,186.97354126
-243200.0,2067200.0,-273.185760498,403.460388184,255.435134888,273.074676514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352.279754639,479.660522461,263.704284668,272.868347168,-342.939575195,488.956054688,254.390731812,273.079650879,-283.138397217,261.34197998,255.151306152,272.82711792,229.101867676,214.519577026,253.125457764,272.891082764,431.719024658,446.1796875,248.728851318,273.045898438,-273.185760498,659.907897949,256.722045898,272.797088623,-273.185760498,529.217773438,256.67401123,273.02230835,-273.185760498,381.477722168,254.863006592,272.900848389,752.53125
-121600.0,2067200.0,-342.939575195,488.956054688,254.390731812,273.079650879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.185760498,403.460388184,255.435134888,273.074676514,-707.554443359,313.749511719,253.923171997,272.996459961,229.101867676,214.519577026,253.125457764,272.891082764,431.719024658,446.1796875,248.728851318,273.045898438,474.931243896,258.256469727,249.842285156,273.376739502,-342.939575195,799.697570801,255.229003906,272.879577637,-342.939575195,573.078125,254.989105225,273.01675415,-342.939575195,516.775756836,253.796066284,272.984161377,459.308746338
0.0,2067200.0,-707.554443359,313.749511719,253.923171997,272.996459961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.939575195,488.956054688,254.390731812,273.079650879,-356.683135986,199.764526367,255.507354736,273.846160889,431.719024658,446.1796875,248.728851318,273.045898438,474.931243896,258.256469727,249.842285156,273.376739502,1869.20385742,164.478042603,243.880706787,273.624389648,-707.554443359,534.109008789,254.397384644,272.912994385,-707.554443359,353.017089844,254.120178223,272.960845947,-707.554443359,298.450897217,253.29486084,272.949829102,245.986251831
121600.0,2067200.0,-356.683135986,199.764526367,255.507354736,273.846160889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.554443359,313.749511719,253.923171997,272.996459961,0.0,0.0,0.0,0.0,474.931243896,258.256469727,249.842285156,273.376739502,1869.20385742,164.478042603,243.880706787,273.624389648,2461.46948242,296.082244873,242.345779419,273.787322998,-356.683135986,427.30682373,255.709701538,273.681945801,-356.683135986,228.777282715,255.437347412,273.78112793,-356.683135986,190.454193115,254.919754028,273.752868652,601.885498047
364800.0,2067200.0,186.058410645,291.871063232,255.665435791,274.379669189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,370.120178223,256.626159668,273.834136963,2461.46948242,296.082244873,242.345779419,273.787322998,1395.2364502,207.917724609,243.645797729,274.077362061,514.409973145,458.046356201,247.631530762,274.227874756,186.058410645,421.455566406,255.467971802,274.298339844,186.058410645,221.830169678,255.324554443,274.444976807,186.058410645,267.790344238,254.965911865,274.225769043,608.633544922
486400.0,2067200.0,-644.058837891,370.120178223,256.626159668,273.834136963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.058410645,291.871063232,255.665435791,274.379669189,-299.899719238,440.19543457,256.838378906,273.982910156,1395.2364502,207.917724609,243.645797729,274.077362061,514.409973145,458.046356201,247.631530762,274.227874756,150.4427948,447.613708496,252.107055664,274.582336426,-644.058837891,507.528564453,256.130737305,273.747528076,-644.058837891,326.914550781,255.952423096,273.777160645,-644.058837891,380.214569092,255.848129272,273.778564453,977.861572266
608000.0,2067200.0,-299.899719238,440.19543457,256.838378906,273.982910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.058837891,370.120178223,256.626159668,273.834136963,0.0,0.0,0.0,0.0,514.409973145,458.046356201,247.631530762,274.227874756,150.4427948,447.613708496,252.107055664,274.582336426,-591.187133789,523.369995117,255.514846802,274.547485352,-299.899719238,563.981994629,256.115234375,273.898590088,-299.899719238,403.809783936,255.932037354,273.925598145,-299.899719238,498.489929199,255.96572876,273.928375244,389.10357666
-364800.0,1945600.0,-283.138397217,261.34197998,255.151306152,272.82711792,0.0,0.0,0.0,0.0,-352.279754639,479.660522461,263.704284668,272.868347168,-273.185760498,403.460388184,255.435134888,273.074676514,0.0,0.0,0.0,0.0,229.101867676,214.519577026,253.125457764,272.891082764,-383.368621826,416.913482666,254.278884888,273.052337646,-738.620666504,293.387481689,253.718276978,273.074523926,1041.51989746,147.854156494,247.14414978,272.954711914,-283.138397217,390.696716309,256.444366455,272.661193848,-283.138397217,338.927703857,256.713500977,272.802124023,-283.138397217,224.758575439,254.524017334,272.800201416,470.908355713
-243200.0,1945600.0,229.101867676,214.519577026,253.125457764,272.891082764,-352.279754639,479.660522461,263.704284668,272.868347168,-273.185760498,403.460388184,255.435134888,273.074676514,-342.939575195,488.956054688,254.390731812,273.079650879,-283.138397217,261.34197998,255.151306152,272.82711792,431.719024658,446.1796875,248.728851318,273.045898438,-738.620666504,293.387481689,253.718276978,273.074523926,1041.51989746,147.854156494,247.14414978,272.954711914,17.3202571869,200.518600464,241.735717773,273.106048584,229.101867676,416.073516846,253.679901123,272.844512939,229.101867676,269.729705811,253.829910278,273.034637451,229.101867676,234.215927124,252.48248291,272.855072021,789.410339355
