x_coordinate,y_coordinate,bed_rock_elevation,precipitation,air_temperature,ocean_temperature,upper_left_bed_rock_elevation,upper_left_precipitation,upper_left_air_temperature,upper_left_ocean_temperature,top_bed_rock_elevation,top_precipitation,top_air_temperature,top_ocean_temperature,upper_right_bed_rock_elevation,upper_right_precipitation,upper_right_air_temperature,upper_right_ocean_temperature,left_bed_rock_elevation,left_precipitation,left_air_temperature,left_ocean_temperature,right_bed_rock_elevation,right_precipitation,right_air_temperature,right_ocean_temperature,lower_left_bed_rock_elevation,lower_left_precipitation,lower_left_air_temperature,lower_left_ocean_temperature,bottom_bed_rock_elevation,bottom_precipitation,bottom_air_temperature,bottom_ocean_temperature,lower_right_bed_rock_elevation,lower_right_precipitation,lower_right_air_temperature,lower_right_ocean_temperature,bed_rock_elevation_2020,precipitation_2020,air_temperature_2020,ocean_temperature_2020,bed_rock_elevation_2021,precipitation_2021,air_temperature_2021,ocean_temperature_2021,bed_rock_elevation_2022,precipitation_2022,air_temperature_2022,ocean_temperature_2022,ice_thickness
-243200.0,2067200.0,-273.118438721,269.794555664,251.733596802,272.513366699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,378.780578613,250.725524902,272.607147217,-282.730438232,109.743850708,251.695526123,272.438690186,229.827178955,69.0845794678,249.529281616,272.435455322,432.628936768,297.638549805,244.751083374,272.594787598,-273.118438721,274.61807251,251.1431427,272.569519043,-273.118438721,694.302368164,253.396392822,272.05456543,-273.118438721,516.343383789,253.371459961,272.510345459,740.426086426
-121600.0,2067200.0,-343.003112793,378.780578613,250.725524902,272.607147217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,269.794555664,251.733596802,272.513366699,-707.978820801,236.751159668,250.085876465,272.7394104,229.827178955,69.0845794678,249.529281616,272.435455322,432.628936768,297.638549805,244.751083374,272.594787598,475.364776611,160.424865723,245.802505493,272.731994629,-343.003112793,376.364501953,249.994003296,272.651733398,-343.003112793,793.204956055,252.335540771,272.396392822,-343.003112793,604.263122559,252.25100708,272.604156494,466.868530273
0.0,2067200.0,-707.978820801,236.751159668,250.085876465,272.7394104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.003112793,378.780578613,250.725524902,272.607147217,-359.786651611,159.538925171,251.600372314,273.359191895,432.628936768,297.638549805,244.751083374,272.594787598,475.364776611,160.424865723,245.802505493,272.731994629,1868.30334473,54.737449646,239.58392334,273.032196045,-707.978820801,236.242752075,249.36340332,272.757141113,-707.978820801,540.634643555,251.574798584,272.686096191,-707.978820801,416.207305908,251.329467773,272.738098145,364.18963623
121600.0,2067200.0,-359.786651611,159.538925171,251.600372314,273.359191895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707.978820801,236.751159668,250.085876465,272.7394104,-439.278869629,288.006774902,250.615570068,273.690979004,475.364776611,160.424865723,245.802505493,272.731994629,1868.30334473,54.737449646,239.58392334,273.032196045,2459.96337891,136.281814575,237.787734985,273.270965576,-359.786651611,154.121337891,251.038818359,273.399780273,-359.786651611,426.26361084,252.981445312,273.147125244,-359.786651611,348.432220459,252.625183105,273.357574463,818.589233398
243200.0,2067200.0,-439.278869629,288.006774902,250.615570068,273.690979004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359.786651611,159.538925171,251.600372314,273.359191895,183.40864563,132.81690979,251.654205322,273.530731201,1868.30334473,54.737449646,239.58392334,273.032196045,2459.96337891,136.281814575,237.787734985,273.270965576,1394.18005371,13.9029464722,239.192611694,273.39666748,-439.278869629,264.175140381,249.864318848,273.723907471,-439.278869629,513.839477539,251.814788818,273.57220459,-439.278869629,485.587127686,251.508285522,273.687652588,486.569854736
364800.0,2067200.0,183.40864563,132.81690979,251.654205322,273.530731201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-439.278869629,288.006774902,250.615570068,273.690979004,-646.074645996,183.906570435,252.616760254,273.488098145,2459.96337891,136.281814575,237.787734985,273.270965576,1394.18005371,13.9029464722,239.192611694,273.39666748,513.421081543,198.761322021,243.126876831,273.496124268,183.40864563,90.188583374,250.750473022,273.58416748,183.40864563,330.37310791,252.608200073,273.468841553,183.40864563,313.612182617,252.402496338,273.544525146,629.35345459
486400.0,2067200.0,-646.074645996,183.906570435,252.616760254,273.488098145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.40864563,132.81690979,251.654205322,273.530731201,-302.341949463,229.566421509,252.460739136,273.632232666,1394.18005371,13.9029464722,239.192611694,273.39666748,513.421081543,198.761322021,243.126876831,273.496124268,148.647033691,98.239364624,247.779876709,273.761413574,-646.074645996,142.104187012,251.588256836,273.501800537,-646.074645996,355.610351562,253.47492981,273.44039917,-646.074645996,345.804077148,253.378356934,273.476013184,1024.78112793
608000.0,2067200.0,-302.341949463,229.566421509,252.460739136,273.632232666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-646.074645996,183.906570435,252.616760254,273.488098145,0.0,0.0,0.0,0.0,513.421081543,198.761322021,243.126876831,273.496124268,148.647033691,98.239364624,247.779876709,273.761413574,-593.490539551,209.2447052,251.09173584,274.205718994,-302.341949463,181.96963501,251.384429932,273.64175415,-302.341949463,371.807312012,253.051345825,273.584747314,-302.341949463,366.157196045,253.156494141,273.618103027,412.886810303
-364800.0,1945600.0,-282.730438232,109.743850708,251.695526123,272.438690186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.118438721,269.794555664,251.733596802,272.513366699,0.0,0.0,0.0,0.0,229.827178955,69.0845794678,249.529281616,272.435455322,-383.442077637,340.584533691,250.641174316,272.692749023,-738.273742676,177.388763428,250.408218384,272.711456299,1042.06860352,27.0031890869,243.710174561,272.490020752,-282.730438232,165.662689209,251.208145142,272.470397949,-282.730438232,391.196960449,253.244857788,272.305511475,-282.730438232,281.683624268,252.98638916,272.393920898,438.148620605
-243200.0,1945600.0,229.827178955,69.0845794678,249.529281616,272.435455322,0.0,0.0,0.0,0.0,-273.118438721,269.794555664,251.733596802,272.513366699,-343.003112793,378.780578613,250.725524902,272.607147217,-282.730438232,109.743850708,251.695526123,272.438690186,432.628936768,297.638549805,244.751083374,272.594787598,-738.273742676,177.388763428,250.408218384,272.711456299,1042.06860352,27.0031890869,243.710174561,272.490020752,17.8515644073,69.1153106689,237.919235229,272.595397949,229.827178955,105.132522583,249.025588989,272.597564697,229.827178955,432.807128906,251.111953735,272.505950928,229.827178955,299.592163086,250.811889648,272.436462402,778.368164062
-121600.0,1945600.0,432.628936768,297.638549805,244.751083374,272.594787598,-273.118438721,269.794555664,251.733596802,272.513366699,-343.003112793,378.780578613,250.725524902,272.607147217,-707.978820801,236.751159668,250.085876465,272.7394104,229.827178955,69.0845794678,249.529281616,272.435455322,475.364776611,160.424865723,245.802505493,272.731994629,1042.06860352,27.0031890869,243.710174561,272.490020752,17.8515644073,69.1153106689,237.919235229,272.595397949,251.087356567,80.9990692139,235.864608765,272.699249268,432.628936768,322.004577637,244.329421997,272.673278809,432.628936768,696.748779297,246.535400391,272.468688965,432.628936768,528.129333496,245.962524414,272.599395752,841.447265625
0.0,1945600.0,475.364776611,160.424865723,245.802505493,272.731994629,-343.003112793,378.780578613,250.725524902,272.607147217,-707.978820801,236.751159668,250.085876465,272.7394104,-359.786651611,159.538925171,251.600372314,273.359191895,432.628936768,297.638549805,244.751083374,272.594787598,1868.30334473,54.737449646,239.58392334,273.032196045,17.8515644073,69.1153106689,237.919235229,272.595397949,251.087356567,80.9990692139,235.864608765,272.699249268,1086.55712891,25.3142242432,232.785690308,272.916687012,475.364776611,181.565383911,245.535308838,272.865692139,475.364776611,436.879272461,247.532562256,272.725952148,475.364776611,317.794006348,246.846054077,272.746673584,768.010314941
121600.0,1945600.0,1868.30334473,54.737449646,239.58392334,273.032196045,-707.978820801,236.751159668,250.085876465,272.7394104,-359.786651611,159.538925171,251.600372314,273.359191895,-439.278869629,288.006774902,250.615570068,273.690979004,475.364776611,160.424865723,245.802505493,272.731994629,2459.96337891,136.281814575,237.787734985,273.270965576,251.087356567,80.9990692139,235.864608765,272.699249268,1086.55712891,25.3142242432,232.785690308,272.916687012,617.781066895,19.8624420166,229.659790039,273.10333252,1868.30334473,60.2819442749,239.381454468,273.132446289,1868.30334473,266.720550537,241.344421387,273.032897949,1868.30334473,196.223648071,240.693466187,273.040863037,392.445465088
243200.0,1945600.0,2459.96337891,136.281814575,237.787734985,273.270965576,-359.786651611,159.538925171,251.600372314,273.359191895,-439.278869629,288.006774902,250.615570068,273.690979004,183.40864563,132.81690979,251.654205322,273.530731201,1868.30334473,54.737449646,239.58392334,273.032196045,1394.18005371,13.9029464722,239.192611694,273.39666748,1086.55712891,25.3142242432,232.785690308,272.916687012,617.781066895,19.8624420166,229.659790039,273.10333252,697.834716797,14.3264541626,230.879241943,273.26071167,2459.96337891,134.549865723,237.469116211,273.34475708,2459.96337891,319.664550781,239.49206543,273.281219482,2459.96337891,294.845153809,238.924484253,273.274871826,207.575683594
364800.0,1945600.0,1394.18005371,13.9029464722,239.192611694,273.39666748,-439.278869629,288.006774902,250.615570068,273.690979004,183.40864563,132.81690979,251.654205322,273.530731201,-646.074645996,183.906570435,252.616760254,273.488098145,2459.96337891,136.281814575,237.787734985,273.270965576,513.421081543,198.761322021,243.126876831,273.496124268,617.781066895,19.8624420166,229.659790039,273.10333252,697.834716797,14.3264541626,230.879241943,273.26071167,1534.78967285,71.4704055786,232.970535278,273.40524292,1394.18005371,2.24813079834,238.793334961,273.452270508,1394.18005371,171.275619507,240.650680542,273.390380859,1394.18005371,161.661209106,240.187866211,273.399505615,706.479919434
486400.0,1945600.0,513.421081543,198.761322021,243.126876831,273.496124268,183.40864563,132.81690979,251.654205322,273.530731201,-646.074645996,183.906570435,252.616760254,273.488098145,-302.341949463,229.566421509,252.460739136,273.632232666,1394.18005371,13.9029464722,239.192611694,273.39666748,148.647033691,98.239364624,247.779876709,273.761413574,697.834716797,14.3264541626,230.879241943,273.26071167,1534.78967285,71.4704055786,232.970535278,273.40524292,1525.73181152,102.575012207,238.294418335,273.589752197,513.421081543,194.204681396,242.63861084,273.504089355,513.421081543,354.820526123,244.285430908,273.44708252,513.421081543,342.646575928,243.998428345,273.491577148,1230.66540527
608000.0,1945600.0,148.647033691,98.239364624,247.779876709,273.761413574,-646.074645996,183.906570435,252.616760254,273.488098145,-302.341949463,229.566421509,252.460739136,273.632232666,0.0,0.0,0.0,0.0,513.421081543,198.761322021,243.126876831,273.496124268,-593.490539551,209.2447052,251.09173584,274.205718994,1534.78967285,71.4704055786,232.970535278,273.40524292,1525.73181152,102.575012207,238.294418335,273.589752197,583.036315918,55.1288070679,243.187347412,273.779418945,148.647033691,113.886604309,247.186828613,273.747894287,148.647033691,270.205078125,248.54838562,273.70791626,148.647033691,220.883224487,248.551254272,273.752838135,1249.70263672
729600.0,1945600.0,-593.490539551,209.2447052,251.09173584,274.205718994,-302.341949463,229.566421509,252.460739136,273.632232666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.647033691,98.239364624,247.779876709,273.761413574,0.0,0.0,0.0,0.0,1525.73181152,102.575012207,238.294418335,273.589752197,583.036315918,55.1288070679,243.187347412,273.779418945,-120.617256165,131.499420166,247.523803711,273.992340088,-593.490539551,218.187469482,250.358047485,274.206512451,-593.490539551,376.233703613,251.588058472,274.159057617,-593.490539551,308.548553467,251.83215332,274.192810059,378.528533936
972800.0,1945600.0,-205.721481323,265.198486328,253.94480896,273.91116333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-270.218353271,632.356567383,256.788482666,272.754302979,-120.617256165,131.499420166,247.523803711,273.992340088,-599.377502441,170.96585083,251.637588501,273.965942383,-355.599334717,85.7766189575,250.68788147,273.136077881,-205.721481323,217.12387085,253.04397583,273.828094482,-205.721481323,374.207855225,253.504013062,273.594024658,-205.721481323,328.430480957,254.439331055,273.846221924,240.471038818
1094400.0,1945600.0,-270.218353271,632.356567383,256.788482666,272.754302979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-205.721481323,265.198486328,253.94480896,273.91116333,-303.993682861,428.777374268,258.460388184,272.123657227,-599.377502441,170.96585083,251.637588501,273.965942383,-355.599334717,85.7766189575,250.68788147,273.136077881,-217.954025269,150.26739502,251.878799438,272.420928955,-270.218353271,587.196655273,255.791259766,272.564117432,-270.218353271,714.032348633,256.057769775,272.408416748,-270.218353271,684.176757812,257.107849121,272.652374268,298.126281738
