-3040000	3040000	0	NaN	4	877.080871582	294.11932373	9.96920996839e+36
-2918400	3040000	0	NaN	4	842.87109375	275.409484863	9.96920996839e+36
-2796800	3040000	0	NaN	4	841.866882324	274.868377686	9.96920996839e+36
-2675200	3040000	0	NaN	4	804.188537598	274.339782715	9.96920996839e+36
-2553600	3040000	0	NaN	4	768.894775391	273.83001709	9.96920996839e+36
-2432000	3040000	0	NaN	4	759.012390137	273.184204102	9.96920996839e+36
-2310400	3040000	0	NaN	4	748.12890625	272.508239746	9.96920996839e+36
-2188800	3040000	0	NaN	4	733.076538086	271.889343262	9.96920996839e+36
-2067200	3040000	0	NaN	4	738.13861084	271.177856445	9.96920996839e+36
-1945600	3040000	0	NaN	4	743.42364502	270.500183105	9.96920996839e+36
-1824000	3040000	0	NaN	4	722.637756348	269.905181885	9.96920996839e+36
-1702400	3040000	0	NaN	4	693.618652344	269.385101318	9.96920996839e+36
-1580800	3040000	0	NaN	4	672.855285645	268.914031982	9.96920996839e+36
-1459200	3040000	0	NaN	4	665.745910645	268.500091553	9.96920996839e+36
-1337600	3040000	0	NaN	4	658.020141602	268.263549805	273.650482178
-1216000	3040000	0	NaN	4	657.899902344	267.900848389	273.554473877
-1094400	3040000	0	NaN	4	658.555297852	267.375640869	273.486175537
-972800	3040000	0	NaN	4	658.907470703	266.916168213	273.443145752
-851200	3040000	0	NaN	4	671.728149414	266.563171387	273.405456543
-729600	3040000	0	NaN	4	702.761474609	266.272766113	273.385162354
-608000	3040000	0	NaN	4	727.896972656	266.033752441	273.384765625
-486400	3040000	0	NaN	4	724.268920898	265.84576416	273.387908936
-364800	3040000	0	NaN	4	704.277404785	265.670379639	273.387512207
-243200	3040000	0	NaN	4	687.319458008	265.519683838	273.385742188
-121600	3040000	0	NaN	4	678.171203613	265.459381104	273.383331299
0	3040000	0	NaN	4	662.03894043	265.422851562	273.406677246
121600	3040000	0	NaN	4	649.519042969	265.45401001	273.509887695
243200	3040000	0	NaN	4	654.529296875	265.569488525	273.596893311
364800	3040000	0	NaN	4	667.094238281	265.733581543	273.660217285
486400	3040000	0	NaN	4	668.005737305	265.898101807	273.758789062
608000	3040000	0	NaN	4	664.035888672	266.102752686	273.881347656
729600	3040000	0	NaN	4	659.104675293	266.36428833	274.009552002
851200	3040000	0	NaN	4	655.415100098	266.693237305	274.052490234
972800	3040000	0	NaN	4	651.602050781	267.134674072	274.08026123
1094400	3040000	0	NaN	4	649.069946289	267.654876709	274.155578613
1216000	3040000	0	NaN	4	664.986999512	268.243652344	274.284637451
1337600	3040000	0	NaN	4	686.181152344	268.786895752	274.427276611
1459200	3040000	0	NaN	4	723.35144043	269.185211182	9.96920996839e+36
1580800	3040000	0	NaN	4	777.721679688	269.483215332	9.96920996839e+36
1702400	3040000	0	NaN	4	819.622192383	269.789550781	9.96920996839e+36
1824000	3040000	0	NaN	4	843.142089844	270.246826172	9.96920996839e+36
1945600	3040000	0	NaN	4	858.098754883	270.809509277	9.96920996839e+36
2067200	3040000	0	NaN	4	852.50592041	271.385955811	9.96920996839e+36
2188800	3040000	0	NaN	4	837.864685059	271.968078613	9.96920996839e+36
2310400	3040000	0	NaN	4	829.518066406	272.484649658	9.96920996839e+36
2432000	3040000	0	NaN	4	816.895812988	272.969543457	9.96920996839e+36
2553600	3040000	0	NaN	4	811.914855957	273.399505615	9.96920996839e+36
2675200	3040000	0	NaN	4	824.765441895	273.711425781	9.96920996839e+36
2796800	3040000	0	NaN	4	864.723876953	273.854248047	9.96920996839e+36
2918400	3040000	0	NaN	4	920.75592041	273.808166504	9.96920996839e+36
3040000	3040000	0	NaN	4	1030.30432129	291.659545898	9.96920996839e+36
