-3040000	3040000	0	NaN	4	697.48449707	293.846130371	9.96920996839e+36
-2918400	3040000	0	NaN	4	663.051818848	275.226776123	9.96920996839e+36
-2796800	3040000	0	NaN	4	668.634887695	274.769348145	9.96920996839e+36
-2675200	3040000	0	NaN	4	680.887817383	274.228363037	9.96920996839e+36
-2553600	3040000	0	NaN	4	697.622131348	273.651123047	9.96920996839e+36
-2432000	3040000	0	NaN	4	710.518615723	272.981292725	9.96920996839e+36
-2310400	3040000	0	NaN	4	721.208740234	272.282562256	9.96920996839e+36
-2188800	3040000	0	NaN	4	720.752075195	271.678253174	9.96920996839e+36
-2067200	3040000	0	NaN	4	694.092285156	271.055511475	9.96920996839e+36
-1945600	3040000	0	NaN	4	664.668029785	270.485229492	9.96920996839e+36
-1824000	3040000	0	NaN	4	640.496826172	269.902008057	9.96920996839e+36
-1702400	3040000	0	NaN	4	618.289367676	269.324554443	9.96920996839e+36
-1580800	3040000	0	NaN	4	601.566345215	268.813781738	9.96920996839e+36
-1459200	3040000	0	NaN	4	583.842956543	268.425323486	9.96920996839e+36
-1337600	3040000	0	NaN	4	570.837585449	268.149078369	273.405456543
-1216000	3040000	0	NaN	4	577.157348633	267.829376221	273.315612793
-1094400	3040000	0	NaN	4	593.979309082	267.496917725	273.255340576
-972800	3040000	0	NaN	4	590.14630127	267.247009277	273.221588135
-851200	3040000	0	NaN	4	597.502502441	266.943023682	273.194793701
-729600	3040000	0	NaN	4	607.900085449	266.631958008	273.175415039
-608000	3040000	0	NaN	4	613.72857666	266.395111084	273.164245605
-486400	3040000	0	NaN	4	622.630737305	266.202636719	273.158996582
-364800	3040000	0	NaN	4	635.422912598	265.992492676	273.155761719
-243200	3040000	0	NaN	4	644.705688477	265.805480957	273.156494141
-121600	3040000	0	NaN	4	651.064819336	265.751373291	273.161651611
0	3040000	0	NaN	4	662.715270996	265.784606934	273.182922363
121600	3040000	0	NaN	4	678.091308594	265.894378662	273.261413574
243200	3040000	0	NaN	4	682.954467773	266.065795898	273.355407715
364800	3040000	0	NaN	4	676.127075195	266.306945801	273.417449951
486400	3040000	0	NaN	4	679.070678711	266.585968018	273.511688232
608000	3040000	0	NaN	4	685.101257324	266.923126221	273.645904541
729600	3040000	0	NaN	4	681.35168457	267.315734863	273.765594482
851200	3040000	0	NaN	4	670.43182373	267.744293213	273.711273193
972800	3040000	0	NaN	4	672.817565918	268.205047607	273.602081299
1094400	3040000	0	NaN	4	689.496765137	268.629669189	273.684051514
1216000	3040000	0	NaN	4	703.836364746	269.084838867	273.897674561
1337600	3040000	0	NaN	4	727.773864746	269.462860107	274.113616943
1459200	3040000	0	NaN	4	766.929260254	269.682037354	9.96920996839e+36
1580800	3040000	0	NaN	4	814.688110352	269.794219971	9.96920996839e+36
1702400	3040000	0	NaN	4	870.380981445	269.964569092	9.96920996839e+36
1824000	3040000	0	NaN	4	900.343994141	270.291748047	9.96920996839e+36
1945600	3040000	0	NaN	4	901.728515625	270.754638672	9.96920996839e+36
2067200	3040000	0	NaN	4	904.652099609	271.275817871	9.96920996839e+36
2188800	3040000	0	NaN	4	910.110351562	271.82623291	9.96920996839e+36
2310400	3040000	0	NaN	4	914.822021484	272.319671631	9.96920996839e+36
2432000	3040000	0	NaN	4	900.868408203	272.794036865	9.96920996839e+36
2553600	3040000	0	NaN	4	867.857971191	273.215942383	9.96920996839e+36
2675200	3040000	0	NaN	4	830.536376953	273.476074219	9.96920996839e+36
2796800	3040000	0	NaN	4	803.161437988	273.558410645	9.96920996839e+36
2918400	3040000	0	NaN	4	777.173156738	273.481750488	9.96920996839e+36
3040000	3040000	0	NaN	4	806.434692383	291.293457031	9.96920996839e+36
-3040000	2918400	0	NaN	4	672.234558105	275.628662109	9.96920996839e+36
