-3040000	3040000	0	NaN	4	746.931335449	293.288818359	9.96920996839e+36
-2918400	3040000	0	NaN	4	714.61730957	274.623840332	9.96920996839e+36
-2796800	3040000	0	NaN	4	723.166992188	274.109893799	9.96920996839e+36
-2675200	3040000	0	NaN	4	735.793518066	273.515045166	9.96920996839e+36
-2553600	3040000	0	NaN	4	741.484924316	272.872680664	9.96920996839e+36
-2432000	3040000	0	NaN	4	735.239074707	272.153167725	9.96920996839e+36
-2310400	3040000	0	NaN	4	717.11505127	271.440307617	9.96920996839e+36
-2188800	3040000	0	NaN	4	687.176269531	270.757202148	9.96920996839e+36
-2067200	3040000	0	NaN	4	649.887512207	270.082672119	9.96920996839e+36
-1945600	3040000	0	NaN	4	616.56640625	269.545227051	9.96920996839e+36
-1824000	3040000	0	NaN	4	595.253845215	269.058013916	9.96920996839e+36
-1702400	3040000	0	NaN	4	567.307312012	268.561523438	9.96920996839e+36
-1580800	3040000	0	NaN	4	534.629577637	268.026733398	9.96920996839e+36
-1459200	3040000	0	NaN	4	497.344665527	267.398956299	9.96920996839e+36
-1337600	3040000	0	NaN	4	468.283691406	266.896453857	273.038757324
-1216000	3040000	0	NaN	4	446.837524414	266.530426025	272.965270996
-1094400	3040000	0	NaN	4	448.617156982	266.252380371	272.909790039
-972800	3040000	0	NaN	4	482.822021484	266.022186279	272.867492676
-851200	3040000	0	NaN	4	523.54498291	265.745880127	272.832794189
-729600	3040000	0	NaN	4	540.930908203	265.469390869	272.802215576
-608000	3040000	0	NaN	4	530.996582031	265.244659424	272.771972656
-486400	3040000	0	NaN	4	511.333862305	265.08770752	272.74887085
-364800	3040000	0	NaN	4	500.914245605	264.989990234	272.730163574
-243200	3040000	0	NaN	4	498.264648438	264.946838379	272.723846436
-121600	3040000	0	NaN	4	508.470367432	264.898223877	272.741088867
0	3040000	0	NaN	4	518.902832031	264.825653076	272.762512207
121600	3040000	0	NaN	4	523.090087891	264.79498291	272.789001465
243200	3040000	0	NaN	4	523.113525391	264.822875977	272.842010498
364800	3040000	0	NaN	4	508.526977539	264.92489624	272.924743652
486400	3040000	0	NaN	4	502.099700928	265.054016113	273.040344238
608000	3040000	0	NaN	4	512.148254395	265.242797852	273.154205322
729600	3040000	0	NaN	4	525.772094727	265.501098633	273.244018555
851200	3040000	0	NaN	4	532.787658691	265.809570312	273.225616455
972800	3040000	0	NaN	4	543.750610352	266.212371826	273.167388916
1094400	3040000	0	NaN	4	573.23828125	266.681365967	273.301361084
1216000	3040000	0	NaN	4	594.709777832	267.145843506	273.526885986
1337600	3040000	0	NaN	4	613.521606445	267.606140137	273.719207764
1459200	3040000	0	NaN	4	627.869018555	268.054138184	9.96920996839e+36
1580800	3040000	0	NaN	4	636.888183594	268.532653809	9.96920996839e+36
1702400	3040000	0	NaN	4	650.85357666	269.003112793	9.96920996839e+36
1824000	3040000	0	NaN	4	671.409851074	269.516967773	9.96920996839e+36
1945600	3040000	0	NaN	4	707.792785645	270.043640137	9.96920996839e+36
2067200	3040000	0	NaN	4	754.164733887	270.549591064	9.96920996839e+36
2188800	3040000	0	NaN	4	791.361877441	271.057403564	9.96920996839e+36
2310400	3040000	0	NaN	4	820.068237305	271.484802246	9.96920996839e+36
2432000	3040000	0	NaN	4	845.060119629	271.848815918	9.96920996839e+36
2553600	3040000	0	NaN	4	869.324462891	272.135742188	9.96920996839e+36
2675200	3040000	0	NaN	4	890.249450684	272.316162109	9.96920996839e+36
2796800	3040000	0	NaN	4	899.596618652	272.381500244	9.96920996839e+36
2918400	3040000	0	NaN	4	892.604858398	272.321502686	9.96920996839e+36
3040000	3040000	0	NaN	4	924.33972168	290.151062012	9.96920996839e+36
-3040000	2918400	0	NaN	4	749.764221191	275.144958496	9.96920996839e+36
-2918400	2918400	0	NaN	4	752.734375	274.699951172	9.96920996839e+36
-2796800	2918400	0	NaN	4	749.961669922	274.210388184	9.96920996839e+36
-2675200	2918400	0	NaN	4	738.899780273	273.682830811	9.96920996839e+36
-2553600	2918400	0	NaN	4	733.238464355	273.050933838	9.96920996839e+36
-2432000	2918400	0	NaN	4	726.80065918	272.284698486	9.96920996839e+36
-2310400	2918400	0	NaN	4	704.113891602	271.561645508	9.96920996839e+36
-2188800	2918400	0	NaN	4	675.819335938	270.886413574	9.96920996839e+36
-2067200	2918400	0	NaN	4	649.81439209	270.180328369	9.96920996839e+36
-1945600	2918400	0	NaN	4	617.878356934	269.612304688	9.96920996839e+36
-1824000	2918400	0	NaN	4	583.814086914	269.101928711	9.96920996839e+36
-1702400	2918400	0	NaN	4	555.42980957	268.570373535	9.96920996839e+36
-1580800	2918400	0	NaN	4	529.329956055	268.01385498	273.252502441
-1459200	2918400	0	NaN	4	497.044647217	267.403503418	273.124694824
-1337600	2918400	0	NaN	4	469.581176758	266.943969727	273.028961182
-1216000	2918400	0	NaN	4	458.387298584	266.635375977	272.95223999
-1094400	2918400	0	NaN	4	464.936004639	266.388061523	272.895385742
-972800	2918400	0	NaN	4	487.873016357	266.163970947	272.854034424
-851200	2918400	0	NaN	4	513.968688965	265.867736816	272.816986084
