-3040000	3040000	0	NaN	4	744.666015625	293.447570801	9.96920996839e+36
-2918400	3040000	0	NaN	4	707.127380371	274.808319092	9.96920996839e+36
-2796800	3040000	0	NaN	4	702.597839355	274.383789062	9.96920996839e+36
-2675200	3040000	0	NaN	4	691.489501953	273.928405762	9.96920996839e+36
-2553600	3040000	0	NaN	4	681.437866211	273.40612793	9.96920996839e+36
-2432000	3040000	0	NaN	4	676.546813965	272.746643066	9.96920996839e+36
-2310400	3040000	0	NaN	4	673.562133789	272.020843506	9.96920996839e+36
-2188800	3040000	0	NaN	4	665.318664551	271.356719971	9.96920996839e+36
-2067200	3040000	0	NaN	4	654.91619873	270.702209473	9.96920996839e+36
-1945600	3040000	0	NaN	4	643.361816406	270.157684326	9.96920996839e+36
-1824000	3040000	0	NaN	4	649.01751709	269.63494873	9.96920996839e+36
-1702400	3040000	0	NaN	4	659.735107422	269.21282959	9.96920996839e+36
-1580800	3040000	0	NaN	4	660.422668457	268.86541748	9.96920996839e+36
-1459200	3040000	0	NaN	4	655.851196289	268.506561279	9.96920996839e+36
-1337600	3040000	0	NaN	4	640.601379395	268.25201416	273.288818359
-1216000	3040000	0	NaN	4	619.527832031	268.04876709	273.208496094
-1094400	3040000	0	NaN	4	599.471008301	267.877502441	273.15826416
-972800	3040000	0	NaN	4	583.114074707	267.755889893	273.128387451
-851200	3040000	0	NaN	4	568.92578125	267.614105225	273.106323242
-729600	3040000	0	NaN	4	568.694213867	267.46270752	273.090423584
-608000	3040000	0	NaN	4	586.102416992	267.327758789	273.079803467
-486400	3040000	0	NaN	4	595.648498535	267.191345215	273.074127197
-364800	3040000	0	NaN	4	585.612304688	267.020721436	273.066650391
-243200	3040000	0	NaN	4	567.616577148	266.820831299	273.061126709
-121600	3040000	0	NaN	4	550.252441406	266.684753418	273.065765381
0	3040000	0	NaN	4	535.18572998	266.606719971	273.08770752
121600	3040000	0	NaN	4	522.16998291	266.590637207	273.158477783
243200	3040000	0	NaN	4	513.197814941	266.570495605	273.265045166
364800	3040000	0	NaN	4	530.452758789	266.520812988	273.332427979
486400	3040000	0	NaN	4	542.851806641	266.467803955	273.433929443
608000	3040000	0	NaN	4	552.374938965	266.50982666	273.572235107
729600	3040000	0	NaN	4	562.895874023	266.649841309	273.715820312
851200	3040000	0	NaN	4	569.994262695	266.834747314	273.774017334
972800	3040000	0	NaN	4	570.104553223	267.096862793	273.813812256
1094400	3040000	0	NaN	4	577.188598633	267.474700928	273.873291016
1216000	3040000	0	NaN	4	593.41027832	267.921783447	273.938415527
1337600	3040000	0	NaN	4	625.354492188	268.407226562	274.041351318
1459200	3040000	0	NaN	4	663.3671875	268.854827881	9.96920996839e+36
1580800	3040000	0	NaN	4	695.495178223	269.261535645	9.96920996839e+36
1702400	3040000	0	NaN	4	717.821899414	269.657104492	9.96920996839e+36
1824000	3040000	0	NaN	4	751.306091309	270.139587402	9.96920996839e+36
1945600	3040000	0	NaN	4	796.652832031	270.674835205	9.96920996839e+36
2067200	3040000	0	NaN	4	852.46697998	271.196716309	9.96920996839e+36
