-3040000	3040000	0	NaN	4	827.88482666	293.359771729	9.96920996839e+36
-2918400	3040000	0	NaN	4	799.514404297	274.577087402	9.96920996839e+36
-2796800	3040000	0	NaN	4	805.852172852	274.014251709	9.96920996839e+36
-2675200	3040000	0	NaN	4	805.46081543	273.447143555	9.96920996839e+36
-2553600	3040000	0	NaN	4	785.49810791	272.925018311	9.96920996839e+36
-2432000	3040000	0	NaN	4	749.180725098	272.337188721	9.96920996839e+36
-2310400	3040000	0	NaN	4	711.057739258	271.641601562	9.96920996839e+36
-2188800	3040000	0	NaN	4	658.668701172	270.999206543	9.96920996839e+36
-2067200	3040000	0	NaN	4	622.819641113	270.295837402	9.96920996839e+36
-1945600	3040000	0	NaN	4	617.30078125	269.692565918	9.96920996839e+36
-1824000	3040000	0	NaN	4	610.743835449	269.269470215	9.96920996839e+36
-1702400	3040000	0	NaN	4	600.092834473	268.957427979	9.96920996839e+36
-1580800	3040000	0	NaN	4	595.458862305	268.617828369	9.96920996839e+36
-1459200	3040000	0	NaN	4	581.707458496	268.263549805	9.96920996839e+36
-1337600	3040000	0	NaN	4	546.138793945	268.164703369	273.651824951
-1216000	3040000	0	NaN	4	514.181152344	267.943359375	273.555450439
-1094400	3040000	0	NaN	4	499.349212646	267.456390381	273.481872559
-972800	3040000	0	NaN	4	503.006225586	266.992462158	273.432434082
-851200	3040000	0	NaN	4	524.772705078	266.612701416	273.392181396
-729600	3040000	0	NaN	4	549.444946289	266.365356445	273.369720459
-608000	3040000	0	NaN	4	571.366577148	266.213043213	273.364196777
-486400	3040000	0	NaN	4	580.741333008	266.141021729	273.364685059
-364800	3040000	0	NaN	4	582.483825684	266.088043213	273.366241455
-243200	3040000	0	NaN	4	585.16986084	266.034545898	273.36920166
-121600	3040000	0	NaN	4	583.605102539	266.032501221	273.370513916
0	3040000	0	NaN	4	578.989440918	266.071746826	273.394287109
121600	3040000	0	NaN	4	578.014465332	266.19039917	273.498809814
243200	3040000	0	NaN	4	587.60925293	266.332763672	273.600799561
364800	3040000	0	NaN	4	597.191467285	266.519927979	273.658111572
486400	3040000	0	NaN	4	602.75793457	266.74697876	273.741394043
608000	3040000	0	NaN	4	599.397277832	267.084411621	273.854553223
729600	3040000	0	NaN	4	600.814758301	267.479736328	273.986541748
851200	3040000	0	NaN	4	609.232116699	267.915710449	274.043212891
972800	3040000	0	NaN	4	615.15447998	268.481048584	274.080871582
1094400	3040000	0	NaN	4	621.543151855	269.063415527	274.153320312
1216000	3040000	0	NaN	4	620.933654785	269.58895874	274.273773193
1337600	3040000	0	NaN	4	629.26776123	270.004455566	274.414764404
1459200	3040000	0	NaN	4	662.993835449	270.218811035	9.96920996839e+36
1580800	3040000	0	NaN	4	721.277404785	270.280944824	9.96920996839e+36
1702400	3040000	0	NaN	4	776.753417969	270.380706787	9.96920996839e+36
1824000	3040000	0	NaN	4	822.307495117	270.662567139	9.96920996839e+36
1945600	3040000	0	NaN	4	846.421142578	271.103271484	9.96920996839e+36
2067200	3040000	0	NaN	4	856.689208984	271.608825684	9.96920996839e+36
2188800	3040000	0	NaN	4	876.564758301	272.137298584	9.96920996839e+36
2310400	3040000	0	NaN	4	906.734619141	272.599060059	9.96920996839e+36
2432000	3040000	0	NaN	4	933.905395508	273.02722168	9.96920996839e+36
2553600	3040000	0	NaN	4	941.888916016	273.400115967	9.96920996839e+36
2675200	3040000	0	NaN	4	927.644165039	273.645324707	9.96920996839e+36
2796800	3040000	0	NaN	4	922.046936035	273.703735352	9.96920996839e+36
2918400	3040000	0	NaN	4	924.414428711	273.567718506	9.96920996839e+36
3040000	3040000	0	NaN	4	956.417724609	291.323455811	9.96920996839e+36
-3040000	2918400	0	NaN	4	803.108886719	275.125366211	9.96920996839e+36
-2918400	2918400	0	NaN	4	822.456054688	274.616699219	9.96920996839e+36
-2796800	2918400	0	NaN	4	831.398254395	274.032653809	9.96920996839e+36
-2675200	2918400	0	NaN	4	822.025512695	273.41229248	9.96920996839e+36
-2553600	2918400	0	NaN	4	797.827453613	272.875305176	9.96920996839e+36
-2432000	2918400	0	NaN	4	754.235961914	272.380523682	9.96920996839e+36
-2310400	2918400	0	NaN	4	706.089111328	271.775665283	9.96920996839e+36
-2188800	2918400	0	NaN	4	657.508056641	271.120300293	9.96920996839e+36
-2067200	2918400	0	NaN	4	631.060668945	270.448455811	9.96920996839e+36
-1945600	2918400	0	NaN	4	630.828491211	269.904785156	9.96920996839e+36
-1824000	2918400	0	NaN	4	628.549682617	269.493103027	9.96920996839e+36
-1702400	2918400	0	NaN	4	610.245178223	269.107940674	9.96920996839e+36
-1580800	2918400	0	NaN	4	609.947937012	268.637939453	273.88381958
-1459200	2918400	0	NaN	4	607.533447266	268.161071777	273.73840332
-1337600	2918400	0	NaN	4	580.880554199	267.850067139	273.618164062
-1216000	2918400	0	NaN	4	536.038513184	267.603851318	273.519622803
-1094400	2918400	0	NaN	4	502.768035889	267.248046875	273.450561523
-972800	2918400	0	NaN	4	503.161682129	266.898284912	273.408813477
-851200	2918400	0	NaN	4	528.074462891	266.583343506	273.385101318
-729600	2918400	0	NaN	4	563.704101562	266.351043701	273.406524658
-608000	2918400	0	NaN	4	592.761474609	266.192260742	273.438934326
-486400	2918400	0	NaN	4	591.30859375	266.142730713	273.431549072
-364800	2918400	0	NaN	4	581.266418457	266.13079834	273.438446045
-243200	2918400	0	NaN	4	584.218444824	266.11416626	273.438842773
-121600	2918400	0	NaN	4	583.669128418	266.121429443	273.42980957
0	2918400	0	NaN	4	572.371948242	266.133666992	273.436065674
121600	2918400	0	NaN	4	576.364501953	266.188018799	273.510253906
243200	2918400	0	NaN	4	593.470581055	266.279907227	273.614532471
364800	2918400	0	NaN	4	611.180847168	266.459442139	273.677062988
486400	2918400	0	NaN	4	630.387329102	266.67098999	273.766815186
608000	2918400	0	NaN	4	642.599060059	266.989532471	273.882019043
729600	2918400	0	NaN	4	656.489257812	267.366760254	273.977172852
851200	2918400	0	NaN	4	661.32043457	267.869415283	274.023925781
972800	2918400	0	NaN	4	659.636901855	268.503509521	274.098236084
1094400	2918400	0	NaN	4	665.349243164	269.047058105	274.19342041
1216000	2918400	0	NaN	4	660.881408691	269.523651123	274.313079834
1337600	2918400	0	NaN	4	654.485168457	269.993682861	274.438903809
1459200	2918400	0	NaN	4	672.65826416	270.333251953	274.538818359
1580800	2918400	0	NaN	4	726.653930664	270.520996094	274.626739502
1702400	2918400	0	NaN	4	782.908630371	270.656555176	9.96920996839e+36
1824000	2918400	0	NaN	4	831.00970459	270.902587891	9.96920996839e+36
1945600	2918400	0	NaN	4	863.546447754	271.271362305	9.96920996839e+36
2067200	2918400	0	NaN	4	874.215942383	271.711090088	9.96920996839e+36
2188800	2918400	0	NaN	4	886.552734375	272.201843262	9.96920996839e+36
2310400	2918400	0	NaN	4	908.846923828	272.651306152	9.96920996839e+36
2432000	2918400	0	NaN	4	932.67376709	273.07800293	9.96920996839e+36
2553600	2918400	0	NaN	4	939.829040527	273.470397949	9.96920996839e+36
2675200	2918400	0	NaN	4	929.40234375	273.744903564	9.96920996839e+36
2796800	2918400	0	NaN	4	937.84979248	273.818786621	9.96920996839e+36
2918400	2918400	0	NaN	4	949.590576172	273.679412842	9.96920996839e+36
3040000	2918400	0	NaN	4	933.182739258	273.366119385	9.96920996839e+36
-3040000	2796800	0	NaN	4	795.616577148	275.333496094	9.96920996839e+36
-2918400	2796800	0	NaN	4	805.743469238	274.864898682	9.96920996839e+36
-2796800	2796800	0	NaN	4	815.221252441	274.247406006	9.96920996839e+36
-2675200	2796800	0	NaN	4	809.389831543	273.569366455	9.96920996839e+36
-2553600	2796800	0	NaN	4	790.303527832	273.02331543	9.96920996839e+36
-2432000	2796800	0	NaN	4	744.741821289	272.624481201	9.96920996839e+36
-2310400	2796800	0	NaN	4	689.438964844	272.143798828	9.96920996839e+36
-2188800	2796800	0	NaN	4	658.794433594	271.438934326	9.96920996839e+36
-2067200	2796800	0	NaN	4	647.030517578	270.709594727	9.96920996839e+36
-1945600	2796800	0	NaN	4	640.481201172	270.120788574	9.96920996839e+36
-1824000	2796800	0	NaN	4	636.956970215	269.609100342	9.96920996839e+36
-1702400	2796800	0	NaN	4	624.633605957	269.092498779	273.962036133
-1580800	2796800	0	NaN	4	628.156433105	268.558319092	273.798309326
-1459200	2796800	0	NaN	4	627.168212891	268.055419922	273.657226562
-1337600	2796800	0	NaN	4	602.801269531	267.6746521	273.552642822
-1216000	2796800	0	NaN	4	561.305725098	267.371459961	273.48449707
-1094400	2796800	0	NaN	4	528.455688477	267.047424316	273.450622559
-972800	2796800	0	NaN	4	524.225769043	266.729827881	273.447845459
-851200	2796800	0	NaN	4	543.771362305	266.470672607	273.464599609
-729600	2796800	0	NaN	4	577.496948242	266.297454834	273.499603271
-608000	2796800	0	NaN	4	610.450500488	266.177276611	273.527557373
-486400	2796800	0	NaN	4	603.641479492	266.162597656	273.523376465
-364800	2796800	0	NaN	4	590.794494629	266.232330322	273.509765625
-243200	2796800	0	NaN	4	590.630126953	266.302246094	273.487762451
-121600	2796800	0	NaN	4	589.810424805	266.396453857	273.491638184
0	2796800	0	NaN	4	589.267028809	266.463684082	273.500396729
121600	2796800	0	NaN	4	593.511047363	266.515289307	273.524536133
243200	2796800	0	NaN	4	610.278564453	266.539093018	273.604400635
364800	2796800	0	NaN	4	636.785583496	266.617340088	273.711730957
