-3040000	3040000	0	NaN	4	823.807922363	293.687347412	9.96920996839e+36
-2918400	3040000	0	NaN	4	766.258056641	275.083221436	9.96920996839e+36
-2796800	3040000	0	NaN	4	753.94921875	274.663452148	9.96920996839e+36
-2675200	3040000	0	NaN	4	749.018920898	274.182647705	9.96920996839e+36
-2553600	3040000	0	NaN	4	744.691467285	273.67779541	9.96920996839e+36
-2432000	3040000	0	NaN	4	737.162109375	273.072418213	9.96920996839e+36
-2310400	3040000	0	NaN	4	735.871398926	272.366729736	9.96920996839e+36
-2188800	3040000	0	NaN	4	721.34753418	271.74118042	9.96920996839e+36
-2067200	3040000	0	NaN	4	703.715026855	271.098449707	9.96920996839e+36
-1945600	3040000	0	NaN	4	681.51184082	270.577819824	9.96920996839e+36
-1824000	3040000	0	NaN	4	656.817687988	270.121276855	9.96920996839e+36
-1702400	3040000	0	NaN	4	638.862792969	269.660522461	9.96920996839e+36
-1580800	3040000	0	NaN	4	624.94354248	269.180297852	9.96920996839e+36
-1459200	3040000	0	NaN	4	609.963989258	268.741760254	9.96920996839e+36
-1337600	3040000	0	NaN	4	585.934326172	268.530395508	273.393432617
-1216000	3040000	0	NaN	4	575.28503418	268.163604736	273.319702148
-1094400	3040000	0	NaN	4	577.551879883	267.591278076	273.271728516
-972800	3040000	0	NaN	4	575.586608887	267.138458252	273.239898682
-851200	3040000	0	NaN	4	573.970031738	266.762084961	273.208984375
-729600	3040000	0	NaN	4	571.586914062	266.458099365	273.190582275
-608000	3040000	0	NaN	4	569.86529541	266.237823486	273.186676025
-486400	3040000	0	NaN	4	567.426513672	266.082794189	273.188201904
-364800	3040000	0	NaN	4	568.527648926	265.920471191	273.187866211
-243200	3040000	0	NaN	4	581.274169922	265.721801758	273.184387207
-121600	3040000	0	NaN	4	589.248291016	265.598144531	273.180358887
0	3040000	0	NaN	4	596.155456543	265.565795898	273.197967529
121600	3040000	0	NaN	4	609.101379395	265.628967285	273.281829834
243200	3040000	0	NaN	4	615.330749512	265.741119385	273.370697021
364800	3040000	0	NaN	4	625.425537109	265.84664917	273.430877686
486400	3040000	0	NaN	4	634.992858887	265.9737854	273.52520752
608000	3040000	0	NaN	4	640.895446777	266.184997559	273.658599854
729600	3040000	0	NaN	4	643.277099609	266.472167969	273.775390625
851200	3040000	0	NaN	4	649.584899902	266.827636719	273.72253418
972800	3040000	0	NaN	4	672.095336914	267.289764404	273.630432129
